https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume JPM,Volume USDT,tradecount
1634304600000,2021-10-15,JPM,165.35,167.17,164.14,166.61,14267400,2377091522.71,0
1634218200000,2021-10-14,JPM,161.75,164.01,160.06,163.47,15176800,2480951514.53,0
1634131800000,2021-10-13,JPM,164.07,165.41,160.60,161.00,22753500,3663313500.00,0
1634045400000,2021-10-12,JPM,165.75,166.69,164.77,165.36,13032600,2155070743.95,0
1633959000000,2021-10-11,JPM,170.80,171.29,166.46,166.64,12154700,2025459200.58,0
1633699800000,2021-10-08,JPM,170.02,171.34,169.30,170.22,8190100,1394118832.00,0
1633613400000,2021-10-07,JPM,171.20,171.51,169.54,170.09,10195400,1734135548.66,0
1633527000000,2021-10-06,JPM,167.99,169.10,166.00,169.02,8692600,1469223289.14,0
1633440600000,2021-10-05,JPM,167.21,170.14,166.67,168.66,12292900,2073320559.02,0
1633354200000,2021-10-04,JPM,166.97,170.44,165.73,166.95,14120000,2357333956.91,0
1633095000000,2021-10-01,JPM,164.00,168.30,163.60,167.13,11285000,1886062105.10,0
1633008600000,2021-09-30,JPM,166.92,166.99,162.79,163.69,13161200,2154356860.13,0
1632922200000,2021-09-29,JPM,166.21,166.90,165.04,165.95,7777100,1290609721.27,0
1632835800000,2021-09-28,JPM,167.70,169.30,165.66,166.08,13387900,2223462456.51,0
1632749400000,2021-09-27,JPM,165.00,167.40,164.61,166.98,13220900,2207625825.51,0
1632490200000,2021-09-24,JPM,161.44,163.59,160.82,163.04,10102400,1647095228.17,0
1632403800000,2021-09-23,JPM,158.00,161.71,157.67,161.18,12336100,1988332507.65,0
1632317400000,2021-09-22,JPM,155.20,157.25,155.10,155.91,11236200,1751835983.15,0
1632231000000,2021-09-21,JPM,153.53,154.55,152.58,152.98,8999900,1376804663.55,0
1632144600000,2021-09-20,JPM,153.89,154.56,150.49,152.96,15819900,2419812010.21,0
1631885400000,2021-09-17,JPM,157.38,159.01,157.00,157.68,25581600,4033706500.63,0
1631799000000,2021-09-16,JPM,159.41,160.85,157.22,158.09,10880900,1720161441.15,0
1631712600000,2021-09-15,JPM,156.72,158.69,156.47,158.16,11691500,1849127682.82,0
1631626200000,2021-09-14,JPM,160.45,161.34,156.26,157.07,11685600,1835457277.59,0
1631539800000,2021-09-13,JPM,158.53,160.05,158.07,159.86,10052800,1607040614.14,0
1631280600000,2021-09-10,JPM,160.56,160.72,157.22,157.36,8311600,1307913381.07,0
1631194200000,2021-09-09,JPM,158.27,160.83,158.08,159.19,7904300,1258285536.30,0
1631107800000,2021-09-08,JPM,158.89,159.58,158.04,158.50,7852700,1244652950.00,0
1631021400000,2021-09-07,JPM,159.99,161.38,158.96,159.21,9285600,1478360438.34,0
1630675800000,2021-09-03,JPM,160.39,160.89,159.15,159.49,7959700,1269492596.72,0
1630589400000,2021-09-02,JPM,160.02,161.61,159.43,160.46,8813300,1414182177.17,0
1630503000000,2021-09-01,JPM,160.22,160.76,158.97,159.72,8729900,1394339638.66,0
1630416600000,2021-08-31,JPM,160.44,161.37,159.35,159.95,12340800,1973910922.34,0
1630330200000,2021-08-30,JPM,163.21,163.49,159.88,160.44,7937600,1273508563.38,0
1630071000000,2021-08-27,JPM,161.75,163.16,161.26,163.05,8780200,1431611636.80,0
1629984600000,2021-08-26,JPM,162.26,163.83,161.15,161.75,11027500,1783698125.00,0
1629898200000,2021-08-25,JPM,158.51,161.78,157.80,160.92,11335000,1824028179.24,0
1629811800000,2021-08-24,JPM,157.00,158.55,156.87,157.67,7670900,1209470788.95,0
1629725400000,2021-08-23,JPM,155.33,157.09,155.24,156.70,7934600,1243351795.79,0
1629466200000,2021-08-20,JPM,154.35,154.90,153.16,154.72,6974100,1079032760.51,0
1629379800000,2021-08-19,JPM,153.16,155.56,153.01,154.28,9517700,1468390744.38,0
1629293400000,2021-08-18,JPM,156.31,158.01,155.34,155.58,8065500,1254830504.77,0
1629207000000,2021-08-17,JPM,157.57,158.86,155.27,157.01,9347200,1467603820.65,0
1629120600000,2021-08-16,JPM,158.94,159.03,156.78,158.93,8755800,1391559229.87,0
1628861400000,2021-08-13,JPM,161.79,162.16,159.57,159.98,8980900,1436764343.63,0
1628775000000,2021-08-12,JPM,161.88,162.37,160.55,161.79,8844200,1430903058.62,0
1628688600000,2021-08-11,JPM,160.00,161.50,159.08,161.16,9156500,1475661573.53,0
1628602200000,2021-08-10,JPM,156.74,159.98,156.31,159.26,8667000,1380306372.39,0
1628515800000,2021-08-09,JPM,157.52,158.55,155.90,157.33,9516900,1497293894.43,0
1628256600000,2021-08-06,JPM,155.19,157.82,155.11,157.50,13328800,2099286000.00,0
1628170200000,2021-08-05,JPM,152.28,153.69,152.01,153.15,9151500,1401552169.14,0
1628083800000,2021-08-04,JPM,151.25,153.37,150.91,151.24,10155000,1535842255.78,0
1627997400000,2021-08-03,JPM,151.95,153.32,149.52,152.89,10394800,1589260965.66,0
1627911000000,2021-08-02,JPM,152.03,154.45,151.07,151.17,10203200,1542417725.32,0
1627651800000,2021-07-30,JPM,152.58,153.67,151.20,151.78,9805200,1488233244.03,0
1627565400000,2021-07-29,JPM,153.14,153.87,151.91,153.00,9063500,1386715500.00,0
1627479000000,2021-07-28,JPM,152.29,152.77,150.88,151.70,9217300,1398264381.87,0
1627392600000,2021-07-27,JPM,150.40,152.49,149.80,151.45,11218700,1699072080.76,0
1627306200000,2021-07-26,JPM,150.19,151.96,150.17,151.65,8208000,1244743149.90,0
1627047000000,2021-07-23,JPM,151.48,152.84,150.25,150.64,9666100,1456101298.10,0
1626960600000,2021-07-22,JPM,152.88,153.44,149.97,150.93,9913300,1496214296.39,0
1626874200000,2021-07-21,JPM,152.05,153.65,151.36,152.86,12356700,1888845169.54,0
1626787800000,2021-07-20,JPM,146.52,151.12,146.33,149.71,15385200,2303318395.29,0
1626701400000,2021-07-19,JPM,148.55,149.82,145.71,146.97,22172900,3258751140.07,0
1626442200000,2021-07-16,JPM,155.96,156.28,151.02,151.91,14002700,2127150208.28,0
1626355800000,2021-07-15,JPM,153.90,156.53,153.70,155.46,11539300,1793899655.47,0
1626269400000,2021-07-14,JPM,155.95,157.28,152.95,155.12,14622800,2268288664.60,0
1626183000000,2021-07-13,JPM,156.05,157.39,153.50,155.65,22671700,3528849966.62,0
1626096600000,2021-07-12,JPM,154.35,159.16,153.94,158.00,19940400,3150583200.00,0
1625837400000,2021-07-09,JPM,153.05,156.15,152.58,155.77,13694500,2133192323.51,0
1625751000000,2021-07-08,JPM,151.61,152.53,150.04,150.94,17834600,2691954567.54,0
1625664600000,2021-07-07,JPM,152.01,154.28,151.55,153.59,12271800,1884825717.06,0
1625578200000,2021-07-06,JPM,155.78,155.78,152.35,153.41,15083400,2313944449.24,0
1625232600000,2021-07-02,JPM,155.95,156.32,155.12,156.03,11424000,1782486706.05,0
1625146200000,2021-07-01,JPM,156.26,157.14,155.42,157.08,10479400,1646104171.19,0
1625059800000,2021-06-30,JPM,153.75,156.08,153.71,155.54,12531000,1949071655.87,0
1624973400000,2021-06-29,JPM,155.00,156.31,153.61,154.14,14528700,2239453809.13,0
1624887000000,2021-06-28,JPM,153.70,154.48,152.12,154.33,14125800,2180034739.87,0
1624627800000,2021-06-25,JPM,152.59,154.50,151.67,154.05,15484900,2385448892.26,0
1624541400000,2021-06-24,JPM,151.92,153.12,151.22,152.51,13733200,2094450256.56,0
1624455000000,2021-06-23,JPM,150.20,152.04,150.09,151.12,12733300,1924256233.83,0
1624368600000,2021-06-22,JPM,150.60,150.97,148.66,150.21,14251200,2140672847.68,0
1624282200000,2021-06-21,JPM,149.08,151.20,149.02,150.43,18664800,2807745727.29,0
1624023000000,2021-06-18,JPM,149.30,149.70,147.56,147.92,43595700,6448675864.17,0
1623936600000,2021-06-17,JPM,157.10,157.46,151.25,151.76,29722400,4510671260.73,0
1623850200000,2021-06-16,JPM,154.73,157.62,153.11,156.27,25321200,3956944032.18,0
1623763800000,2021-06-15,JPM,156.70,156.92,154.13,155.18,24485500,3799659710.66,0
1623677400000,2021-06-14,JPM,160.15,160.33,156.66,157.57,19917900,3138463648.88,0
1623418200000,2021-06-11,JPM,160.43,161.20,159.06,160.29,13683800,2193376210.13,0
1623331800000,2021-06-10,JPM,164.36,165.24,160.31,160.40,12119400,1943951686.03,0
1623245400000,2021-06-09,JPM,164.14,164.22,162.28,162.94,12377400,2016773586.22,0
1623159000000,2021-06-08,JPM,164.49,165.76,163.16,165.00,10370700,1711165500.00,0
1623072600000,2021-06-07,JPM,167.00,167.10,165.14,165.66,7267200,1203884378.61,0
1622813400000,2021-06-04,JPM,166.21,166.67,165.03,166.44,8510800,1416537572.78,0
1622727000000,2021-06-03,JPM,165.41,167.25,164.66,166.17,13354400,2219100623.55,0
1622640600000,2021-06-02,JPM,167.26,167.44,165.53,166.06,10498600,1743397490.37,0
1622554200000,2021-06-01,JPM,165.87,166.91,165.48,166.05,9445400,1568408698.83,0
1622208600000,2021-05-28,JPM,164.68,164.94,163.26,164.24,10291300,1690243168.53,0
1622122200000,2021-05-27,JPM,163.95,164.75,162.57,164.35,15707500,2581527720.87,0
1622035800000,2021-05-26,JPM,163.57,163.74,161.31,161.83,13058300,2113224712.91,0
1621949400000,2021-05-25,JPM,163.85,165.70,161.56,161.85,12609100,2040782911.96,0
1621863000000,2021-05-24,JPM,163.36,164.23,162.12,163.54,9440300,1543866598.62,0
1621603800000,2021-05-21,JPM,161.34,163.22,160.94,162.66,10249000,1667102377.53,0
1621517400000,2021-05-20,JPM,160.83,161.86,159.52,160.83,10426000,1676813599.09,0
1621431000000,2021-05-19,JPM,161.00,161.18,158.64,161.11,13278900,2139363587.10,0
1621344600000,2021-05-18,JPM,164.68,165.50,162.24,162.35,11098100,1801776602.74,0
1621258200000,2021-05-17,JPM,163.37,164.85,163.03,164.67,9886800,1628059337.90,0
1620999000000,2021-05-14,JPM,162.39,164.45,161.99,164.01,10584000,1735881781.86,0
1620912600000,2021-05-13,JPM,158.18,162.45,157.68,161.50,15395000,2486292500.00,0
1620826200000,2021-05-12,JPM,159.61,160.78,157.03,157.45,14381700,2264398621.11,0
1620739800000,2021-05-11,JPM,161.08,162.39,158.04,158.54,15451700,2449712414.26,0
1620653400000,2021-05-10,JPM,161.50,163.73,161.12,161.22,14014300,2259385463.11,0
1620394200000,2021-05-07,JPM,157.22,161.50,157.02,161.24,14257800,2298927750.32,0
1620307800000,2021-05-06,JPM,158.07,160.82,157.16,160.69,13542400,2176128289.06,0
1620221400000,2021-05-05,JPM,156.00,158.28,154.63,157.52,10506700,1655015428.89,0
1620135000000,2021-05-04,JPM,152.87,155.64,152.14,155.48,12977700,2017772740.55,0
1620048600000,2021-05-03,JPM,154.85,155.48,153.13,153.36,11801100,1809816703.20,0
1619789400000,2021-04-30,JPM,154.10,154.49,153.01,153.81,11705100,1800361402.42,0
1619703000000,2021-04-29,JPM,153.54,155.28,153.20,155.19,12976900,2013885142.68,0
1619616600000,2021-04-28,JPM,152.43,152.89,151.40,152.23,8943700,1361499412.79,0
1619530200000,2021-04-27,JPM,150.50,151.57,150.11,151.25,12821200,1939206500.00,0
1619443800000,2021-04-26,JPM,150.78,152.46,150.38,150.56,10799100,1625912469.64,0
1619184600000,2021-04-23,JPM,147.18,151.13,146.69,150.19,14041900,2108952995.28,0
1619098200000,2021-04-22,JPM,150.23,150.30,147.26,147.37,15256100,2248291382.51,0
1619011800000,2021-04-21,JPM,147.79,150.61,146.79,150.54,12236700,1842112735.84,0
1618925400000,2021-04-20,JPM,151.74,151.75,148.65,149.27,13716700,2047491867.60,0
1618839000000,2021-04-19,JPM,153.42,153.88,152.22,152.65,11900200,1816565457.37,0
1618579800000,2021-04-16,JPM,153.87,154.51,152.69,153.30,13773400,2111462262.03,0
1618493400000,2021-04-15,JPM,151.25,152.20,149.32,152.17,17694100,2692511164.60,0
1618407000000,2021-04-14,JPM,151.47,153.83,150.93,151.21,19939600,3015067049.87,0
1618320600000,2021-04-13,JPM,154.75,155.20,152.43,154.09,16113600,2482944564.99,0
1618234200000,2021-04-12,JPM,155.58,157.25,155.57,155.95,12273400,1914036692.54,0
1617975000000,2021-04-09,JPM,155.81,157.04,154.97,156.28,12122400,1894488657.20,0
1617888600000,2021-04-08,JPM,154.00,155.51,152.31,155.12,12335500,1913482699.77,0
1617802200000,2021-04-07,JPM,153.10,155.23,152.65,154.93,16903500,2618859131.20,0
1617715800000,2021-04-06,JPM,152.79,154.28,151.86,152.54,13071600,1993941776.24,0
1617629400000,2021-04-05,JPM,154.40,154.94,152.60,153.62,13508000,2075098894.04,0
1617283800000,2021-04-01,JPM,151.90,153.79,151.55,153.71,16561500,2545668276.19,0
1617197400000,2021-03-31,JPM,153.28,154.49,152.12,152.23,16736700,2547827769.49,0
1617111000000,2021-03-30,JPM,154.46,155.87,153.88,154.48,13184300,2036710607.67,0
1617024600000,2021-03-29,JPM,152.12,153.73,151.04,152.68,17570300,2682633275.31,0
