https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume UBER,Volume USDT,tradecount
1652103000000,2022-05-09,UBER,25.41,26.07,22.80,23.05,58095900,1339110450.68,0
1651843800000,2022-05-06,UBER,26.84,26.84,24.75,26.07,56575100,1474912839.73,0
1651757400000,2022-05-05,UBER,27.87,28.83,26.20,26.83,52804200,1416736681.97,0
1651671000000,2022-05-04,UBER,27.41,28.40,25.90,28.10,115601800,3248410624.10,0
1651584600000,2022-05-03,UBER,30.15,30.59,28.85,29.47,58340700,1719300388.94,0
1651498200000,2022-05-02,UBER,31.24,31.35,29.51,30.39,45651000,1387333862.14,0
1651239000000,2022-04-29,UBER,32.52,33.15,31.41,31.48,24948600,785381916.58,0
1651152600000,2022-04-28,UBER,31.00,32.87,30.98,32.82,30251600,992857502.77,0
1651066200000,2022-04-27,UBER,31.10,31.98,30.16,30.68,30762600,943796577.39,0
1650979800000,2022-04-26,UBER,32.04,32.20,31.00,31.33,26981900,845342924.94,0
1650893400000,2022-04-25,UBER,30.59,32.50,30.46,32.44,29416300,954264731.60,0
1650634200000,2022-04-22,UBER,31.62,32.22,30.80,30.83,22748900,701348585.26,0
1650547800000,2022-04-21,UBER,34.25,34.41,31.37,31.68,32937100,1043447338.05,0
1650461400000,2022-04-20,UBER,33.99,34.32,33.18,33.21,21330500,708385885.47,0
1650375000000,2022-04-19,UBER,32.16,33.99,31.97,33.80,23319600,788202462.21,0
1650288600000,2022-04-18,UBER,32.55,32.60,31.42,31.79,24413800,776114724.35,0
1649943000000,2022-04-14,UBER,32.86,33.47,32.64,32.68,18763000,613174845.73,0
1649856600000,2022-04-13,UBER,32.00,33.11,31.93,32.63,20186400,658682253.56,0
1649770200000,2022-04-12,UBER,32.40,33.10,31.71,31.99,32619800,1043507394.53,0
1649683800000,2022-04-11,UBER,31.36,32.69,31.11,32.04,19680300,630556830.02,0
1649424600000,2022-04-08,UBER,31.92,32.55,31.58,32.05,17991000,576611536.27,0
1649338200000,2022-04-07,UBER,33.34,33.34,31.02,32.27,34581000,1115928885.83,0
1649251800000,2022-04-06,UBER,33.85,34.00,32.55,33.41,28854800,964038863.60,0
1649165400000,2022-04-05,UBER,36.35,36.61,34.72,34.96,20984200,733607612.79,0
1649079000000,2022-04-04,UBER,36.40,36.93,36.22,36.51,20217800,738151844.07,0
1648819800000,2022-04-01,UBER,35.68,36.48,35.40,35.98,16793300,604222926.31,0
1648733400000,2022-03-31,UBER,36.50,36.73,35.37,35.68,20608700,735318422.29,0
1648647000000,2022-03-30,UBER,36.66,37.09,36.21,36.58,22306500,815971810.84,0
1648560600000,2022-03-29,UBER,35.57,37.45,35.57,37.19,37969000,1412067057.86,0
1648474200000,2022-03-28,UBER,34.14,34.91,33.73,34.77,22175200,771031714.15,0
1648215000000,2022-03-25,UBER,34.55,34.92,33.55,34.06,28078800,956363966.56,0
1648128600000,2022-03-24,UBER,34.74,34.95,33.44,34.70,52533600,1822915960.08,0
1648042200000,2022-03-23,UBER,32.71,33.68,32.57,33.06,19024700,628956608.13,0
1647955800000,2022-03-22,UBER,31.93,33.60,31.84,33.35,21852800,728790846.66,0
1647869400000,2022-03-21,UBER,32.82,32.82,31.25,31.98,35200600,1125715171.89,0
1647610200000,2022-03-18,UBER,32.52,33.42,32.33,33.36,35827800,1195215429.87,0
1647523800000,2022-03-17,UBER,32.34,32.92,31.57,32.85,27278600,896101968.38,0
1647437400000,2022-03-16,UBER,30.53,32.63,30.27,32.61,34688800,1131201789.17,0
1647351000000,2022-03-15,UBER,29.52,30.41,29.06,29.80,33060500,985202874.78,0
1647264600000,2022-03-14,UBER,30.51,30.55,28.80,29.27,41897400,1226336917.18,0
1647009000000,2022-03-11,UBER,31.30,31.39,30.42,30.76,29454700,906026578.74,0
1646922600000,2022-03-10,UBER,30.86,31.15,29.84,30.41,30785900,936199214.30,0
1646836200000,2022-03-09,UBER,31.75,32.73,31.20,31.50,33734500,1062636750.00,0
1646749800000,2022-03-08,UBER,28.51,31.57,28.28,30.74,55014700,1691151865.41,0
1646663400000,2022-03-07,UBER,31.48,31.94,28.55,28.57,60265800,1721793887.61,0
1646404200000,2022-03-04,UBER,31.50,31.73,29.27,29.83,52098700,1554104217.03,0
1646317800000,2022-03-03,UBER,34.22,34.29,31.42,31.72,38337600,1216068645.68,0
1646231400000,2022-03-02,UBER,34.00,34.22,32.97,34.04,26112500,888869523.91,0
1646145000000,2022-03-01,UBER,35.45,35.60,33.65,33.89,31436200,1065372798.81,0
1646058600000,2022-02-28,UBER,35.26,36.31,34.99,36.03,44865200,1616493101.23,0
1645799400000,2022-02-25,UBER,34.84,35.27,34.01,34.98,23691500,828728659.15,0
1645713000000,2022-02-24,UBER,29.97,34.95,29.71,34.87,42978100,1498646301.09,0
1645626600000,2022-02-23,UBER,33.89,34.21,32.30,32.39,27254800,882782955.36,0
1645540200000,2022-02-22,UBER,34.21,35.10,33.28,33.68,28731300,967670192.77,0
1645194600000,2022-02-18,UBER,35.52,36.33,34.67,34.68,28199900,977972540.61,0
1645108200000,2022-02-17,UBER,36.13,37.43,35.41,35.71,28432100,1015310264.97,0
1645021800000,2022-02-16,UBER,36.63,37.39,36.27,36.58,33165900,1213208682.73,0
1644935400000,2022-02-15,UBER,35.44,37.21,35.11,37.09,38183500,1416226020.83,0
1644849000000,2022-02-14,UBER,35.20,35.99,34.32,34.59,44556700,1541216259.80,0
1644589800000,2022-02-11,UBER,37.96,38.65,34.48,35.29,72568400,2560938902.44,0
1644503400000,2022-02-10,UBER,41.00,42.56,37.35,37.75,113915000,4300291250.00,0
1644417000000,2022-02-09,UBER,38.81,40.40,38.16,40.19,52614100,2114560606.75,0
1644330600000,2022-02-08,UBER,37.25,38.57,36.95,38.34,25857600,991380387.95,0
1644244200000,2022-02-07,UBER,36.99,39.05,36.99,37.54,30303200,1137582155.74,0
1643985000000,2022-02-04,UBER,35.00,37.35,34.36,37.05,33082100,1225691779.76,0
1643898600000,2022-02-03,UBER,36.08,36.74,34.30,34.54,32192100,1111915163.47,0
1643812200000,2022-02-02,UBER,38.53,38.62,37.03,37.17,19591100,728201151.13,0
1643725800000,2022-02-01,UBER,37.63,38.71,37.20,38.61,19669900,759454851.01,0
1643639400000,2022-01-31,UBER,35.34,37.54,35.30,37.40,22899300,856433854.94,0
1643380200000,2022-01-28,UBER,34.17,35.22,32.81,35.21,28007100,986129965.36,0
1643293800000,2022-01-27,UBER,35.37,35.79,33.94,34.09,26086700,889295606.98,0
1643207400000,2022-01-26,UBER,36.07,36.68,34.45,34.80,29495900,1026457297.50,0
1643121000000,2022-01-25,UBER,35.47,36.09,34.51,34.82,29577000,1029871130.97,0
1643034600000,2022-01-24,UBER,34.91,36.42,33.51,36.28,49261600,1787210787.87,0
1642775400000,2022-01-21,UBER,37.41,37.60,35.85,35.94,41836800,1503614534.55,0
1642689000000,2022-01-20,UBER,38.29,39.64,37.75,37.82,21720100,821454175.37,0
1642602600000,2022-01-19,UBER,38.21,38.89,37.12,37.86,35552500,1346017671.70,0
1642516200000,2022-01-18,UBER,40.96,40.96,38.37,38.41,36873700,1416318811.37,0
1642170600000,2022-01-14,UBER,42.40,42.72,40.35,41.51,25817800,1071696834.67,0
1642084200000,2022-01-13,UBER,43.34,43.92,42.72,42.87,17190100,736939568.64,0
1641997800000,2022-01-12,UBER,43.99,44.10,42.53,43.04,18993900,817497473.39,0
1641911400000,2022-01-11,UBER,42.36,44.17,42.19,43.62,22161000,966662796.33,0
1641825000000,2022-01-10,UBER,41.48,42.81,40.16,42.60,29783800,1268789834.55,0
1641565800000,2022-01-07,UBER,42.00,42.65,41.20,41.51,24875800,1032594416.25,0
1641479400000,2022-01-06,UBER,43.11,44.08,40.97,42.03,32434300,1363213589.41,0
1641393000000,2022-01-05,UBER,44.29,45.90,42.86,43.24,28498700,1232283835.83,0
1641306600000,2022-01-04,UBER,44.23,44.80,42.58,44.42,30845300,1370148169.52,0
1641220200000,2022-01-03,UBER,42.48,44.40,41.89,43.95,26089000,1146611569.90,0
1640961000000,2021-12-31,UBER,42.53,43.12,41.93,41.93,13746900,576407521.20,0
1640874600000,2021-12-30,UBER,42.29,43.34,42.20,42.66,13516300,576605355.94,0
1640788200000,2021-12-29,UBER,42.72,42.93,41.81,42.46,15908600,675479141.44,0
1640701800000,2021-12-28,UBER,42.60,43.74,42.30,42.54,21481000,913801759.67,0
1640615400000,2021-12-27,UBER,43.44,44.24,42.82,42.96,28285000,1215123574.10,0
1640269800000,2021-12-23,UBER,43.03,44.35,42.76,43.91,21763400,955630890.68,0
1640183400000,2021-12-22,UBER,41.95,43.23,41.45,43.02,27675700,1190608626.67,0
1640097000000,2021-12-21,UBER,39.82,42.08,39.82,41.97,28385200,1191326878.65,0
1640010600000,2021-12-20,UBER,38.45,40.15,38.08,39.70,28153700,1117701911.48,0
1639751400000,2021-12-17,UBER,37.20,40.00,36.74,39.68,51048100,2025588623.58,0
1639665000000,2021-12-16,UBER,38.25,38.58,37.12,37.70,31478400,1186735704.02,0
1639578600000,2021-12-15,UBER,36.91,38.38,36.24,37.83,37612600,1422884726.87,0
1639492200000,2021-12-14,UBER,35.25,38.45,35.21,37.26,45491700,1695020665.64,0
1639405800000,2021-12-13,UBER,36.18,36.31,34.88,35.73,38394700,1371842613.42,0
1639146600000,2021-12-10,UBER,37.41,37.87,36.61,36.67,25760600,944641154.83,0
1639060200000,2021-12-09,UBER,38.44,38.70,37.47,37.54,22994800,863224813.05,0
1638973800000,2021-12-08,UBER,38.30,39.41,38.01,38.81,29688600,1152214606.77,0
1638887400000,2021-12-07,UBER,39.40,40.22,37.76,38.08,40443300,1540080938.05,0
1638801000000,2021-12-06,UBER,35.95,38.69,35.44,38.49,36689200,1412167369.58,0
1638541800000,2021-12-03,UBER,37.42,37.84,35.26,35.85,47392700,1699028222.68,0
1638455400000,2021-12-02,UBER,36.55,38.40,36.45,38.12,32267000,1230018005.54,0
1638369000000,2021-12-01,UBER,39.45,39.50,35.80,36.02,47316400,1704336749.66,0
1638282600000,2021-11-30,UBER,39.25,39.95,37.03,38.00,55268500,2100203000.00,0
1638196200000,2021-11-29,UBER,41.06,41.25,38.78,39.70,27724400,1100658701.15,0
1637937000000,2021-11-26,UBER,39.61,40.62,38.77,40.52,35453600,1436579888.23,0
1637764200000,2021-11-24,UBER,42.00,42.37,41.24,42.08,17118200,720333887.34,0
1637677800000,2021-11-23,UBER,42.38,43.14,41.60,42.68,18099400,772482397.52,0
1637591400000,2021-11-22,UBER,43.96,44.40,41.81,42.60,31355200,1335731472.16,0
1637332200000,2021-11-19,UBER,43.93,44.72,43.50,44.23,21465500,949419055.17,0
1637245800000,2021-11-18,UBER,44.53,45.33,43.58,45.00,27839900,1252795500.00,0
1637159400000,2021-11-17,UBER,45.36,45.64,43.90,44.11,25036400,1104355619.28,0
1637073000000,2021-11-16,UBER,45.54,46.66,44.86,45.76,46219700,2115013394.42,0
1636986600000,2021-11-15,UBER,45.11,45.26,43.56,43.61,19690000,858680912.02,0
1636727400000,2021-11-12,UBER,43.57,45.13,43.57,45.12,29804600,1344783520.17,0
1636641000000,2021-11-11,UBER,43.32,43.72,42.44,43.28,27307800,1181881550.67,0
1636554600000,2021-11-10,UBER,44.90,45.25,42.60,43.38,33712200,1462435272.01,0
1636468200000,2021-11-09,UBER,45.91,45.98,43.68,45.51,33588900,1528630782.62,0
1636381800000,2021-11-08,UBER,47.08,47.65,45.82,45.89,25257900,1159085015.58,0
1636119000000,2021-11-05,UBER,47.50,48.74,46.61,47.19,45641500,2153822322.32,0
1636032600000,2021-11-04,UBER,45.54,46.53,44.99,45.27,31903000,1444248824.60,0
1635946200000,2021-11-03,UBER,45.33,46.26,44.71,45.72,38499600,1760201759.00,0
1635859800000,2021-11-02,UBER,44.34,44.35,42.33,42.89,28002600,1201031496.91,0
1635773400000,2021-11-01,UBER,44.07,45.03,43.65,44.36,20983900,930845816.81,0
1635514200000,2021-10-29,UBER,44.49,44.80,43.57,43.82,18283200,801169818.42,0
1635427800000,2021-10-28,UBER,45.00,45.41,44.38,44.62,14768800,658983840.23,0
1635341400000,2021-10-27,UBER,46.47,46.55,44.17,44.73,26999800,1207701041.64,0
1635255000000,2021-10-26,UBER,46.28,47.69,45.86,46.02,19491800,897012644.92,0
1635168600000,2021-10-25,UBER,45.67,46.07,45.02,45.72,12955500,592325475.81,0
1634909400000,2021-10-22,UBER,46.00,46.50,45.23,45.51,19259200,876486159.67,0
1634823000000,2021-10-21,UBER,45.97,47.54,45.52,46.47,15741000,731484289.22,0
1634736600000,2021-10-20,UBER,47.15,47.54,45.93,46.00,15570900,716261400.00,0
1634650200000,2021-10-19,UBER,47.20,47.69,46.74,47.05,16500200,776334397.41,0
1634563800000,2021-10-18,UBER,47.68,47.95,46.75,47.07,19806700,932301362.96,0
1634304600000,2021-10-15,UBER,47.91,48.84,47.34,48.36,20581700,995331024.56,0
1634218200000,2021-10-14,UBER,46.98,47.94,46.84,47.28,18514000,875341897.40,0
1634131800000,2021-10-13,UBER,46.26,47.00,45.94,46.41,13754400,638341701.90,0
1634045400000,2021-10-12,UBER,46.33,47.05,46.15,46.72,12404200,579524239.14,0
1633959000000,2021-10-11,UBER,47.70,47.87,46.28,46.29,16336800,756230486.96,0
1633699800000,2021-10-08,UBER,48.08,48.88,47.60,47.77,17980400,858923716.23,0
1633613400000,2021-10-07,UBER,47.64,48.24,46.89,47.91,25961600,1243820252.04,0
1633527000000,2021-10-06,UBER,45.33,47.18,45.00,47.01,24868700,1169077545.26,0
1633440600000,2021-10-05,UBER,45.91,46.08,45.35,45.61,12433900,567110186.59,0
1633354200000,2021-10-04,UBER,46.47,46.83,45.20,45.72,21588200,987012530.35,0
1633095000000,2021-10-01,UBER,45.92,47.25,45.79,47.05,25428300,1196401495.60,0
1633008600000,2021-09-30,UBER,44.71,45.37,43.86,44.80,16650600,745946867.30,0
1632922200000,2021-09-29,UBER,46.00,46.53,44.30,44.52,24599500,1095169751.26,0
1632835800000,2021-09-28,UBER,46.70,47.00,45.76,45.98,23707900,1090089231.15,0
1632749400000,2021-09-27,UBER,46.77,47.43,46.19,47.25,23034800,1088394300.00,0
1632490200000,2021-09-24,UBER,45.46,47.04,45.29,46.63,29458300,1373640560.46,0
1632403800000,2021-09-23,UBER,45.35,45.84,44.71,45.48,26232800,1193067731.99,0
1632317400000,2021-09-22,UBER,44.90,46.62,44.61,44.87,56455100,2533140276.70,0
1632231000000,2021-09-21,UBER,42.34,45.00,42.18,44.36,106631700,4730182277.08,0
1632144600000,2021-09-20,UBER,38.88,40.22,38.73,39.79,35417600,1409266336.43,0
1631885400000,2021-09-17,UBER,39.90,40.22,39.29,39.75,32165000,1278558750.00,0
1631799000000,2021-09-16,UBER,38.30,39.67,38.09,39.52,25374000,1002780491.62,0
1631712600000,2021-09-15,UBER,39.00,39.00,38.08,38.48,30368800,1168591410.10,0
1631626200000,2021-09-14,UBER,39.90,40.10,38.55,39.01,36717300,1432341811.37,0
1631539800000,2021-09-13,UBER,40.26,41.19,39.26,40.07,28868800,1156772807.19,0
1631280600000,2021-09-10,UBER,40.62,40.83,39.87,39.89,14230600,567658625.31,0
1631194200000,2021-09-09,UBER,40.10,40.95,39.84,40.35,14260300,575403083.24,0
1631107800000,2021-09-08,UBER,40.85,41.34,39.83,40.07,16219900,649931388.05,0
1631021400000,2021-09-07,UBER,40.49,41.08,40.31,40.95,15708600,643267181.98,0
1630675800000,2021-09-03,UBER,41.22,41.58,40.23,40.32,15444900,622738363.29,0
1630589400000,2021-09-02,UBER,40.75,41.86,40.54,41.40,20645400,854719591.50,0
1630503000000,2021-09-01,UBER,39.98,41.67,39.87,40.62,27788600,1128772902.32,0
1630416600000,2021-08-31,UBER,39.81,40.28,39.12,39.14,26396000,1033139423.89,0
1630330200000,2021-08-30,UBER,40.58,40.74,39.11,39.59,29516300,1168550321.50,0
1630071000000,2021-08-27,UBER,40.53,41.31,40.50,40.69,13612500,553892606.31,0
1629984600000,2021-08-26,UBER,41.49,41.94,40.54,40.62,17473400,709769489.34,0
1629898200000,2021-08-25,UBER,40.44,42.11,40.04,41.55,26498400,1101008499.78,0
1629811800000,2021-08-24,UBER,41.10,41.21,39.97,40.17,44872800,1802540293.84,0
1629725400000,2021-08-23,UBER,39.00,41.08,38.84,41.00,33901300,1389953300.00,0
1629466200000,2021-08-20,UBER,39.69,40.08,39.24,39.95,18080700,722323978.79,0
1629379800000,2021-08-19,UBER,40.28,40.60,39.51,39.86,22471400,895710017.72,0
1629293400000,2021-08-18,UBER,40.97,41.53,40.80,40.88,13682300,559332438.61,0
1629207000000,2021-08-17,UBER,41.00,41.48,40.58,41.00,20364400,834940400.00,0
1629120600000,2021-08-16,UBER,41.76,41.79,40.86,41.50,19223500,797775250.00,0
1628861400000,2021-08-13,UBER,42.80,43.03,42.20,42.22,8598800,363041346.50,0
1628775000000,2021-08-12,UBER,42.86,42.97,42.18,42.73,16549100,707143035.42,0
1628688600000,2021-08-11,UBER,43.41,43.50,42.00,43.08,21766100,937683627.85,0
1628602200000,2021-08-10,UBER,43.70,44.24,43.25,43.50,26675200,1160371200.00,0
1628515800000,2021-08-09,UBER,44.19,44.27,43.21,43.25,19238400,832060800.00,0
1628256600000,2021-08-06,UBER,43.74,44.94,43.65,44.28,25514900,1129799740.85,0
1628170200000,2021-08-05,UBER,40.50,44.65,40.15,43.07,60871500,2621735486.42,0
1628083800000,2021-08-04,UBER,42.70,42.82,41.37,41.81,42969100,1796538130.01,0
1627997400000,2021-08-03,UBER,43.56,43.68,41.62,42.79,37622200,1609853972.44,0
1627911000000,2021-08-02,UBER,44.10,44.29,43.44,43.49,26579900,1155959895.61,0
1627651800000,2021-07-30,UBER,44.38,44.73,43.34,43.46,22194900,964590333.68,0
1627565400000,2021-07-29,UBER,44.12,45.21,44.00,44.69,51033700,2280695982.92,0
1627479000000,2021-07-28,UBER,45.88,46.96,45.81,46.14,19510300,900205230.09,0
1627392600000,2021-07-27,UBER,46.54,46.66,44.76,45.82,16874200,773175838.85,0
1627306200000,2021-07-26,UBER,47.04,47.60,46.37,46.81,12498000,585031397.16,0
1627047000000,2021-07-23,UBER,47.61,47.69,46.78,47.46,9540700,452801613.27,0
1626960600000,2021-07-22,UBER,47.70,48.17,47.24,47.57,11560800,549947252.47,0
1626874200000,2021-07-21,UBER,46.53,47.94,46.35,47.52,14953700,710599830.85,0
1626787800000,2021-07-20,UBER,45.46,46.66,45.07,46.32,13851400,641596843.77,0
1626701400000,2021-07-19,UBER,45.00,45.75,44.44,45.56,20890600,951775764.69,0
1626442200000,2021-07-16,UBER,46.40,47.09,46.01,46.19,18224500,841789629.97,0
1626355800000,2021-07-15,UBER,46.86,47.46,46.15,46.42,17225300,799598394.46,0
1626269400000,2021-07-14,UBER,48.28,48.59,47.11,47.15,15837000,746714574.17,0
1626183000000,2021-07-13,UBER,48.49,48.59,47.75,48.08,11283600,542515508.66,0
1626096600000,2021-07-12,UBER,48.87,49.29,48.09,48.41,14142300,684628740.84,0
1625837400000,2021-07-09,UBER,47.84,49.25,47.71,49.07,15401000,755727065.30,0
1625751000000,2021-07-08,UBER,47.16,48.21,46.57,47.55,24930200,1185430990.98,0
1625664600000,2021-07-07,UBER,50.80,51.03,48.54,48.68,24559500,1195556467.49,0
1625578200000,2021-07-06,UBER,50.60,52.03,50.40,50.80,21357800,1084976223.71,0
1625232600000,2021-07-02,UBER,50.57,51.83,50.39,51.71,13690400,707930571.47,0
1625146200000,2021-07-01,UBER,50.88,51.60,50.02,50.59,17727600,896839286.71,0
1625059800000,2021-06-30,UBER,51.02,51.13,49.71,50.12,18069400,905638308.70,0
1624973400000,2021-06-29,UBER,51.00,51.30,50.24,50.76,14104200,715929168.33,0
1624887000000,2021-06-28,UBER,51.75,52.36,50.37,51.11,22518000,1150894993.74,0
1624627800000,2021-06-25,UBER,51.18,51.83,50.53,51.73,25727800,1330899082.22,0
1624541400000,2021-06-24,UBER,51.30,51.55,50.22,50.82,12403300,630335702.21,0
1624455000000,2021-06-23,UBER,49.06,50.77,49.01,50.51,19843300,1002285049.69,0
1624368600000,2021-06-22,UBER,48.30,49.34,47.75,49.05,19472500,955126110.14,0
1624282200000,2021-06-21,UBER,49.72,49.86,47.90,48.12,30752200,1479795831.15,0
1624023000000,2021-06-18,UBER,49.31,50.39,48.78,49.70,20633500,1025484965.74,0
1623936600000,2021-06-17,UBER,48.96,49.83,48.31,49.70,18911400,939896594.43,0
1623850200000,2021-06-16,UBER,49.35,49.66,48.29,48.89,18975800,927726850.42,0
1623763800000,2021-06-15,UBER,49.55,49.96,49.09,49.30,20358600,1003678964.47,0
1623677400000,2021-06-14,UBER,50.06,51.49,49.56,50.77,15437300,783751728.07,0
1623418200000,2021-06-11,UBER,50.03,50.36,49.53,50.01,12127100,606476250.65,0
1623331800000,2021-06-10,UBER,49.69,49.90,48.42,49.55,14926500,739608063.61,0
1623245400000,2021-06-09,UBER,50.00,50.17,49.11,49.14,12615200,619910920.30,0
1623159000000,2021-06-08,UBER,50.70,51.40,48.66,49.88,19672700,981274297.01,0
1623072600000,2021-06-07,UBER,50.49,51.22,49.75,50.76,16466200,835824284.36,0
1622813400000,2021-06-04,UBER,49.56,50.22,49.07,50.18,10409800,522363767.18,0
1622727000000,2021-06-03,UBER,50.43,50.50,48.53,48.70,14712900,716518241.23,0
1622640600000,2021-06-02,UBER,51.19,51.41,50.55,50.79,13484200,684862530.35,0
1622554200000,2021-06-01,UBER,51.62,51.66,49.84,50.98,16583800,845442116.41,0
1622208600000,2021-05-28,UBER,50.67,51.74,50.47,50.83,14226800,723148270.05,0
1622122200000,2021-05-27,UBER,51.44,51.69,48.72,50.71,51346000,2603755612.99,0
1622035800000,2021-05-26,UBER,50.32,51.36,49.76,51.12,16393700,838045926.49,0
1621949400000,2021-05-25,UBER,50.74,51.59,50.44,50.46,16930900,854333198.50,0
1621863000000,2021-05-24,UBER,49.33,50.40,48.85,50.03,16768400,838923031.53,0
1621603800000,2021-05-21,UBER,49.57,49.95,48.76,48.82,20013200,977044417.89,0
1621517400000,2021-05-20,UBER,49.57,49.95,48.76,49.33,18822300,928504093.46,0
1621431000000,2021-05-19,UBER,47.53,49.83,47.37,49.47,16517500,817120745.16,0
1621344600000,2021-05-18,UBER,49.67,50.29,48.53,49.17,28244400,1388777096.28,0
1621258200000,2021-05-17,UBER,47.24,47.94,46.51,47.51,17475300,830251473.67,0
1620999000000,2021-05-14,UBER,45.03,47.71,44.85,47.42,25323300,1200830839.63,0
1620912600000,2021-05-13,UBER,44.99,46.10,43.56,44.48,36205100,1610402831.43,0
1620826200000,2021-05-12,UBER,45.90,46.10,43.17,43.81,32117400,1407063338.11,0
1620739800000,2021-05-11,UBER,44.50,46.79,44.18,46.21,29106900,1345029822.35,0
1620653400000,2021-05-10,UBER,47.71,47.85,45.60,45.79,28309800,1296305767.92,0
1620394200000,2021-05-07,UBER,47.22,48.60,46.53,47.03,27933900,1313731282.90,0
1620307800000,2021-05-06,UBER,48.39,49.81,45.72,46.65,79242400,3696658080.91,0
1620221400000,2021-05-05,UBER,53.87,54.07,50.63,51.18,43970500,2250410203.42,0
1620135000000,2021-05-04,UBER,54.52,54.72,52.01,52.99,19336600,1024646466.46,0
1620048600000,2021-05-03,UBER,55.12,56.13,54.84,54.85,13903300,762595983.79,0
1619789400000,2021-04-30,UBER,54.30,55.65,54.11,54.77,16736600,916663589.66,0
1619703000000,2021-04-29,UBER,59.00,59.22,53.11,54.93,43408000,2384401453.25,0
1619616600000,2021-04-28,UBER,56.88,58.48,56.66,58.44,9269700,541721255.27,0
1619530200000,2021-04-27,UBER,58.32,58.40,57.05,57.16,12926800,738895886.03,0
1619443800000,2021-04-26,UBER,58.05,58.36,57.33,57.61,8361600,481711781.10,0
1619184600000,2021-04-23,UBER,56.56,57.95,56.39,57.93,8758800,507397286.67,0
1619098200000,2021-04-22,UBER,55.85,57.22,55.19,56.28,16936200,953169315.33,0
1619011800000,2021-04-21,UBER,55.00,56.20,54.61,55.77,11523900,642687908.28,0
1618925400000,2021-04-20,UBER,58.00,58.12,55.24,55.48,19081100,1058619419.27,0
1618839000000,2021-04-19,UBER,60.00,60.22,57.52,57.85,16956900,980956639.13,0
1618579800000,2021-04-16,UBER,60.74,60.85,59.54,60.35,11856100,715515616.91,0
1618493400000,2021-04-15,UBER,59.88,61.09,59.55,60.74,17500200,1062962177.37,0
1618407000000,2021-04-14,UBER,60.11,61.50,59.18,59.23,18959800,1122988945.32,0
1618320600000,2021-04-13,UBER,59.65,61.01,58.53,60.64,21006100,1273809891.18,0
1618234200000,2021-04-12,UBER,59.05,60.77,58.75,59.44,36041300,2142294822.50,0
1617975000000,2021-04-09,UBER,57.32,57.88,56.40,57.68,10228500,589979883.12,0
1617888600000,2021-04-08,UBER,56.65,57.94,56.54,57.83,9498500,549298272.39,0
1617802200000,2021-04-07,UBER,58.02,58.13,55.95,56.89,12921900,735126883.11,0
1617715800000,2021-04-06,UBER,57.34,58.99,57.16,58.05,13579200,788272549.64,0
1617629400000,2021-04-05,UBER,58.10,58.42,56.64,57.40,13490200,774337500.58,0
1617283800000,2021-04-01,UBER,55.61,57.63,54.81,57.60,18703400,1077315811.46,0
1617197400000,2021-03-31,UBER,53.96,55.18,53.58,54.51,14760500,804594830.22,0
1617111000000,2021-03-30,UBER,52.99,54.12,52.64,53.46,9497200,507720303.31,0
1617024600000,2021-03-29,UBER,54.80,54.80,52.85,53.35,9724800,518818065.16,0
