https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AMZN,Volume USDT,tradecount
1635773400000,2021-11-01,AMZN,168.09,168.79,164.60,165.91,72178000,11974727346.41,0
1635514200000,2021-10-29,AMZN,165.00,168.74,163.67,168.62,129722000,21873918967.25,0
1635427800000,2021-10-28,AMZN,170.10,173.95,169.30,172.33,114174000,19675434897.67,0
1635341400000,2021-10-27,AMZN,169.40,171.85,168.57,169.62,54044000,9167186286.68,0
1635255000000,2021-10-26,AMZN,167.48,170.81,167.20,168.80,53966000,9109649536.07,0
1635168600000,2021-10-25,AMZN,166.75,167.39,164.88,166.02,44520000,7391143337.40,0
1634909400000,2021-10-22,AMZN,171.05,171.49,166.57,166.78,62782000,10470624775.09,0
1634823000000,2021-10-21,AMZN,170.71,172.01,170.15,171.75,37628000,6462627947.20,0
1634736600000,2021-10-20,AMZN,172.63,173.14,170.02,170.75,42796000,7307545643.98,0
1634650200000,2021-10-19,AMZN,171.71,172.73,171.10,172.21,47722000,8218086518.89,0
1634563800000,2021-10-18,AMZN,169.42,172.46,169.26,172.34,63482000,10940297790.47,0
1634304600000,2021-10-15,AMZN,165.57,170.52,165.20,170.45,103598000,17658383115.33,0
1634218200000,2021-10-14,AMZN,165.12,165.63,164.54,164.99,42190000,6961054510.35,0
1634131800000,2021-10-13,AMZN,163.49,164.42,163.05,164.21,48402000,7948286246.61,0
1634045400000,2021-10-12,AMZN,162.85,163.38,161.81,162.37,36392000,5908841699.10,0
1633959000000,2021-10-11,AMZN,163.75,164.63,161.90,162.32,40684000,6603623559.33,0
1633699800000,2021-10-08,AMZN,165.85,166.07,164.41,164.43,39964000,6571320474.24,0
1633613400000,2021-10-07,AMZN,164.58,166.29,164.15,165.12,48182000,7955884389.43,0
1633527000000,2021-10-06,AMZN,160.68,163.22,159.93,163.10,50660000,8262671045.53,0
1633440600000,2021-10-05,AMZN,160.23,163.04,160.12,161.05,65384000,10530093399.54,0
1633354200000,2021-10-04,AMZN,163.97,164.00,158.81,159.49,90462000,14427693774.44,0
1633095000000,2021-10-01,AMZN,164.45,165.46,162.80,164.16,56712000,9310011737.55,0
1633008600000,2021-09-30,AMZN,165.80,166.39,163.70,164.25,56848000,9337397633.54,0
1632922200000,2021-09-29,AMZN,166.11,167.57,164.89,165.06,51246000,8458459763.49,0
1632835800000,2021-09-28,AMZN,167.89,168.46,164.51,165.80,88616000,14692355935.79,0
1632749400000,2021-09-27,AMZN,168.57,170.78,166.98,170.29,72690000,12378379611.97,0
1632490200000,2021-09-24,AMZN,170.10,171.46,169.67,171.28,42324000,7249085465.33,0
1632403800000,2021-09-23,AMZN,169.00,171.45,169.00,170.80,47588000,8128030545.23,0
1632317400000,2021-09-22,AMZN,167.55,169.45,167.05,169.00,48228000,8150652687.74,0
1632231000000,2021-09-21,AMZN,168.75,168.99,166.62,167.18,55618000,9298300850.31,0
1632144600000,2021-09-20,AMZN,169.80,170.95,165.25,167.79,93382000,15668238851.81,0
1631885400000,2021-09-17,AMZN,174.42,174.87,172.61,173.13,92332000,15985070485.72,0
1631799000000,2021-09-16,AMZN,173.00,174.63,172.31,174.41,51672000,9012216996.46,0
1631712600000,2021-09-15,AMZN,172.13,174.27,170.10,173.79,59150000,10279649221.04,0
1631626200000,2021-09-14,AMZN,173.78,174.34,171.89,172.50,38738000,6682305000.00,0
1631539800000,2021-09-13,AMZN,174.14,174.90,171.90,172.86,51380000,8881469999.69,0
1631280600000,2021-09-10,AMZN,175.09,175.42,173.15,173.46,47946000,8316593499.85,0
1631194200000,2021-09-09,AMZN,176.30,177.50,174.02,174.21,54384000,9474127467.04,0
1631107800000,2021-09-08,AMZN,175.58,177.28,174.78,176.27,61068000,10764761327.27,0
1631021400000,2021-09-07,AMZN,173.90,176.40,173.85,175.46,54758000,9608084696.62,0
1630675800000,2021-09-03,AMZN,172.60,174.13,171.82,173.90,51514000,8958413196.35,0
1630589400000,2021-09-02,AMZN,174.74,175.60,172.75,173.16,58474000,10125124286.62,0
1630503000000,2021-09-01,AMZN,174.82,176.35,173.76,173.95,72598000,12628421878.45,0
1630416600000,2021-08-31,AMZN,171.24,173.63,169.78,173.54,87128000,15120149992.07,0
1630330200000,2021-08-30,AMZN,167.87,172.25,167.76,171.08,63844000,10922336167.05,0
1630071000000,2021-08-27,AMZN,166.66,167.62,165.69,167.48,48048000,8047151416.99,0
1629984600000,2021-08-26,AMZN,164.95,166.60,164.80,165.80,41976000,6959620928.10,0
1629898200000,2021-08-25,AMZN,165.49,166.05,164.31,164.96,33606000,5543612141.69,0
1629811800000,2021-08-24,AMZN,164.00,165.77,163.73,165.29,51036000,8435689478.76,0
1629725400000,2021-08-23,AMZN,160.60,164.04,160.50,163.29,65362000,10673189930.51,0
1629466200000,2021-08-20,AMZN,160.19,160.39,158.79,160.00,67168000,10746711916.02,0
1629379800000,2021-08-19,AMZN,159.70,161.65,159.12,159.39,75658000,12058939244.11,0
1629293400000,2021-08-18,AMZN,162.10,162.71,160.00,160.06,56086000,8977181506.16,0
1629207000000,2021-08-17,AMZN,163.88,164.02,161.28,162.10,67758000,10983436772.00,0
1629120600000,2021-08-16,AMZN,164.15,165.00,160.56,164.95,66394000,10951656665.34,0
1628861400000,2021-08-13,AMZN,165.28,165.30,164.15,164.70,41134000,6774708164.28,0
1628775000000,2021-08-12,AMZN,164.50,165.73,163.48,165.18,46282000,7644629491.24,0
1628688600000,2021-08-11,AMZN,166.57,166.88,163.89,164.61,58944000,9702506548.83,0
1628602200000,2021-08-10,AMZN,167.25,167.90,165.75,166.03,48252000,8011472403.08,0
1628515800000,2021-08-09,AMZN,167.18,167.74,166.43,167.09,42964000,7179005385.74,0
1628256600000,2021-08-06,AMZN,168.75,168.75,166.45,167.25,52752000,8822613428.47,0
1628170200000,2021-08-05,AMZN,167.81,169.45,167.05,168.80,48670000,8215471641.24,0
1628083800000,2021-08-04,AMZN,168.97,169.44,167.28,167.74,43678000,7326372677.43,0
1627997400000,2021-08-03,AMZN,167.04,169.55,164.99,168.31,83146000,13994469257.66,0
1627911000000,2021-08-02,AMZN,167.65,167.95,165.85,166.57,67078000,11173451115.91,0
1627651800000,2021-07-30,AMZN,167.40,168.41,165.35,166.38,199312000,33161431171.63,0
1627565400000,2021-07-29,AMZN,181.39,181.90,179.00,180.00,110400000,19871558642.58,0
1627479000000,2021-07-28,AMZN,181.69,182.92,180.05,181.52,59988000,10888782196.11,0
1627392600000,2021-07-27,AMZN,184.93,184.93,179.31,181.32,82638000,14983881153.72,0
1627306200000,2021-07-26,AMZN,183.66,185.60,182.36,184.99,58002000,10729847826.23,0
1627047000000,2021-07-23,AMZN,182.00,183.31,181.10,182.83,48726000,8908672067.69,0
1626960600000,2021-07-22,AMZN,179.36,182.00,179.11,181.90,65308000,11879623456.97,0
1626874200000,2021-07-21,AMZN,178.82,179.32,177.18,179.26,46380000,8314078545.23,0
1626787800000,2021-07-20,AMZN,178.37,179.60,175.90,178.66,65114000,11633234690.95,0
1626701400000,2021-07-19,AMZN,176.63,177.51,174.96,177.48,75692000,13433778877.62,0
1626442200000,2021-07-16,AMZN,181.67,182.30,178.52,178.68,80874000,14450687897.55,0
1626355800000,2021-07-15,AMZN,184.71,184.77,181.05,181.56,63706000,11566461204.47,0
1626269400000,2021-07-14,AMZN,185.44,185.88,183.04,184.08,65932000,12137026263.85,0
1626183000000,2021-07-13,AMZN,185.10,188.65,183.57,183.87,76918000,14142758532.93,0
1626096600000,2021-07-12,AMZN,187.20,187.86,184.84,185.93,51432000,9562623462.52,0
1625837400000,2021-07-09,AMZN,186.13,187.40,184.67,185.97,74964000,13940829831.12,0
1625751000000,2021-07-08,AMZN,182.18,188.00,181.06,186.57,103612000,19330942190.67,0
1625664600000,2021-07-07,AMZN,185.87,186.71,183.95,184.83,106562000,19695747338.65,0
1625578200000,2021-07-06,AMZN,176.51,184.27,176.45,183.79,134896000,24792131497.80,0
1625232600000,2021-07-02,AMZN,172.58,175.59,171.85,175.55,63388000,11127699756.65,0
1625146200000,2021-07-01,AMZN,171.73,172.85,170.47,171.65,40742000,6993303127.32,0
1625059800000,2021-06-30,AMZN,172.05,173.58,171.75,172.01,48080000,8270144428.71,0
1624973400000,2021-06-29,AMZN,171.94,172.80,171.15,172.41,41968000,7235576878.66,0
1624887000000,2021-06-28,AMZN,170.80,172.40,170.68,172.19,44856000,7723956661.74,0
1624627800000,2021-06-25,AMZN,173.20,173.24,169.71,170.07,78820000,13405153706.05,0
1624541400000,2021-06-24,AMZN,175.38,176.24,171.54,172.45,76640000,13216874157.71,0
1624455000000,2021-06-23,AMZN,175.25,176.05,174.16,175.19,56266000,9857296483.18,0
1624368600000,2021-06-22,AMZN,172.90,176.19,172.80,175.27,66902000,11726047556.34,0
1624282200000,2021-06-21,AMZN,173.82,174.10,171.70,172.70,65542000,11318972187.99,0
1624023000000,2021-06-18,AMZN,174.00,175.35,173.69,174.35,104954000,18298205258.12,0
1623936600000,2021-06-17,AMZN,170.16,174.86,170.05,174.46,102730000,17922481836.85,0
1623850200000,2021-06-16,AMZN,169.60,171.32,168.03,170.76,84056000,14353612443.48,0
1623763800000,2021-06-15,AMZN,169.20,169.85,168.16,169.16,48524000,8208149721.68,0
1623677400000,2021-06-14,AMZN,167.34,169.25,166.77,169.19,51394000,8695530569.61,0
1623418200000,2021-06-11,AMZN,167.48,168.33,166.67,167.34,56348000,9429359234.07,0
1623331800000,2021-06-10,AMZN,164.10,167.55,164.06,167.48,69530000,11645058097.69,0
1623245400000,2021-06-09,AMZN,163.64,164.88,163.54,164.06,49110000,8056863585.21,0
1623159000000,2021-06-08,AMZN,161.13,163.98,160.90,163.21,68334000,11152485004.03,0
1623072600000,2021-06-07,AMZN,159.87,160.40,158.61,159.90,44316000,7086150444.40,0
1622813400000,2021-06-04,AMZN,160.60,161.05,159.94,160.31,44994000,7213033342.71,0
1622727000000,2021-06-03,AMZN,160.21,160.72,159.20,159.35,47966000,7643405813.66,0
1622640600000,2021-06-02,AMZN,161.15,161.75,160.40,161.70,40290000,6514872589.42,0
1622554200000,2021-06-01,AMZN,162.18,162.55,160.45,160.93,48600000,7821319262.70,0
1622208600000,2021-05-28,AMZN,162.10,162.40,160.99,161.15,46596000,7509108645.26,0
1622122200000,2021-05-27,AMZN,162.80,163.02,161.50,161.51,51224000,8272957381.84,0
1622035800000,2021-05-26,AMZN,163.73,164.79,162.93,163.26,47680000,7784141230.47,0
1621949400000,2021-05-25,AMZN,163.33,163.99,160.69,162.95,65222000,10628087915.19,0
1621863000000,2021-05-24,AMZN,160.77,162.90,160.52,162.25,48456000,7861961600.46,0
1621603800000,2021-05-21,AMZN,162.50,162.83,159.85,160.15,82098000,13148323663.24,0
1621517400000,2021-05-20,AMZN,162.22,162.98,161.81,162.38,52664000,8551791117.43,0
1621431000000,2021-05-19,AMZN,159.75,161.74,159.20,161.59,53594000,8660254263.73,0
1621344600000,2021-05-18,AMZN,164.63,165.60,161.52,161.61,56568000,9142180662.23,0
1621258200000,2021-05-17,AMZN,162.30,164.64,161.73,163.52,74478000,12178605375.55,0
1620999000000,2021-05-14,AMZN,159.28,161.44,159.15,161.15,66500000,10716142784.12,0
1620912600000,2021-05-13,AMZN,159.27,160.19,156.65,158.07,67018000,10593769929.35,0
1620826200000,2021-05-12,AMZN,159.25,160.40,156.65,157.60,98728000,15559236628.05,0
1620739800000,2021-05-11,AMZN,156.81,161.90,156.37,161.20,92396000,14893819011.96,0
1620653400000,2021-05-10,AMZN,164.12,164.15,159.50,159.52,116772000,18627995569.70,0
1620394200000,2021-05-07,AMZN,165.95,166.54,164.45,164.58,94206000,15504471088.99,0
1620307800000,2021-05-06,AMZN,163.50,165.72,162.36,165.32,88954000,14705741555.82,0
1620221400000,2021-05-05,AMZN,166.94,167.74,163.22,163.53,74226000,12137954567.41,0
1620135000000,2021-05-04,AMZN,167.81,168.40,163.61,165.59,108788000,18014586315.43,0
1620048600000,2021-05-03,AMZN,174.24,174.33,168.63,169.32,117510000,19897321220.40,0
1619789400000,2021-04-30,AMZN,176.26,177.70,173.12,173.37,140186000,24304187314.03,0
1619703000000,2021-04-29,AMZN,175.26,175.72,171.75,173.57,153648000,26667992863.04,0
1619616600000,2021-04-28,AMZN,171.74,174.49,171.25,172.93,92638000,16019426432.71,0
1619530200000,2021-04-27,AMZN,172.17,173.00,169.90,170.87,76542000,13078846792.14,0
1619443800000,2021-04-26,AMZN,167.40,171.42,166.55,170.45,97614000,16638306002.11,0
1619184600000,2021-04-23,AMZN,165.96,168.75,165.43,167.04,63856000,10666762069.34,0
1619098200000,2021-04-22,AMZN,168.58,168.64,165.07,165.45,51612000,8539308409.79,0
1619011800000,2021-04-21,AMZN,165.80,168.14,165.19,168.10,44224000,7434098532.23,0
1618925400000,2021-04-20,AMZN,168.68,169.15,165.80,166.73,52460000,8746891716.31,0
1618839000000,2021-04-19,AMZN,169.52,171.80,168.01,168.60,54508000,9190075747.92,0
1618579800000,2021-04-16,AMZN,169.00,170.34,167.78,169.97,63720000,10830615847.78,0
1618493400000,2021-04-15,AMZN,168.55,169.85,167.60,168.95,64672000,10926625313.48,0
1618407000000,2021-04-14,AMZN,170.20,170.21,166.30,166.65,62904000,10482951216.06,0
1618320600000,2021-04-13,AMZN,170.04,171.60,169.78,170.00,66316000,11273720000.00,0
1618234200000,2021-04-12,AMZN,167.76,169.75,167.56,168.97,65636000,11090481949.77,0
1617975000000,2021-04-09,AMZN,165.24,168.61,164.45,168.61,86830000,14640406353.00,0
1617888600000,2021-04-08,AMZN,165.54,166.23,164.60,164.96,56242000,9277961324.04,0
1617802200000,2021-04-07,AMZN,161.69,165.18,161.18,163.97,66924000,10973494662.78,0
1617715800000,2021-04-06,AMZN,161.19,162.37,160.85,161.19,50756000,8181410104.80,0
1617629400000,2021-04-05,AMZN,158.65,161.80,158.06,161.34,66698000,10760822015.41,0
1617283800000,2021-04-01,AMZN,155.90,158.12,155.78,158.05,58806000,9294288479.46,0
1617197400000,2021-03-31,AMZN,153.20,155.97,153.12,154.70,61878000,9572773787.20,0
1617111000000,2021-03-30,AMZN,153.50,153.65,151.70,152.76,46752000,7142045709.96,0
1617024600000,2021-03-29,AMZN,152.77,154.56,151.42,153.79,54920000,8445954526.37,0
