https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume GOOGL,Volume USDT,tradecount
1647523800000,2022-03-17,GOOGL,133.15,134.08,132.18,133.84,28264000,3782825623.66,0
1647437400000,2022-03-16,GOOGL,130.73,133.33,128.73,133.28,35576000,4741587150.51,0
1647351000000,2022-03-15,GOOGL,126.98,129.85,125.72,129.20,30920000,3994802099.61,0
1647264600000,2022-03-14,GOOGL,130.25,130.41,125.28,125.95,38812000,4888410072.24,0
1647009000000,2022-03-11,GOOGL,133.49,133.80,129.63,129.87,31526000,4094297340.67,0
1646922600000,2022-03-10,GOOGL,131.27,133.27,130.91,132.43,27102000,3589104428.10,0
1646836200000,2022-03-09,GOOGL,131.25,133.74,129.90,133.42,37026000,4940008852.20,0
1646749800000,2022-03-08,GOOGL,126.25,131.25,125.67,127.10,40428000,5138580718.60,0
1646663400000,2022-03-07,GOOGL,131.49,131.74,126.29,126.38,45112000,5701186977.36,0
1646404200000,2022-03-04,GOOGL,132.93,133.85,130.34,131.91,30430000,4013914616.70,0
1646317800000,2022-03-03,GOOGL,136.01,136.44,133.03,133.90,24604000,3294463436.16,0
1646231400000,2022-03-02,GOOGL,134.63,135.26,133.07,134.57,23520000,3165121743.16,0
1646145000000,2022-03-01,GOOGL,134.88,136.26,133.22,134.06,26496000,3552093316.41,0
1646058600000,2022-02-28,GOOGL,133.05,135.75,132.59,135.06,38864000,5248855513.67,0
1645799400000,2022-02-25,GOOGL,133.55,135.27,131.75,134.46,36406000,4895132672.55,0
1645713000000,2022-02-24,GOOGL,124.95,133.00,124.95,132.69,54456000,7225820783.57,0
1645626600000,2022-02-23,GOOGL,131.65,132.05,127.53,127.59,32786000,4183100083.95,0
1645540200000,2022-02-22,GOOGL,129.84,132.18,128.22,129.81,44990000,5840309683.53,0
1645194600000,2022-02-18,GOOGL,133.47,134.07,130.20,130.40,45620000,5948984854.43,0
1645108200000,2022-02-17,GOOGL,136.24,137.11,132.48,132.54,38950000,5162394107.06,0
1645021800000,2022-02-16,GOOGL,136.65,138.09,134.92,137.74,25022000,3446480400.94,0
1644935400000,2022-02-15,GOOGL,137.57,138.11,135.82,136.61,26680000,3644714920.04,0
1644849000000,2022-02-14,GOOGL,133.26,136.30,133.26,135.53,34302000,4648812885.50,0
1644589800000,2022-02-11,GOOGL,138.60,139.16,133.40,134.28,39958000,5365660183.78,0
1644503400000,2022-02-10,GOOGL,139.70,141.48,137.96,138.62,39330000,5451924407.96,0
1644417000000,2022-02-09,GOOGL,140.96,142.52,140.19,141.59,40144000,5684069056.88,0
1644330600000,2022-02-08,GOOGL,139.03,140.00,137.01,139.40,54284000,7567135428.65,0
1644244200000,2022-02-07,GOOGL,144.25,144.25,138.90,139.20,54974000,7652435995.45,0
1643985000000,2022-02-04,GOOGL,143.44,144.88,140.51,143.29,57998000,8310707371.52,0
1643898600000,2022-02-03,GOOGL,145.71,149.68,142.67,143.09,71518000,10233510358.09,0
1643812200000,2022-02-02,GOOGL,151.25,151.55,145.52,148.00,123200000,18233600000.00,0
1643725800000,2022-02-01,GOOGL,137.59,137.79,134.37,137.64,68644000,9448434543.27,0
1643639400000,2022-01-31,GOOGL,134.16,135.47,132.21,135.30,39986000,5410245643.62,0
1643380200000,2022-01-28,GOOGL,129.66,133.36,128.49,133.35,34362000,4582206990.69,0
1643293800000,2022-01-27,GOOGL,131.30,132.65,128.93,129.01,31950000,4121709906.01,0
1643207400000,2022-01-26,GOOGL,131.12,133.00,127.14,129.23,49130000,6349217373.96,0
1643121000000,2022-01-25,GOOGL,128.74,129.40,126.50,126.93,46960000,5960867485.35,0
1643034600000,2022-01-24,GOOGL,125.98,131.20,124.50,130.80,76622000,10022464153.47,0
1642775400000,2022-01-21,GOOGL,132.59,134.87,130.09,130.35,55652000,7254321759.52,0
1642689000000,2022-01-20,GOOGL,136.25,137.63,132.96,133.31,29908000,3986960563.96,0
1642602600000,2022-01-19,GOOGL,136.52,137.96,135.02,135.12,28648000,3870817516.48,0
1642516200000,2022-01-18,GOOGL,136.18,137.13,135.44,136.00,34872000,4742522294.31,0
1642170600000,2022-01-14,GOOGL,137.08,140.74,137.00,139.48,29662000,4137270569.27,0
1642084200000,2022-01-13,GOOGL,141.54,142.85,138.41,138.59,31436000,4356621108.52,0
1641997800000,2022-01-12,GOOGL,141.15,142.61,140.69,141.43,26108000,3692467395.20,0
1641911400000,2022-01-11,GOOGL,138.01,140.22,136.69,139.74,28730000,4014615062.56,0
1641825000000,2022-01-10,GOOGL,135.08,138.82,133.16,138.67,44408000,6158034917.48,0
1641565800000,2022-01-07,GOOGL,138.15,138.45,135.77,137.02,29760000,4077625869.14,0
1641479400000,2022-01-06,GOOGL,137.00,139.94,136.56,137.75,37348000,5144593538.82,0
1641393000000,2022-01-05,GOOGL,144.42,144.50,137.69,137.77,54618000,7524994616.64,0
1641306600000,2022-01-04,GOOGL,145.40,146.49,143.72,144.40,28400000,4100945959.47,0
1641220200000,2022-01-03,GOOGL,145.05,145.85,143.71,144.99,28646000,4153426533.48,0
1640961000000,2021-12-31,GOOGL,146.05,146.70,144.85,144.85,18136000,2627035962.77,0
1640874600000,2021-12-30,GOOGL,146.69,147.30,145.99,146.20,15688000,2293593451.66,0
1640788200000,2021-12-29,GOOGL,146.64,147.42,145.65,146.65,17788000,2608699118.29,0
1640701800000,2021-12-28,GOOGL,148.24,148.30,146.05,146.69,18200000,2669703335.57,0
1640615400000,2021-12-27,GOOGL,147.26,148.34,147.17,147.91,15976000,2362954150.39,0
1640269800000,2021-12-23,GOOGL,146.50,148.24,146.45,146.92,26384000,3876245039.06,0
1640183400000,2021-12-22,GOOGL,143.07,146.50,143.07,146.41,26322000,3853935453.28,0
1640097000000,2021-12-21,GOOGL,142.05,143.87,140.50,143.47,28756000,4125695315.31,0
1640010600000,2021-12-20,GOOGL,140.00,141.77,139.32,141.61,27192000,3850577397.95,0
1639751400000,2021-12-17,GOOGL,142.50,143.83,141.30,141.73,50416000,7145207907.71,0
1639665000000,2021-12-16,GOOGL,147.17,147.68,143.61,144.45,33650000,4860574496.46,0
1639578600000,2021-12-15,GOOGL,143.41,146.72,141.68,146.44,36370000,5326058961.33,0
1639492200000,2021-12-14,GOOGL,143.97,144.48,141.21,143.91,38446000,5532648432.83,0
1639405800000,2021-12-13,GOOGL,147.78,147.97,145.52,145.83,27070000,3947523559.88,0
1639146600000,2021-12-10,GOOGL,148.70,148.98,146.70,148.00,24458000,3619820573.55,0
1639060200000,2021-12-09,GOOGL,147.59,149.10,147.12,147.64,23270000,3435547988.74,0
1638973800000,2021-12-08,GOOGL,147.60,148.39,146.41,148.19,24270000,3596486183.17,0
1638887400000,2021-12-07,GOOGL,145.60,147.53,145.23,147.27,32240000,4747968703.61,0
1638801000000,2021-12-06,GOOGL,143.04,143.85,140.15,143.15,30618000,4383119752.62,0
1638541800000,2021-12-03,GOOGL,143.68,144.40,140.30,142.00,41230000,5854721653.75,0
1638455400000,2021-12-02,GOOGL,141.25,143.86,140.21,142.97,29194000,4173749503.78,0
1638369000000,2021-12-01,GOOGL,144.00,145.95,140.91,141.05,34020000,4798571976.01,0
1638282600000,2021-11-30,GOOGL,145.01,146.00,141.60,141.90,42068000,5969344312.44,0
1638196200000,2021-11-29,GOOGL,144.00,146.30,143.89,145.53,32596000,4743712253.60,0
1637937000000,2021-11-26,GOOGL,144.35,144.56,141.84,142.18,30470000,4332315969.09,0
1637764200000,2021-11-24,GOOGL,145.47,146.25,144.37,146.12,18040000,2636004711.91,0
1637677800000,2021-11-23,GOOGL,146.15,146.66,144.12,145.78,27218000,3967894412.87,0
1637591400000,2021-11-22,GOOGL,149.33,149.83,146.15,146.30,30594000,4475963447.75,0
1637332200000,2021-11-19,GOOGL,149.98,150.97,148.90,148.93,33682000,5016142319.55,0
1637245800000,2021-11-18,GOOGL,148.24,150.58,147.88,149.84,35608000,5335449342.77,0
1637159400000,2021-11-17,GOOGL,148.03,148.56,147.24,148.05,19594000,2900832860.60,0
1637073000000,2021-11-16,GOOGL,148.15,148.76,147.31,147.88,18904000,2795448037.84,0
1636986600000,2021-11-15,GOOGL,148.90,149.55,147.57,148.45,23508000,3489809518.43,0
1636727400000,2021-11-12,GOOGL,146.62,148.85,145.41,148.68,22360000,3324439940.80,0
1636641000000,2021-11-11,GOOGL,146.49,147.54,145.60,145.77,16518000,2407770960.30,0
1636554600000,2021-11-10,GOOGL,147.50,148.07,144.54,145.89,29970000,4372428004.76,0
1636468200000,2021-11-09,GOOGL,149.23,149.83,147.24,148.92,19530000,2908378359.83,0
1636381800000,2021-11-08,GOOGL,149.82,150.62,148.43,149.03,23052000,3435462747.07,0
1636119000000,2021-11-05,GOOGL,149.17,150.33,148.20,148.85,38354000,5709069799.96,0
1636032600000,2021-11-04,GOOGL,147.12,149.73,146.31,148.27,38412000,5695251280.33,0
1635946200000,2021-11-03,GOOGL,145.90,146.67,144.59,146.60,27494000,4030565610.02,0
1635859800000,2021-11-02,GOOGL,144.58,146.61,144.34,145.43,33482000,4869370801.51,0
1635773400000,2021-11-01,GOOGL,148.05,148.05,143.23,143.50,46924000,6733452947.33,0
1635514200000,2021-10-29,GOOGL,145.08,148.24,144.65,148.05,43320000,6413352947.39,0
1635427800000,2021-10-28,GOOGL,147.13,147.16,144.63,145.85,36206000,5280608858.64,0
1635341400000,2021-10-27,GOOGL,139.40,148.65,139.40,146.22,85782000,12542829480.29,0
1635255000000,2021-10-26,GOOGL,139.26,140.08,138.30,139.31,49236000,6858993414.18,0
1635168600000,2021-10-25,GOOGL,137.55,138.00,135.42,137.45,34412000,4729826378.23,0
1634909400000,2021-10-22,GOOGL,139.15,140.58,136.06,137.57,50588000,6959213990.84,0
1634823000000,2021-10-21,GOOGL,141.77,142.16,140.50,141.89,26292000,3730466753.72,0
1634736600000,2021-10-20,GOOGL,143.34,143.55,141.38,141.77,23288000,3301516406.62,0
1634650200000,2021-10-19,GOOGL,143.39,143.66,142.60,143.24,20164000,2888230858.15,0
1634563800000,2021-10-18,GOOGL,141.08,142.80,141.07,142.78,20396000,2912100085.51,0
1634304600000,2021-10-15,GOOGL,141.61,141.72,140.76,141.37,30274000,4279774717.44,0
1634218200000,2021-10-14,GOOGL,139.47,141.34,138.82,141.15,31894000,4501870025.15,0
1634131800000,2021-10-13,GOOGL,137.40,138.00,136.52,137.58,19654000,2704036642.40,0
1634045400000,2021-10-12,GOOGL,139.48,139.51,135.76,136.45,36332000,4957465254.27,0
1633959000000,2021-10-11,GOOGL,139.29,140.71,138.86,138.91,17954000,2494061982.30,0
1633699800000,2021-10-08,GOOGL,139.58,140.33,139.22,139.79,26526000,3707950364.04,0
1633613400000,2021-10-07,GOOGL,138.89,140.04,138.65,139.23,25110000,3495939903.26,0
1633527000000,2021-10-06,GOOGL,134.75,137.75,134.55,137.57,24364000,3351633719.48,0
1633440600000,2021-10-05,GOOGL,134.04,137.22,134.04,136.02,32404000,4407689129.82,0
1633354200000,2021-10-04,GOOGL,135.96,135.96,131.05,133.66,51202000,6843633725.25,0
1633095000000,2021-10-01,GOOGL,134.45,136.91,134.07,136.54,35360000,4828160454.10,0
1633008600000,2021-09-30,GOOGL,134.26,135.54,133.56,133.68,37996000,5079153101.20,0
1632922200000,2021-09-29,GOOGL,136.98,137.15,133.87,134.35,30848000,4144536779.30,0
1632835800000,2021-09-28,GOOGL,138.65,139.10,135.36,135.83,45772000,6217210843.81,0
1632749400000,2021-09-27,GOOGL,140.80,141.94,140.07,141.07,21882000,3086937640.23,0
1632490200000,2021-09-24,GOOGL,140.54,142.33,140.24,142.21,22984000,3268669475.83,0
1632403800000,2021-09-23,GOOGL,140.99,141.70,140.40,141.22,20952000,2958757703.61,0
1632317400000,2021-09-22,GOOGL,139.30,140.89,138.55,140.28,25056000,3514943201.66,0
1632231000000,2021-09-21,GOOGL,139.75,140.01,138.28,139.03,25332000,3521984076.60,0
1632144600000,2021-09-20,GOOGL,138.16,139.00,136.32,138.72,46518000,6452953593.11,0
1631885400000,2021-09-17,GOOGL,143.03,143.45,140.47,140.80,53384000,7516467362.92,0
1631799000000,2021-09-16,GOOGL,143.95,144.30,142.40,143.61,26190000,3761145915.99,0
1631712600000,2021-09-15,GOOGL,142.77,144.45,141.35,144.43,27408000,3958523856.45,0
1631626200000,2021-09-14,GOOGL,143.00,143.36,141.75,142.54,19674000,2804420387.33,0
1631539800000,2021-09-13,GOOGL,141.95,142.95,141.25,142.33,22094000,3144694349.40,0
1631280600000,2021-09-10,GOOGL,144.21,144.72,140.74,140.88,36840000,5189872100.83,0
1631194200000,2021-09-09,GOOGL,143.84,144.31,143.18,143.54,15314000,2198186879.61,0
1631107800000,2021-09-08,GOOGL,144.10,144.40,143.00,143.69,18344000,2635867598.75,0
1631021400000,2021-09-07,GOOGL,143.83,144.57,143.62,144.28,20124000,2903500828.67,0
1630675800000,2021-09-03,GOOGL,143.08,144.15,142.40,143.74,19850000,2853229113.77,0
1630589400000,2021-09-02,GOOGL,145.22,145.52,143.18,143.29,32342000,4634188236.91,0
1630503000000,2021-09-01,GOOGL,145.00,146.25,144.88,145.22,21936000,3185447205.32,0
1630416600000,2021-08-31,GOOGL,145.15,145.17,144.28,144.70,22448000,3248169356.69,0
1630330200000,2021-08-30,GOOGL,144.40,145.97,144.16,144.59,24434000,3532924274.02,0
1630071000000,2021-08-27,GOOGL,141.65,144.51,141.50,144.00,28780000,4144435056.76,0
1629984600000,2021-08-26,GOOGL,141.75,142.42,141.36,141.44,20610000,2915088828.28,0
1629898200000,2021-08-25,GOOGL,141.62,142.19,141.38,142.08,15848000,2251667908.81,0
1629811800000,2021-08-24,GOOGL,140.61,142.08,140.34,141.26,19268000,2721826680.79,0
1629725400000,2021-08-23,GOOGL,137.97,140.87,137.61,140.04,28454000,3984740952.15,0
1629466200000,2021-08-20,GOOGL,136.00,137.55,135.25,137.43,31194000,4286975960.08,0
1629379800000,2021-08-19,GOOGL,134.44,136.35,134.25,135.68,21782000,2955381600.46,0
1629293400000,2021-08-18,GOOGL,136.50,137.10,135.32,135.45,19258000,2608476940.73,0
1629207000000,2021-08-17,GOOGL,137.75,138.27,136.08,136.66,21716000,2967741112.79,0
1629120600000,2021-08-16,GOOGL,137.52,138.36,135.30,138.31,22384000,3095919714.11,0
1628861400000,2021-08-13,GOOGL,137.25,137.86,137.03,137.73,15948000,2196478062.93,0
1628775000000,2021-08-12,GOOGL,135.98,137.30,135.43,137.19,16506000,2264524168.03,0
1628688600000,2021-08-11,GOOGL,137.18,137.68,136.27,136.28,15352000,2092155314.82,0
1628602200000,2021-08-10,GOOGL,137.34,137.77,136.36,136.81,19414000,2655971230.71,0
1628515800000,2021-08-09,GOOGL,135.94,137.18,135.34,136.91,17760000,2431574780.27,0
1628256600000,2021-08-06,GOOGL,136.04,136.47,135.21,135.74,20488000,2781010282.96,0
1628170200000,2021-08-05,GOOGL,135.68,136.35,134.85,136.25,17870000,2434814222.11,0
1628083800000,2021-08-04,GOOGL,135.35,135.65,134.49,135.13,19676000,2658729407.65,0
1627997400000,2021-08-03,GOOGL,135.13,135.73,133.32,135.63,20762000,2815950161.38,0
1627911000000,2021-08-02,GOOGL,135.12,135.34,133.79,134.85,21634000,2917442414.09,0
1627651800000,2021-07-30,GOOGL,135.04,135.30,134.26,134.73,25576000,3445765001.46,0
1627565400000,2021-07-29,GOOGL,136.15,136.66,135.54,135.78,31716000,4306319073.85,0
1627479000000,2021-07-28,GOOGL,136.31,138.30,135.28,136.09,95130000,12946621662.60,0
1627392600000,2021-07-27,GOOGL,134.25,134.40,130.10,131.90,54710000,7216248666.08,0
1627306200000,2021-07-26,GOOGL,133.33,134.24,132.30,134.04,30572000,4097718131.96,0
1627047000000,2021-07-23,GOOGL,130.43,133.40,129.80,133.01,41506000,5520920564.67,0
1626960600000,2021-07-22,GOOGL,127.84,128.48,127.50,128.42,14302000,1836684200.47,0
1626874200000,2021-07-21,GOOGL,126.13,127.60,126.02,127.55,20746000,2646131628.71,0
1626787800000,2021-07-20,GOOGL,125.53,127.04,124.35,126.21,26312000,3320824447.51,0
1626701400000,2021-07-19,GOOGL,126.09,126.21,123.50,124.58,27968000,3484197585.94,0
1626442200000,2021-07-16,GOOGL,127.66,127.81,126.15,126.97,20424000,2593235304.93,0
1626355800000,2021-07-15,GOOGL,128.65,128.70,126.53,127.00,24218000,3075807023.48,0
1626269400000,2021-07-14,GOOGL,127.96,129.33,127.91,128.24,23742000,3044602842.41,0
1626183000000,2021-07-13,GOOGL,127.04,128.06,126.67,127.34,19240000,2450050447.08,0
1626096600000,2021-07-12,GOOGL,126.18,127.07,125.61,126.98,17668000,2243403169.59,0
1625837400000,2021-07-09,GOOGL,125.03,125.73,124.55,125.52,18632000,2338660715.88,0
1625751000000,2021-07-08,GOOGL,124.03,125.60,124.02,125.04,23790000,2974796729.51,0
1625664600000,2021-07-07,GOOGL,127.16,127.28,126.15,126.47,24060000,3042964416.50,0
1625578200000,2021-07-06,GOOGL,125.65,126.43,124.58,126.19,26404000,3331920824.46,0
1625232600000,2021-07-02,GOOGL,123.15,125.40,123.06,125.26,25982000,3254440357.07,0
1625146200000,2021-07-01,GOOGL,121.72,122.59,121.53,122.44,18110000,2217469963.53,0
1625059800000,2021-06-30,GOOGL,121.99,122.26,121.35,122.09,24474000,2988018433.46,0
1624973400000,2021-06-29,GOOGL,122.67,123.02,121.69,122.27,23108000,2825472908.84,0
1624887000000,2021-06-28,GOOGL,122.68,122.79,121.41,122.54,28526000,3495462024.80,0
1624627800000,2021-06-25,GOOGL,122.00,122.63,121.57,122.51,34594000,4238059019.44,0
1624541400000,2021-06-24,GOOGL,122.70,123.06,122.30,122.50,21362000,2616845000.00,0
1624455000000,2021-06-23,GOOGL,122.09,123.10,121.83,122.13,19148000,2338487774.96,0
1624368600000,2021-06-22,GOOGL,121.75,122.40,121.06,122.33,22390000,2738979844.44,0
1624282200000,2021-06-21,GOOGL,120.50,122.00,119.90,121.81,27414000,3339367875.00,0
1624023000000,2021-06-18,GOOGL,121.37,121.60,120.01,120.11,46116000,5539038878.81,0
1623936600000,2021-06-17,GOOGL,120.70,122.52,120.50,121.74,25842000,3146095520.69,0
1623850200000,2021-06-16,GOOGL,121.57,121.89,119.47,120.77,26472000,3197089595.76,0
1623763800000,2021-06-15,GOOGL,122.45,122.78,121.06,121.42,21562000,2618047307.69,0
1623677400000,2021-06-14,GOOGL,121.61,122.45,120.90,122.45,22098000,2705800730.48,0
1623418200000,2021-06-11,GOOGL,122.00,122.09,120.95,121.51,21958000,2668116626.91,0
1623331800000,2021-06-10,GOOGL,120.35,121.80,120.19,121.76,25904000,3153980382.32,0
1623245400000,2021-06-09,GOOGL,120.57,120.64,119.85,120.40,17942000,2160163030.94,0
1623159000000,2021-06-08,GOOGL,120.60,120.98,119.74,119.92,24240000,2906909208.98,0
1623072600000,2021-06-07,GOOGL,119.47,120.23,119.05,120.11,24120000,2897173748.47,0
1622813400000,2021-06-04,GOOGL,118.46,119.95,118.12,119.68,24458000,2927096687.32,0
1622727000000,2021-06-03,GOOGL,117.29,117.85,116.48,117.38,18696000,2194517742.92,0
1622640600000,2021-06-02,GOOGL,119.46,119.68,117.62,118.53,21158000,2507847221.69,0
1622554200000,2021-06-01,GOOGL,118.72,119.29,117.71,119.06,23354000,2780503841.81,0
1622208600000,2021-05-28,GOOGL,118.72,118.80,117.64,117.84,21482000,2531492558.78,0
1622122200000,2021-05-27,GOOGL,119.45,119.45,117.81,118.13,35224000,4161152110.60,0
1622035800000,2021-05-26,GOOGL,118.33,119.45,118.32,119.02,21572000,2567402429.20,0
1621949400000,2021-05-25,GOOGL,118.60,119.20,117.75,118.14,22440000,2651140168.76,0
1621863000000,2021-05-24,GOOGL,115.74,118.28,115.60,118.05,31832000,3757831326.17,0
1621603800000,2021-05-21,GOOGL,115.87,115.94,114.46,114.71,40632000,4660754393.92,0
1621517400000,2021-05-20,GOOGL,114.55,115.60,114.18,115.35,32352000,3731722438.48,0
1621431000000,2021-05-19,GOOGL,111.42,113.75,111.27,113.57,23684000,2689910227.72,0
1621344600000,2021-05-18,GOOGL,115.12,115.38,113.11,113.12,22204000,2511794127.59,0
1621258200000,2021-05-17,GOOGL,113.18,114.49,112.78,114.45,21598000,2471804689.54,0
1620999000000,2021-05-14,GOOGL,112.93,114.24,112.50,113.92,31996000,3644952282.99,0
1620912600000,2021-05-13,GOOGL,111.31,111.97,110.34,111.45,33204000,3700652323.52,0
1620826200000,2021-05-12,GOOGL,111.31,112.40,109.68,110.01,46376000,5101939558.47,0
1620739800000,2021-05-11,GOOGL,112.15,114.01,111.70,113.50,34186000,3880213501.66,0
1620653400000,2021-05-10,GOOGL,116.41,116.55,114.23,114.59,30914000,3542358022.17,0
1620394200000,2021-05-07,GOOGL,118.19,118.56,117.31,117.60,28898000,3398303558.23,0
1620307800000,2021-05-06,GOOGL,115.32,116.87,114.65,116.87,25190000,2943892332.69,0
1620221400000,2021-05-05,GOOGL,116.43,116.75,115.41,115.74,26636000,3082810752.66,0
1620135000000,2021-05-04,GOOGL,115.68,116.25,112.83,115.34,44818000,5169375316.91,0
1620048600000,2021-05-03,GOOGL,118.25,119.08,116.78,117.15,28242000,3308663249.04,0
1619789400000,2021-04-30,GOOGL,118.40,119.09,117.33,117.68,44856000,5278429936.89,0
1619703000000,2021-04-29,GOOGL,119.46,120.21,118.69,119.64,41234000,4933153312.13,0
1619616600000,2021-04-28,GOOGL,119.62,121.57,117.66,117.95,81106000,9566615194.17,0
1619530200000,2021-04-27,GOOGL,115.88,115.92,114.31,114.55,44386000,5084372073.84,0
1619443800000,2021-04-26,GOOGL,115.23,116.23,114.87,115.50,32038000,3700276806.38,0
1619184600000,2021-04-23,GOOGL,113.35,115.31,113.06,115.00,29066000,3342488214.00,0
1619098200000,2021-04-22,GOOGL,113.77,114.44,112.02,112.63,24146000,2719467382.74,0
1619011800000,2021-04-21,GOOGL,113.60,114.00,112.24,113.92,23204000,2643341747.89,0
1618925400000,2021-04-20,GOOGL,114.87,114.95,112.86,113.95,22288000,2539728754.88,0
1618839000000,2021-04-19,GOOGL,113.51,115.20,113.51,114.49,30290000,3467841488.57,0
1618579800000,2021-04-16,GOOGL,114.46,114.71,113.55,114.14,26282000,2999761694.79,0
1618493400000,2021-04-15,GOOGL,113.10,114.80,112.56,114.26,29174000,3333494085.97,0
1618407000000,2021-04-14,GOOGL,113.37,113.37,111.80,112.10,21002000,2354229630.75,0
1618320600000,2021-04-13,GOOGL,112.55,113.17,112.15,112.72,25682000,2894913475.22,0
1618234200000,2021-04-12,GOOGL,112.71,112.84,111.39,112.23,25024000,2808468614.26,0
1617975000000,2021-04-09,GOOGL,112.27,113.70,111.86,113.53,26146000,2968446908.55,0
1617888600000,2021-04-08,GOOGL,113.20,113.59,112.15,112.52,28664000,3225316265.50,0
1617802200000,2021-04-07,GOOGL,110.65,112.22,110.65,111.95,24134000,2701837499.53,0
1617715800000,2021-04-06,GOOGL,110.55,111.40,110.09,110.46,35240000,3892716029.66,0
1617629400000,2021-04-05,GOOGL,107.36,111.45,107.26,110.95,48510000,5382087385.25,0
1617283800000,2021-04-01,GOOGL,104.61,106.79,104.57,106.49,39880000,4246781256.71,0
1617197400000,2021-03-31,GOOGL,102.72,104.31,102.35,103.13,42570000,4390073796.62,0
1617111000000,2021-03-30,GOOGL,102.65,103.13,101.81,102.32,27312000,2794659475.34,0
1617024600000,2021-03-29,GOOGL,101.11,102.46,100.27,102.29,26492000,2709853364.47,0
