https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume NFLX,Volume USDT,tradecount
1636468200000,2021-11-09,NFLX,65.37,66.05,65.05,65.60,24156000,1584609420.41,0
1636381800000,2021-11-08,NFLX,65.03,65.60,64.38,65.14,28875000,1881061778.07,0
1636119000000,2021-11-05,NFLX,66.40,66.56,64.50,64.57,52835000,3411661545.83,0
1636032600000,2021-11-04,NFLX,68.59,68.59,66.55,66.84,48650000,3251765821.84,0
1635946200000,2021-11-03,NFLX,67.73,68.94,67.73,68.83,23349000,1607088376.58,0
1635859800000,2021-11-02,NFLX,68.31,68.77,67.38,67.77,38886000,2635382115.42,0
1635773400000,2021-11-01,NFLX,68.91,69.00,67.65,68.12,31109000,2119051652.37,0
1635514200000,2021-10-29,NFLX,67.31,69.10,67.12,69.03,38253000,2640642775.29,0
1635427800000,2021-10-28,NFLX,67.10,67.68,66.80,67.40,28594000,1927378535.10,0
1635341400000,2021-10-27,NFLX,66.90,67.14,66.18,66.29,22769000,1509402543.83,0
1635255000000,2021-10-26,NFLX,67.38,67.65,66.28,66.85,29048000,1941916819.76,0
1635168600000,2021-10-25,NFLX,66.37,67.59,65.71,67.17,38335000,2574808624.04,0
1634909400000,2021-10-22,NFLX,65.18,66.55,65.18,66.48,61860000,4112328883.67,0
1634823000000,2021-10-21,NFLX,62.89,65.40,62.87,65.32,84371000,5510776395.64,0
1634736600000,2021-10-20,NFLX,62.56,63.74,61.72,62.51,106220000,6640237073.52,0
1634650200000,2021-10-19,NFLX,63.70,64.10,63.23,63.90,76331000,4877551016.47,0
1634563800000,2021-10-18,NFLX,63.21,63.84,62.06,63.80,46691000,2978745768.32,0
1634304600000,2021-10-15,NFLX,63.80,63.94,62.52,62.83,41169000,2586607041.95,0
1634218200000,2021-10-14,NFLX,63.22,63.69,62.68,63.38,26717000,1693323488.54,0
1634131800000,2021-10-13,NFLX,63.22,63.22,62.21,62.98,24203000,1524208170.10,0
1634045400000,2021-10-12,NFLX,63.30,63.77,62.20,62.49,32273000,2016868845.26,0
1633959000000,2021-10-11,NFLX,63.32,63.94,62.68,62.70,28625000,1794901958.94,0
1633699800000,2021-10-08,NFLX,63.42,64.38,63.09,63.27,32721000,2070126748.05,0
1633613400000,2021-10-07,NFLX,64.22,64.68,63.04,63.19,35569000,2247427313.85,0
1633527000000,2021-10-06,NFLX,62.82,63.99,62.64,63.91,45804000,2927333633.01,0
1633440600000,2021-10-05,NFLX,60.69,64.04,60.69,63.48,95343000,6052468886.98,0
1633354200000,2021-10-04,NFLX,61.34,62.61,59.47,60.33,49959000,3014276219.26,0
1633095000000,2021-10-01,NFLX,60.42,61.50,59.75,61.31,40908000,2508273963.82,0
1633008600000,2021-09-30,NFLX,60.81,61.90,60.81,61.03,66126000,4035934310.23,0
1632922200000,2021-09-29,NFLX,58.90,60.99,58.80,59.91,62210000,3726752149.89,0
1632835800000,2021-09-28,NFLX,58.90,59.95,58.02,58.38,44311000,2587097660.63,0
1632749400000,2021-09-27,NFLX,58.79,59.36,57.69,59.26,25047000,1484385406.47,0
1632490200000,2021-09-24,NFLX,59.25,59.30,58.36,59.24,21262000,1259539584.26,0
1632403800000,2021-09-23,NFLX,59.08,59.93,58.91,59.33,25262000,1498693417.40,0
1632317400000,2021-09-22,NFLX,57.97,59.56,57.97,59.06,40218000,2375476114.77,0
1632231000000,2021-09-21,NFLX,57.83,58.19,56.94,57.31,22509000,1290080807.45,0
1632144600000,2021-09-20,NFLX,58.68,59.15,56.81,57.54,37322000,2147619818.66,0
1631885400000,2021-09-17,NFLX,58.78,59.03,58.08,58.94,41451000,2442914741.92,0
1631799000000,2021-09-16,NFLX,58.43,58.75,57.77,58.65,18320000,1074468027.95,0
1631712600000,2021-09-15,NFLX,57.82,58.46,57.54,58.29,27556000,1606156537.52,0
1631626200000,2021-09-14,NFLX,58.49,58.73,57.56,57.78,34570000,1997316353.76,0
1631539800000,2021-09-13,NFLX,59.86,59.86,58.28,58.93,30629000,1804936367.17,0
1631280600000,2021-09-10,NFLX,59.82,60.94,59.37,59.87,39508000,2365423041.11,0
1631194200000,2021-09-09,NFLX,60.65,60.94,59.65,59.75,29542000,1765252715.78,0
1631107800000,2021-09-08,NFLX,60.38,61.56,59.57,60.60,54245000,3287518200.17,0
1631021400000,2021-09-07,NFLX,59.47,61.38,59.40,60.67,58214000,3531901677.50,0
1630675800000,2021-09-03,NFLX,58.58,59.19,58.31,59.05,26812000,1583329073.64,0
1630589400000,2021-09-02,NFLX,58.37,59.88,58.37,58.85,61799000,3637180116.71,0
1630503000000,2021-09-01,NFLX,56.90,59.10,56.90,58.21,56262000,3274842275.21,0
1630416600000,2021-08-31,NFLX,56.61,56.95,56.16,56.92,24319000,1384213129.83,0
1630330200000,2021-08-30,NFLX,55.72,56.72,55.65,56.62,24348000,1378535064.74,0
1630071000000,2021-08-27,NFLX,55.16,56.42,54.92,55.89,32526000,1817943136.41,0
1629984600000,2021-08-26,NFLX,54.62,55.26,54.59,55.01,15955000,877716476.55,0
1629898200000,2021-08-25,NFLX,55.02,55.28,54.54,54.76,20656000,1131081236.02,0
1629811800000,2021-08-24,NFLX,55.15,55.53,54.93,55.34,21095000,1167418386.63,0
1629725400000,2021-08-23,NFLX,54.60,55.56,54.37,55.33,26020000,1439764664.76,0
1629466200000,2021-08-20,NFLX,54.51,55.14,53.91,54.69,37764000,2065237621.63,0
1629379800000,2021-08-19,NFLX,52.27,54.84,52.19,54.37,74973000,4076356861.74,0
1629293400000,2021-08-18,NFLX,52.00,52.64,51.87,52.19,25820000,1347468347.09,0
1629207000000,2021-08-17,NFLX,51.55,52.08,51.42,51.89,23098000,1198578291.21,0
1629120600000,2021-08-16,NFLX,51.52,52.34,51.23,51.79,20328000,1052827772.28,0
1628861400000,2021-08-13,NFLX,51.26,52.14,51.15,51.59,21777000,1123518963.40,0
1628775000000,2021-08-12,NFLX,51.19,51.30,50.72,51.07,16857000,860920680.34,0
1628688600000,2021-08-11,NFLX,51.70,51.96,50.98,51.24,16739000,857706388.10,0
1628602200000,2021-08-10,NFLX,52.00,52.08,51.30,51.58,19605000,1011304312.82,0
1628515800000,2021-08-09,NFLX,52.12,52.27,51.80,52.00,13678000,711214988.54,0
1628256600000,2021-08-06,NFLX,52.40,52.68,51.94,52.06,19198000,999351895.86,0
1628170200000,2021-08-05,NFLX,51.71,52.54,51.40,52.49,25567000,1341986222.43,0
1628083800000,2021-08-04,NFLX,51.30,51.80,51.04,51.74,20394000,1055083602.45,0
1627997400000,2021-08-03,NFLX,51.44,51.56,50.54,51.08,25794000,1317609126.89,0
1627911000000,2021-08-02,NFLX,51.90,51.99,51.05,51.51,20966000,1080063477.20,0
1627651800000,2021-07-30,NFLX,51.27,51.98,51.10,51.76,25371000,1313126846.23,0
1627565400000,2021-07-29,NFLX,52.00,52.08,51.38,51.42,17360000,892737986.76,0
1627479000000,2021-07-28,NFLX,52.18,52.45,51.70,51.93,23905000,1241386657.30,0
1627392600000,2021-07-27,NFLX,51.81,52.19,51.21,51.89,27590000,1431672658.00,0
1627306200000,2021-07-26,NFLX,51.44,52.11,50.90,51.65,22545000,1164426665.78,0
1627047000000,2021-07-23,NFLX,51.22,51.74,50.47,51.54,38205000,1969123918.99,0
1626960600000,2021-07-22,NFLX,51.02,51.37,50.70,51.18,43281000,2214991656.43,0
1626874200000,2021-07-21,NFLX,52.61,53.10,50.56,51.36,119068000,6115689560.46,0
1626787800000,2021-07-20,NFLX,52.61,53.66,52.03,53.10,69304000,3680388888.28,0
1626701400000,2021-07-19,NFLX,52.60,53.49,52.22,53.23,38858000,2068333648.90,0
1626442200000,2021-07-16,NFLX,54.18,54.41,52.71,53.03,34421000,1825379990.07,0
1626355800000,2021-07-15,NFLX,55.40,55.75,53.82,54.29,57139000,3102361900.38,0
1626269400000,2021-07-14,NFLX,54.10,55.41,54.10,54.79,46595000,2553172939.68,0
1626183000000,2021-07-13,NFLX,53.58,54.53,53.58,54.07,27516000,1487735109.83,0
1626096600000,2021-07-12,NFLX,54.03,54.06,53.29,53.73,17807000,956787899.07,0
1625837400000,2021-07-09,NFLX,53.10,53.83,52.86,53.60,27772000,1488523644.13,0
1625751000000,2021-07-08,NFLX,53.09,53.55,52.91,53.08,32690000,1735054446.98,0
1625664600000,2021-07-07,NFLX,54.42,54.46,53.17,53.60,27225000,1459151118.28,0
1625578200000,2021-07-06,NFLX,53.30,54.29,53.30,54.16,27751000,1503105204.65,0
1625232600000,2021-07-02,NFLX,53.55,53.85,52.94,53.40,19755000,1054877466.49,0
1625146200000,2021-07-01,NFLX,52.57,53.70,52.57,53.35,28054000,1496793118.57,0
1625059800000,2021-06-30,NFLX,53.41,53.44,52.68,52.82,27734000,1464937590.30,0
1624973400000,2021-06-29,NFLX,53.35,53.61,52.86,53.35,23146000,1234839064.68,0
1624887000000,2021-06-28,NFLX,52.81,53.39,52.46,53.30,28202000,1503251245.59,0
1624627800000,2021-06-25,NFLX,52.88,53.31,52.50,52.71,52991000,2792996675.81,0
1624541400000,2021-06-24,NFLX,51.80,52.10,51.44,51.81,33612000,1741303263.79,0
1624455000000,2021-06-23,NFLX,50.85,51.66,50.82,51.27,39448000,2022656683.38,0
1624368600000,2021-06-22,NFLX,49.85,51.35,49.58,50.88,58093000,2955888024.23,0
1624282200000,2021-06-21,NFLX,50.16,50.21,49.23,49.70,52773000,2622818140.26,0
1624023000000,2021-06-18,NFLX,49.64,50.45,49.52,50.08,51976000,2602802134.55,0
1623936600000,2021-06-17,NFLX,49.03,50.18,49.01,49.83,31983000,1593840810.29,0
1623850200000,2021-06-16,NFLX,49.50,49.65,48.63,49.24,35332000,1739783051.90,0
1623763800000,2021-06-15,NFLX,50.12,50.12,49.04,49.19,31041000,1526906747.37,0
1623677400000,2021-06-14,NFLX,48.97,50.35,48.69,49.99,44002000,2199615908.17,0
1623418200000,2021-06-11,NFLX,49.00,49.14,48.78,48.88,31240000,1526917445.68,0
1623331800000,2021-06-10,NFLX,48.72,49.02,48.21,48.73,43829000,2135655735.16,0
1623245400000,2021-06-09,NFLX,49.45,49.61,48.47,48.58,30550000,1484149589.16,0
1623159000000,2021-06-08,NFLX,49.70,49.88,48.94,49.24,23740000,1168933822.33,0
1623072600000,2021-06-07,NFLX,49.29,49.67,49.06,49.47,27919000,1381041242.92,0
1622813400000,2021-06-04,NFLX,49.20,50.19,49.10,49.47,31605000,1563625739.14,0
1622727000000,2021-06-03,NFLX,49.52,49.67,48.72,48.94,38874000,1902610212.84,0
1622640600000,2021-06-02,NFLX,49.98,50.32,49.58,49.92,22690000,1132775555.15,0
1622554200000,2021-06-01,NFLX,50.40,50.54,49.77,49.91,24826000,1239016031.49,0
1622208600000,2021-05-28,NFLX,50.44,51.18,50.25,50.28,29103000,1463327891.49,0
1622122200000,2021-05-27,NFLX,50.18,50.51,49.85,50.39,32538000,1639459719.64,0
1622035800000,2021-05-26,NFLX,50.23,50.41,50.05,50.24,24653000,1238468109.50,0
1621949400000,2021-05-25,NFLX,50.60,50.64,49.92,50.13,26995000,1353367299.52,0
1621863000000,2021-05-24,NFLX,50.10,50.42,49.95,50.29,24126000,1213296562.09,0
1621603800000,2021-05-21,NFLX,50.31,50.54,49.73,49.79,33229000,1654438729.68,0
1621517400000,2021-05-20,NFLX,48.96,50.27,48.90,50.17,37212000,1866814397.19,0
1621431000000,2021-05-19,NFLX,48.16,48.86,47.85,48.77,33499000,1633746245.33,0
1621344600000,2021-05-18,NFLX,48.84,49.35,48.62,48.63,23505000,1143001101.26,0
1621258200000,2021-05-17,NFLX,48.56,49.27,48.28,48.89,27052000,1322680515.24,0
1620999000000,2021-05-14,NFLX,48.79,49.49,48.66,49.34,28825000,1422139076.90,0
1620912600000,2021-05-13,NFLX,48.91,49.08,48.27,48.67,27125000,1320065259.93,0
1620826200000,2021-05-12,NFLX,48.68,49.35,48.27,48.50,41215000,1998845115.28,0
1620739800000,2021-05-11,NFLX,47.97,49.80,47.86,49.51,44010000,2178847054.48,0
1620653400000,2021-05-10,NFLX,50.20,50.31,48.61,48.67,51316000,2497498338.23,0
1620394200000,2021-05-07,NFLX,50.46,50.85,50.11,50.38,31328000,1578429916.63,0
1620307800000,2021-05-06,NFLX,49.60,49.96,49.14,49.96,37837000,1890147404.28,0
1620221400000,2021-05-05,NFLX,50.50,50.78,49.46,49.61,31294000,1552432805.48,0
1620135000000,2021-05-04,NFLX,51.08,51.16,49.68,50.32,43495000,2188581444.51,0
1620048600000,2021-05-03,NFLX,51.26,51.90,50.52,50.91,40919000,2083227180.28,0
1619789400000,2021-04-30,NFLX,50.50,51.46,50.50,51.35,44132000,2266045809.39,0
1619703000000,2021-04-29,NFLX,50.76,50.93,49.90,50.90,51278000,2610050278.24,0
1619616600000,2021-04-28,NFLX,50.52,50.84,50.33,50.65,31930000,1617318373.64,0
1619530200000,2021-04-27,NFLX,51.26,51.30,50.46,50.56,37613000,1901525226.48,0
1619443800000,2021-04-26,NFLX,50.68,51.05,50.30,51.03,43888000,2239604586.43,0
1619184600000,2021-04-23,NFLX,50.90,50.97,50.07,50.56,73077000,3694407757.30,0
1619098200000,2021-04-22,NFLX,51.38,51.40,50.06,50.88,90611000,4610106308.68,0
1619011800000,2021-04-21,NFLX,50.80,51.55,50.36,50.89,228974000,11652486720.25,0
1618925400000,2021-04-20,NFLX,55.44,56.36,54.63,54.96,112576000,6186839314.45,0
1618839000000,2021-04-19,NFLX,54.69,55.64,54.55,55.44,42887000,2377826838.47,0
1618579800000,2021-04-16,NFLX,55.05,55.20,53.95,54.65,32091000,1753901492.45,0
1618493400000,2021-04-15,NFLX,54.42,55.35,54.27,54.92,31391000,1724056529.78,0
1618407000000,2021-04-14,NFLX,55.49,55.49,53.85,54.00,37403000,2019836764.91,0
1618320600000,2021-04-13,NFLX,55.70,55.97,55.03,55.37,27203000,1506311748.89,0
1618234200000,2021-04-12,NFLX,55.10,55.80,54.96,55.28,29441000,1627439594.41,0
1617975000000,2021-04-09,NFLX,55.27,55.69,54.71,55.53,28940000,1607067088.78,0
1617888600000,2021-04-08,NFLX,55.11,55.69,54.76,55.46,43098000,2390128891.89,0
1617802200000,2021-04-07,NFLX,54.35,54.96,54.15,54.70,21513000,1176739615.23,0
1617715800000,2021-04-06,NFLX,54.48,55.42,54.33,54.45,34742000,1891806095.25,0
1617629400000,2021-04-05,NFLX,54.00,54.28,52.92,54.07,33559000,1814434498.06,0
1617283800000,2021-04-01,NFLX,52.99,54.05,52.70,53.94,39386000,2124559664.89,0
1617197400000,2021-03-31,NFLX,51.57,52.81,51.54,52.17,35031000,1827427158.83,0
1617111000000,2021-03-30,NFLX,51.05,51.44,50.69,51.34,24181000,1241428375.97,0
1617024600000,2021-03-29,NFLX,50.57,51.80,50.44,51.40,33300000,1711453515.24,0
