https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume CRM,Volume USDT,tradecount
1657287000000,2022-07-08,CRM,174.05,176.61,172.84,175.50,2869200,503544600.00,0
1657200600000,2022-07-07,CRM,174.17,176.94,173.17,176.64,4000100,706577661.56,0
1657114200000,2022-07-06,CRM,173.52,175.06,170.83,172.73,4085100,705619305.55,0
1657027800000,2022-07-05,CRM,166.10,172.35,164.61,172.20,4614200,794565225.92,0
1656682200000,2022-07-01,CRM,164.76,169.15,164.05,168.20,4561600,767261106.08,0
1656595800000,2022-06-30,CRM,165.05,167.50,161.11,165.04,9539400,1574382511.95,0
1656509400000,2022-06-29,CRM,172.50,173.78,168.06,170.61,5430400,926480547.31,0
1656423000000,2022-06-28,CRM,180.29,182.33,171.44,171.46,6668600,1143398200.77,0
1656336600000,2022-06-27,CRM,186.11,186.58,180.47,181.31,6170600,1118791470.94,0
1656077400000,2022-06-24,CRM,177.72,186.41,176.55,185.92,12107100,2250952009.83,0
1655991000000,2022-06-23,CRM,169.09,173.39,167.12,173.05,7258000,1255996922.15,0
1655904600000,2022-06-22,CRM,164.70,170.45,164.21,167.45,5864500,982010507.10,0
1655818200000,2022-06-21,CRM,165.05,169.35,164.90,166.83,6736800,1123900356.34,0
1655472600000,2022-06-17,CRM,158.56,166.23,158.17,163.26,13074600,2134559124.18,0
1655386200000,2022-06-16,CRM,163.73,166.90,158.62,159.85,8090900,1293330414.38,0
1655299800000,2022-06-15,CRM,166.73,171.50,164.68,168.55,7740700,1304695008.62,0
1655213400000,2022-06-14,CRM,168.73,169.63,162.15,164.45,8576200,1410356063.83,0
1655127000000,2022-06-13,CRM,170.55,172.68,165.06,166.03,10726200,1780870972.91,0
1654867800000,2022-06-10,CRM,183.63,183.95,177.20,178.45,7855800,1401867486.03,0
1654781400000,2022-06-09,CRM,188.53,192.68,186.61,187.11,8467700,1584391352.17,0
1654695000000,2022-06-08,CRM,187.00,190.56,185.39,189.19,6226200,1177934793.20,0
1654608600000,2022-06-07,CRM,181.71,188.60,181.71,187.15,6331100,1184865326.36,0
1654522200000,2022-06-06,CRM,188.93,190.42,181.70,182.87,5811700,1062785550.62,0
1654263000000,2022-06-03,CRM,185.00,189.64,183.80,184.91,9224000,1705609873.78,0
1654176600000,2022-06-02,CRM,175.00,190.13,174.70,188.40,19231200,3623157962.62,0
1654090200000,2022-06-01,CRM,178.01,184.42,174.37,176.07,37037400,6521175289.27,0
1654003800000,2022-05-31,CRM,166.96,167.28,159.35,160.24,18114600,2902683603.51,0
1653658200000,2022-05-27,CRM,160.67,165.23,160.25,165.10,7883600,1301582408.12,0
1653571800000,2022-05-26,CRM,159.69,163.69,157.57,162.46,6697700,1088108386.97,0
1653485400000,2022-05-25,CRM,155.32,161.89,155.32,159.65,7436800,1187285074.61,0
1653399000000,2022-05-24,CRM,157.77,158.39,154.55,156.93,6928400,1087273761.25,0
1653312600000,2022-05-23,CRM,159.84,160.73,155.91,160.32,6148800,985775661.04,0
1653053400000,2022-05-20,CRM,158.74,160.73,154.55,159.65,9068700,1447817899.65,0
1652967000000,2022-05-19,CRM,155.23,159.25,154.73,155.60,8382200,1304270371.16,0
1652880600000,2022-05-18,CRM,162.82,164.52,156.19,157.33,7454400,1172800765.65,0
1652794200000,2022-05-17,CRM,167.33,169.10,158.27,163.73,7317700,1198126989.74,0
1652707800000,2022-05-16,CRM,164.74,166.11,161.88,164.12,5065800,831399071.26,0
1652448600000,2022-05-13,CRM,163.55,168.68,162.01,166.91,6499700,1084864950.80,0
1652362200000,2022-05-12,CRM,156.93,166.85,154.64,160.42,10187500,1634278731.35,0
1652275800000,2022-05-11,CRM,165.50,169.98,160.83,161.27,7220100,1164385557.85,0
1652189400000,2022-05-10,CRM,167.42,171.26,163.28,167.15,8598700,1437272652.52,0
1652103000000,2022-05-09,CRM,166.72,170.29,162.13,163.60,9997800,1635640141.02,0
1651843800000,2022-05-06,CRM,169.49,172.43,165.58,169.70,7232700,1227389167.93,0
1651757400000,2022-05-05,CRM,180.49,182.24,169.82,172.30,8379400,1443770645.57,0
1651671000000,2022-05-04,CRM,179.71,185.98,174.74,185.48,7563100,1402803755.69,0
1651584600000,2022-05-03,CRM,176.95,180.39,176.13,178.36,5047700,900307775.08,0
1651498200000,2022-05-02,CRM,175.09,177.78,173.12,177.57,6278400,1114855533.98,0
1651239000000,2022-04-29,CRM,182.57,185.36,175.30,175.94,7110800,1251074169.36,0
1651152600000,2022-04-28,CRM,181.41,186.93,178.98,185.74,10614800,1971593010.31,0
1651066200000,2022-04-27,CRM,171.00,177.23,170.63,174.68,9644600,1684718657.36,0
1650979800000,2022-04-26,CRM,172.62,173.72,167.55,170.08,8073300,1373106878.78,0
1650893400000,2022-04-25,CRM,169.69,174.76,169.23,174.57,7988900,1394622331.51,0
1650634200000,2022-04-22,CRM,177.70,179.05,171.10,171.43,8843900,1516109712.23,0
1650547800000,2022-04-21,CRM,188.78,190.17,176.74,177.23,9119500,1616248946.04,0
1650461400000,2022-04-20,CRM,192.89,193.30,186.08,186.23,6015400,1120247916.30,0
1650375000000,2022-04-19,CRM,187.24,192.20,185.52,191.39,6120400,1171383352.26,0
1650288600000,2022-04-18,CRM,188.30,189.35,185.53,187.01,4899500,916255468.09,0
1649943000000,2022-04-14,CRM,196.32,196.45,189.22,189.41,5126700,971048265.77,0
1649856600000,2022-04-13,CRM,191.99,197.10,189.32,195.72,8733000,1709222770.66,0
1649770200000,2022-04-12,CRM,199.75,201.12,194.58,194.81,4832200,941360870.20,0
1649683800000,2022-04-11,CRM,194.21,197.10,192.16,195.45,5173800,1011219194.21,0
1649424600000,2022-04-08,CRM,198.64,200.14,196.62,197.17,3897700,768509501.86,0
1649338200000,2022-04-07,CRM,199.12,202.72,198.19,200.16,5246000,1050039379.21,0
1649251800000,2022-04-06,CRM,205.21,205.47,198.08,200.82,7171300,1440140518.52,0
1649165400000,2022-04-05,CRM,218.00,218.27,208.67,210.14,7304600,1534988639.54,0
1649079000000,2022-04-04,CRM,214.63,221.00,214.10,218.85,7843600,1716571907.87,0
1648819800000,2022-04-01,CRM,212.48,214.03,210.04,212.25,6007900,1275176775.00,0
1648733400000,2022-03-31,CRM,214.50,216.79,211.79,212.32,7141300,1516240868.30,0
1648647000000,2022-03-30,CRM,219.71,219.85,213.40,214.94,4951200,1064210940.09,0
1648560600000,2022-03-29,CRM,218.62,222.16,216.77,221.29,5370400,1188415779.94,0
1648474200000,2022-03-28,CRM,210.38,215.38,209.30,215.28,4290900,923744946.76,0
1648215000000,2022-03-25,CRM,214.27,215.86,208.48,211.03,3656500,771631190.54,0
1648128600000,2022-03-24,CRM,212.35,214.11,209.87,213.98,4150300,888081176.27,0
1648042200000,2022-03-23,CRM,213.87,213.93,208.31,211.11,8404700,1774316222.13,0
1647955800000,2022-03-22,CRM,213.72,221.85,212.62,218.21,7018800,1531572395.12,0
1647869400000,2022-03-21,CRM,218.19,219.10,210.61,213.72,6448700,1378216171.87,0
1647610200000,2022-03-18,CRM,209.23,219.58,208.31,218.80,12220600,2673867317.29,0
1647523800000,2022-03-17,CRM,204.62,210.68,202.56,210.41,5842600,1229341487.40,0
1647437400000,2022-03-16,CRM,198.66,205.90,197.33,205.57,6043400,1242341782.26,0
1647351000000,2022-03-15,CRM,198.53,199.96,192.74,196.14,5276300,1034893478.78,0
1647264600000,2022-03-14,CRM,198.24,200.16,191.82,193.12,5665500,1094121332.34,0
1647009000000,2022-03-11,CRM,204.77,204.77,197.63,197.90,5196900,1028466478.28,0
1646922600000,2022-03-10,CRM,199.10,201.20,197.53,200.15,5604200,1121680595.79,0
1646836200000,2022-03-09,CRM,198.35,205.23,197.22,203.16,6881300,1398004933.20,0
1646749800000,2022-03-08,CRM,194.28,197.20,189.20,192.08,8229000,1580626335.07,0
1646663400000,2022-03-07,CRM,203.45,204.93,196.04,196.23,7043500,1382145974.91,0
1646404200000,2022-03-04,CRM,204.70,206.38,199.26,203.01,6813600,1383228898.57,0
1646317800000,2022-03-03,CRM,210.39,211.63,204.22,204.75,6559900,1343139525.00,0
1646231400000,2022-03-02,CRM,216.10,217.31,201.15,210.39,16670100,3507222328.83,0
1646145000000,2022-03-01,CRM,213.40,214.39,208.46,208.89,12587300,2629361089.32,0
1646058600000,2022-02-28,CRM,207.79,211.67,206.95,210.53,7904700,1664176481.35,0
1645799400000,2022-02-25,CRM,204.72,208.47,201.61,208.09,5853600,1218075602.56,0
1645713000000,2022-02-24,CRM,184.74,204.90,184.44,204.29,11792600,2409110174.83,0
1645626600000,2022-02-23,CRM,196.35,199.00,190.13,190.54,7784300,1483220469.74,0
1645540200000,2022-02-22,CRM,195.53,201.46,193.53,195.13,8434800,1645882565.19,0
1645194600000,2022-02-18,CRM,200.40,202.60,195.79,196.84,6691800,1317213887.49,0
1645108200000,2022-02-17,CRM,208.33,209.75,199.50,200.03,8820100,1764284592.23,0
1645021800000,2022-02-16,CRM,211.00,212.42,208.21,211.74,7072700,1497573536.85,0
1644935400000,2022-02-15,CRM,209.75,214.57,208.52,214.25,6353000,1361130250.00,0
1644849000000,2022-02-14,CRM,205.80,209.90,204.63,206.40,7005900,1446017717.24,0
1644589800000,2022-02-11,CRM,217.62,219.93,206.11,207.90,8165600,1697628190.16,0
1644503400000,2022-02-10,CRM,217.70,221.99,215.81,217.67,5312600,1156393632.27,0
1644417000000,2022-02-09,CRM,221.14,222.19,215.57,222.04,6107700,1356153666.99,0
1644330600000,2022-02-08,CRM,215.60,217.94,212.15,217.43,5628700,1223848199.77,0
1644244200000,2022-02-07,CRM,219.00,221.44,216.66,216.97,3922300,851021435.79,0
1643985000000,2022-02-04,CRM,214.99,221.67,213.19,219.23,6176500,1354074068.61,0
1643898600000,2022-02-03,CRM,218.07,220.79,210.40,212.77,12826600,2729115736.80,0
1643812200000,2022-02-02,CRM,233.74,234.49,223.02,225.01,9378900,2110346237.48,0
1643725800000,2022-02-01,CRM,232.37,232.78,226.32,232.12,6387100,1482573620.81,0
1643639400000,2022-01-31,CRM,222.95,232.91,222.26,232.63,7084200,1647997480.59,0
1643380200000,2022-01-28,CRM,214.30,222.29,210.88,222.13,8254900,1833660977.31,0
1643293800000,2022-01-27,CRM,214.08,223.15,212.06,212.74,9462100,2012967205.98,0
1643207400000,2022-01-26,CRM,219.61,221.46,209.07,211.00,10029600,2116245600.00,0
1643121000000,2022-01-25,CRM,221.00,223.90,214.67,215.39,9092700,1958476647.45,0
1643034600000,2022-01-24,CRM,212.39,223.38,207.51,223.03,11664300,2601488814.76,0
1642775400000,2022-01-21,CRM,223.06,224.77,218.25,218.63,9128400,1995742136.57,0
1642689000000,2022-01-20,CRM,229.07,231.40,222.49,222.94,5663700,1262665291.83,0
1642602600000,2022-01-19,CRM,227.47,232.21,226.17,226.27,5332600,1206607424.78,0
1642516200000,2022-01-18,CRM,228.45,230.73,225.30,226.06,6032000,1363593905.27,0
1642170600000,2022-01-14,CRM,228.03,233.29,227.61,231.23,5805100,1342313248.20,0
1642084200000,2022-01-13,CRM,237.50,238.79,227.92,228.63,6680300,1527317021.62,0
1641997800000,2022-01-12,CRM,237.00,239.28,235.76,237.83,6718900,1597955999.30,0
1641911400000,2022-01-11,CRM,228.80,236.35,226.56,234.84,7635300,1793073824.04,0
1641825000000,2022-01-10,CRM,225.50,229.83,218.89,229.63,7803800,1791986632.10,0
1641565800000,2022-01-07,CRM,228.50,232.28,226.05,228.31,6286700,1435316461.65,0
1641479400000,2022-01-06,CRM,228.04,234.48,226.05,229.15,9376100,2148533257.77,0
1641393000000,2022-01-05,CRM,236.17,238.20,227.31,227.67,18882500,4298978740.43,0
1641306600000,2022-01-04,CRM,256.85,256.87,243.40,248.23,7240700,1797358930.06,0
1641220200000,2022-01-03,CRM,255.01,256.70,248.65,255.46,4316800,1102769756.98,0
1640961000000,2021-12-31,CRM,254.47,256.49,253.63,254.13,3169300,805414224.48,0
1640874600000,2021-12-30,CRM,255.30,257.90,254.46,255.33,2950600,753376703.40,0
1640788200000,2021-12-29,CRM,256.00,256.43,253.12,254.54,2592700,659945840.59,0
1640701800000,2021-12-28,CRM,259.73,260.78,254.94,255.45,3293700,841375654.95,0
1640615400000,2021-12-27,CRM,253.39,258.43,253.24,258.30,3531800,912263896.89,0
1640269800000,2021-12-23,CRM,251.23,254.31,249.34,253.14,3769500,954211227.70,0
1640183400000,2021-12-22,CRM,253.42,254.26,249.51,252.80,4982400,1259550735.21,0
1640097000000,2021-12-21,CRM,248.00,253.01,245.25,252.55,5428200,1370891926.57,0
1640010600000,2021-12-20,CRM,249.89,251.54,246.50,247.21,5580100,1379456558.46,0
1639751400000,2021-12-17,CRM,251.24,253.90,246.79,252.93,12119400,3065359753.23,0
1639665000000,2021-12-16,CRM,260.00,261.35,252.22,253.12,6556700,1659631871.98,0
1639578600000,2021-12-15,CRM,254.85,260.19,251.90,260.04,6484900,1686333451.41,0
1639492200000,2021-12-14,CRM,262.00,262.15,253.30,255.59,7227300,1847225580.53,0
1639405800000,2021-12-13,CRM,265.80,270.56,264.61,265.76,3625700,963566067.41,0
1639146600000,2021-12-10,CRM,266.10,270.57,264.44,266.03,3480100,925810998.75,0
1639060200000,2021-12-09,CRM,266.04,266.68,262.64,264.32,3967000,1048557469.06,0
1638973800000,2021-12-08,CRM,268.31,268.50,264.57,266.31,4586500,1221430803.80,0
1638887400000,2021-12-07,CRM,265.47,270.23,263.60,266.99,7401200,1976046315.72,0
1638801000000,2021-12-06,CRM,256.10,259.23,250.71,258.75,7123000,1843076250.00,0
1638541800000,2021-12-03,CRM,261.55,261.75,251.70,258.32,8944000,2310414145.51,0
1638455400000,2021-12-02,CRM,252.82,262.58,252.14,261.20,12200800,3186849108.94,0
1638369000000,2021-12-01,CRM,271.26,276.94,251.46,251.50,30723100,7726859650.00,0
1638282600000,2021-11-30,CRM,296.19,299.27,283.40,284.96,13597600,3874771979.81,0
1638196200000,2021-11-29,CRM,289.52,298.39,284.70,296.74,8215600,2437897063.77,0
1637937000000,2021-11-26,CRM,284.50,287.57,283.04,284.21,4195300,1192346177.15,0
1637764200000,2021-11-24,CRM,286.04,289.45,283.20,289.17,5091400,1472280206.37,0
1637677800000,2021-11-23,CRM,293.65,296.47,288.31,291.42,6431100,1874151248.36,0
1637591400000,2021-11-22,CRM,301.84,305.49,296.72,296.84,4474700,1328269931.61,0
1637332200000,2021-11-19,CRM,305.71,306.00,301.10,301.17,4758900,1433237976.90,0
1637245800000,2021-11-18,CRM,306.16,306.99,299.58,302.99,4443100,1346214825.61,0
1637159400000,2021-11-17,CRM,307.78,309.90,307.25,308.02,3864700,1190404851.54,0
1637073000000,2021-11-16,CRM,304.08,307.58,302.72,307.09,2989400,918014835.05,0
1636986600000,2021-11-15,CRM,306.90,307.76,303.23,305.49,3595300,1098328161.89,0
1636727400000,2021-11-12,CRM,304.50,307.22,301.63,306.65,3803700,1166404581.78,0
1636641000000,2021-11-11,CRM,301.50,305.75,301.50,302.98,2681900,812562091.46,0
1636554600000,2021-11-10,CRM,306.57,308.59,297.89,299.67,4350900,1303834261.42,0
1636468200000,2021-11-09,CRM,310.00,311.75,307.22,309.71,3126500,968308288.28,0
1636381800000,2021-11-08,CRM,307.20,311.39,305.90,309.96,3893000,1206674246.73,0
1636119000000,2021-11-05,CRM,308.50,311.40,303.34,307.25,4681800,1438483050.00,0
1636032600000,2021-11-04,CRM,303.50,308.41,302.40,308.04,3833800,1180963784.76,0
1635946200000,2021-11-03,CRM,303.95,303.95,298.19,302.89,3260200,987482025.76,0
1635859800000,2021-11-02,CRM,301.72,303.44,299.41,302.95,4177500,1265573675.99,0
1635773400000,2021-11-01,CRM,301.50,304.86,299.72,302.76,3825100,1158087313.35,0
1635514200000,2021-10-29,CRM,298.00,300.78,296.27,299.69,4251900,1274251921.38,0
1635427800000,2021-10-28,CRM,295.07,298.81,293.53,298.38,3450400,1029530368.85,0
1635341400000,2021-10-27,CRM,296.53,299.19,295.09,295.15,3742700,1104657882.16,0
1635255000000,2021-10-26,CRM,295.78,298.36,293.62,295.11,3601400,1062809101.25,0
1635168600000,2021-10-25,CRM,293.30,295.13,291.72,293.92,2993500,879849560.20,0
1634909400000,2021-10-22,CRM,289.00,293.00,288.18,292.56,2927000,856323112.85,0
1634823000000,2021-10-21,CRM,289.47,291.57,288.27,289.81,2828500,819727578.09,0
1634736600000,2021-10-20,CRM,293.11,295.41,287.95,290.09,4487900,1301894894.56,0
1634650200000,2021-10-19,CRM,292.10,295.53,291.36,292.34,3631200,1061544994.70,0
1634563800000,2021-10-18,CRM,290.78,293.25,288.71,291.70,5163300,1506134673.03,0
1634304600000,2021-10-15,CRM,292.49,292.87,289.32,291.66,5119300,1493095056.75,0
1634218200000,2021-10-14,CRM,286.00,290.64,284.66,290.02,5433900,1575939618.30,0
1634131800000,2021-10-13,CRM,280.00,285.10,278.60,284.41,6573500,1869569159.07,0
1634045400000,2021-10-12,CRM,276.42,280.75,276.02,279.00,5970100,1665657900.00,0
1633959000000,2021-10-11,CRM,271.78,276.27,271.51,273.75,2693000,737208750.00,0
1633699800000,2021-10-08,CRM,275.54,276.92,272.27,272.48,2683300,731145613.48,0
1633613400000,2021-10-07,CRM,276.90,279.50,274.08,274.58,5374200,1475647763.84,0
1633527000000,2021-10-06,CRM,269.67,275.49,267.50,275.27,4745500,1306293732.86,0
1633440600000,2021-10-05,CRM,272.11,273.55,271.03,271.77,4050400,1100777163.50,0
1633354200000,2021-10-04,CRM,275.22,275.30,266.14,270.86,6393800,1731824574.34,0
1633095000000,2021-10-01,CRM,271.50,276.34,268.77,275.26,4756000,1309136606.45,0
1633008600000,2021-09-30,CRM,270.65,274.26,270.44,271.22,5224200,1416907530.38,0
1632922200000,2021-09-29,CRM,273.49,274.68,269.24,270.50,4361900,1179893950.00,0
1632835800000,2021-09-28,CRM,275.11,276.70,270.04,272.28,7127100,1940566779.30,0
1632749400000,2021-09-27,CRM,282.44,283.76,279.04,279.68,5941100,1661606804.49,0
1632490200000,2021-09-24,CRM,278.50,286.36,278.21,285.63,13368300,3818387594.27,0
1632403800000,2021-09-23,CRM,270.00,279.39,266.40,277.86,15617200,4339394963.23,0
1632317400000,2021-09-22,CRM,258.90,260.36,256.21,259.17,4355600,1128840910.49,0
1632231000000,2021-09-21,CRM,259.47,262.55,257.77,257.97,6040600,1558293589.37,0
1632144600000,2021-09-20,CRM,256.59,259.21,254.94,258.22,5985500,1545575817.31,0
1631885400000,2021-09-17,CRM,259.27,261.70,258.68,260.53,7049400,1836580173.39,0
1631799000000,2021-09-16,CRM,255.53,261.22,255.00,260.36,5122600,1333720060.96,0
1631712600000,2021-09-15,CRM,254.54,256.75,252.95,256.16,4764600,1220499953.45,0
1631626200000,2021-09-14,CRM,254.11,255.11,253.00,254.37,4097500,1042281054.99,0
1631539800000,2021-09-13,CRM,257.00,257.69,252.19,254.11,5258200,1336161205.21,0
1631280600000,2021-09-10,CRM,261.00,261.59,256.50,257.20,5280900,1358247544.46,0
1631194200000,2021-09-09,CRM,261.82,263.71,260.45,260.74,4126500,1075943569.70,0
1631107800000,2021-09-08,CRM,263.62,264.34,261.58,262.62,3851500,1011480911.19,0
1631021400000,2021-09-07,CRM,266.54,267.90,264.07,265.21,4672500,1239193685.07,0
1630675800000,2021-09-03,CRM,263.60,267.41,261.80,267.08,7356700,1964827337.22,0
1630589400000,2021-09-02,CRM,269.00,269.26,263.92,264.15,4498300,1188225917.54,0
1630503000000,2021-09-01,CRM,266.27,273.26,265.59,268.32,7189000,1928952532.65,0
1630416600000,2021-08-31,CRM,264.77,266.77,262.70,265.27,5901500,1565490840.16,0
1630330200000,2021-08-30,CRM,265.81,267.58,264.75,264.97,5730000,1518278106.99,0
1630071000000,2021-08-27,CRM,267.86,270.91,265.43,266.53,7992500,2130241015.24,0
1629984600000,2021-08-26,CRM,269.80,275.22,267.36,267.79,18987000,5084528892.24,0
1629898200000,2021-08-25,CRM,260.86,261.90,258.75,260.85,9701000,2530505909.21,0
1629811800000,2021-08-24,CRM,261.92,262.50,259.06,259.66,6685200,1735879056.48,0
1629725400000,2021-08-23,CRM,257.00,261.86,256.57,260.52,7603900,1980967944.46,0
1629466200000,2021-08-20,CRM,253.00,257.87,252.61,256.13,5510700,1411455617.91,0
1629379800000,2021-08-19,CRM,249.17,255.44,248.38,253.07,6600800,1670464504.35,0
1629293400000,2021-08-18,CRM,248.00,256.80,247.72,251.22,8306700,2086809184.14,0
1629207000000,2021-08-17,CRM,248.26,249.20,245.94,246.99,3472600,857697493.08,0
1629120600000,2021-08-16,CRM,250.17,251.00,244.47,249.20,4047500,1008636987.65,0
1628861400000,2021-08-13,CRM,251.71,253.77,248.87,251.56,5986400,1505938769.38,0
1628775000000,2021-08-12,CRM,242.50,248.43,241.93,248.39,4467400,1109657483.27,0
1628688600000,2021-08-11,CRM,244.67,246.15,240.10,242.28,3999200,968926171.12,0
1628602200000,2021-08-10,CRM,250.87,251.25,243.04,243.39,4430600,1078363731.30,0
1628515800000,2021-08-09,CRM,251.42,252.42,247.85,249.32,3312200,825797728.26,0
1628256600000,2021-08-06,CRM,249.23,252.08,249.22,250.59,4045400,1013736771.19,0
1628170200000,2021-08-05,CRM,244.68,250.90,243.54,250.56,5235200,1311731699.22,0
1628083800000,2021-08-04,CRM,241.62,244.65,239.67,244.17,4121600,1006371064.45,0
1627997400000,2021-08-03,CRM,241.38,243.05,239.04,241.13,3077900,742174042.03,0
1627911000000,2021-08-02,CRM,242.31,242.47,238.88,240.86,3525700,849200104.15,0
1627651800000,2021-07-30,CRM,243.00,244.24,241.63,241.93,3748400,906850384.55,0
1627565400000,2021-07-29,CRM,243.49,246.16,243.49,244.04,3271100,798279222.04,0
1627479000000,2021-07-28,CRM,243.82,246.08,243.00,243.96,4100200,1000284819.53,0
1627392600000,2021-07-27,CRM,247.21,248.13,241.19,243.51,6352500,1546897240.10,0
1627306200000,2021-07-26,CRM,248.20,248.48,245.82,247.60,3960700,980669344.17,0
1627047000000,2021-07-23,CRM,250.00,250.56,246.68,248.25,5877300,1459039725.00,0
1626960600000,2021-07-22,CRM,243.50,248.70,243.34,248.28,7868700,1953640826.39,0
1626874200000,2021-07-21,CRM,241.44,242.98,238.27,242.11,15323100,3709875750.35,0
1626787800000,2021-07-20,CRM,238.70,243.18,236.27,240.11,8487000,2037813575.18,0
1626701400000,2021-07-19,CRM,236.51,238.50,234.31,237.55,8843000,2100654676.99,0
1626442200000,2021-07-16,CRM,238.30,240.88,237.77,238.43,7288100,1737701629.62,0
1626355800000,2021-07-15,CRM,241.22,242.03,235.82,237.58,7912600,1879875522.49,0
1626269400000,2021-07-14,CRM,244.50,246.15,239.87,242.43,6375700,1545660904.30,0
1626183000000,2021-07-13,CRM,242.29,247.16,241.68,244.02,6699800,1634885224.62,0
1626096600000,2021-07-12,CRM,247.22,247.26,241.85,242.91,5604500,1361389115.52,0
1625837400000,2021-07-09,CRM,245.59,248.00,244.09,245.06,4213500,1032560299.71,0
1625751000000,2021-07-08,CRM,244.84,246.58,241.74,245.80,5159600,1268229695.75,0
1625664600000,2021-07-07,CRM,253.00,253.50,247.86,248.44,5101400,1267391828.45,0
1625578200000,2021-07-06,CRM,249.00,252.92,248.38,250.25,5590200,1398947550.00,0
1625232600000,2021-07-02,CRM,246.92,248.96,245.84,248.20,4056200,1006748827.62,0
1625146200000,2021-07-01,CRM,244.50,246.59,242.62,244.98,3899600,955323991.34,0
1625059800000,2021-06-30,CRM,245.48,246.63,243.50,244.27,4168800,1018312793.81,0
1624973400000,2021-06-29,CRM,244.44,246.78,242.43,245.81,3871900,951751729.55,0
1624887000000,2021-06-28,CRM,244.21,247.59,243.60,244.57,4274900,1045512324.31,0
1624627800000,2021-06-25,CRM,244.19,244.20,240.99,241.87,15409300,3727047315.76,0
1624541400000,2021-06-24,CRM,243.35,247.69,242.70,243.77,4987300,1215754142.31,0
1624455000000,2021-06-23,CRM,243.75,244.50,240.85,241.84,4482400,1084023599.58,0
1624368600000,2021-06-22,CRM,243.80,244.72,240.89,243.11,4457200,1083589894.72,0
1624282200000,2021-06-21,CRM,243.45,244.72,238.89,244.48,5895100,1441234022.81,0
1624023000000,2021-06-18,CRM,241.85,246.01,241.06,242.78,7822200,1899073706.45,0
1623936600000,2021-06-17,CRM,242.00,247.18,241.20,244.43,5170200,1263751948.13,0
1623850200000,2021-06-16,CRM,242.00,245.01,239.48,242.39,5099300,1236019323.89,0
1623763800000,2021-06-15,CRM,245.21,245.36,242.01,242.58,5135300,1245721083.40,0
1623677400000,2021-06-14,CRM,240.70,246.64,240.48,246.26,6764700,1665874984.84,0
1623418200000,2021-06-11,CRM,239.03,240.37,238.41,240.31,4624200,1111241490.71,0
1623331800000,2021-06-10,CRM,236.00,240.29,235.15,240.19,4659500,1119165316.38,0
1623245400000,2021-06-09,CRM,238.87,238.87,235.51,236.09,3350900,791113968.73,0
1623159000000,2021-06-08,CRM,238.80,241.79,235.67,236.42,5827300,1377690255.33,0
1623072600000,2021-06-07,CRM,236.60,239.47,235.84,238.14,3510800,836061909.86,0
1622813400000,2021-06-04,CRM,231.63,237.89,231.52,237.48,6177600,1467056421.61,0
1622727000000,2021-06-03,CRM,232.89,233.18,229.43,230.84,5109000,1179361541.29,0
1622640600000,2021-06-02,CRM,234.40,238.29,233.90,234.62,5543900,1300709790.93,0
1622554200000,2021-06-01,CRM,238.00,238.40,232.46,236.20,8103900,1914141155.27,0
1622208600000,2021-05-28,CRM,239.22,243.50,237.83,238.10,17810800,4240751588.71,0
1622122200000,2021-05-27,CRM,229.52,229.52,225.39,225.83,15344100,3465158131.10,0
1622035800000,2021-05-26,CRM,228.48,230.24,228.29,229.68,5807100,1333774685.47,0
1621949400000,2021-05-25,CRM,228.00,229.72,226.28,227.71,6256300,1424622115.00,0
1621863000000,2021-05-24,CRM,225.00,227.60,224.21,226.99,5288300,1200391246.05,0
1621603800000,2021-05-21,CRM,225.21,225.78,222.44,222.58,4913600,1093669097.00,0
1621517400000,2021-05-20,CRM,222.98,226.83,222.36,223.78,6705500,1500556781.81,0
1621431000000,2021-05-19,CRM,215.85,221.60,214.51,221.34,8092100,1791105384.37,0
1621344600000,2021-05-18,CRM,215.44,217.35,213.79,214.33,3540600,758856804.48,0
1621258200000,2021-05-17,CRM,216.59,217.72,212.82,215.06,3816100,820690456.68,0
1620999000000,2021-05-14,CRM,214.19,218.27,214.15,217.66,4429000,964016156.22,0
1620912600000,2021-05-13,CRM,212.97,215.64,210.47,211.86,5337000,1130696823.26,0
1620826200000,2021-05-12,CRM,213.34,213.37,209.00,210.54,5482500,1154285513.19,0
1620739800000,2021-05-11,CRM,209.00,216.57,208.91,215.56,6097900,1314463309.11,0
1620653400000,2021-05-10,CRM,215.50,215.96,213.23,213.89,5263700,1125852789.79,0
1620394200000,2021-05-07,CRM,220.51,221.25,215.09,216.50,5774700,1250222550.00,0
1620307800000,2021-05-06,CRM,215.81,218.28,213.50,218.05,5200000,1133860015.87,0
1620221400000,2021-05-05,CRM,218.82,219.57,214.84,215.40,4205800,905929294.33,0
1620135000000,2021-05-04,CRM,221.67,222.00,214.36,217.18,6727500,1461078400.73,0
1620048600000,2021-05-03,CRM,230.77,231.46,223.07,223.76,5835700,1305796199.94,0
1619789400000,2021-04-30,CRM,232.80,234.50,229.52,230.32,5024800,1157311972.80,0
1619703000000,2021-04-29,CRM,237.32,237.67,232.17,234.36,4140800,970437890.53,0
1619616600000,2021-04-28,CRM,235.00,238.33,233.53,236.88,4274500,1012543580.87,0
1619530200000,2021-04-27,CRM,235.46,235.90,231.91,234.21,3445200,806900315.13,0
1619443800000,2021-04-26,CRM,234.04,235.80,232.42,235.46,3459600,814597439.23,0
