https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume DIS,Volume USDT,tradecount
1645194600000,2022-02-18,DIS,152.91,153.68,150.05,151.36,10785500,1632493286.58,0
1645108200000,2022-02-17,DIS,154.69,155.36,152.61,152.95,8110300,1240470360.25,0
1645021800000,2022-02-16,DIS,154.98,156.73,153.75,156.35,10656400,1666128205.04,0
1644935400000,2022-02-15,DIS,153.54,154.85,152.51,154.72,12726000,1968966735.53,0
1644849000000,2022-02-14,DIS,149.37,153.73,149.21,150.85,14694700,2216695584.69,0
1644589800000,2022-02-11,DIS,153.54,154.69,148.56,149.47,17975200,2686753165.94,0
1644503400000,2022-02-10,DIS,156.02,157.50,151.11,152.16,42500300,6466845803.64,0
1644417000000,2022-02-09,DIS,144.37,147.35,143.25,147.23,22877400,3368239504.26,0
1644330600000,2022-02-08,DIS,141.79,142.89,140.74,142.48,9231700,1315332576.56,0
1644244200000,2022-02-07,DIS,143.39,144.09,141.61,142.51,10937500,1558703064.92,0
1643985000000,2022-02-04,DIS,140.04,143.19,139.53,142.02,8061100,1144837456.44,0
1643898600000,2022-02-03,DIS,140.00,142.04,139.25,140.03,9820600,1375178606.01,0
1643812200000,2022-02-02,DIS,144.19,144.59,141.38,142.62,9529900,1359154291.47,0
1643725800000,2022-02-01,DIS,143.02,144.69,142.25,144.49,8573300,1238756164.09,0
1643639400000,2022-01-31,DIS,138.86,143.15,138.47,142.97,10185500,1456220947.43,0
1643380200000,2022-01-28,DIS,135.21,138.69,133.56,138.63,10011700,1387922019.89,0
1643293800000,2022-01-27,DIS,135.07,137.91,134.02,135.42,11913900,1613380316.18,0
1643207400000,2022-01-26,DIS,137.71,138.20,132.26,133.60,14569900,1946538728.93,0
1643121000000,2022-01-25,DIS,135.29,137.75,132.38,136.51,14694400,2005932463.28,0
1643034600000,2022-01-24,DIS,134.82,137.68,129.26,137.46,31419500,4318924680.95,0
1642775400000,2022-01-21,DIS,141.23,141.87,136.63,137.38,34491800,4738483652.42,0
1642689000000,2022-01-20,DIS,150.91,152.66,147.15,147.62,11760400,1736070190.58,0
1642602600000,2022-01-19,DIS,150.84,152.86,149.96,150.11,10413200,1563125458.36,0
1642516200000,2022-01-18,DIS,151.11,153.13,149.83,152.27,10419500,1586577309.52,0
1642170600000,2022-01-14,DIS,152.35,152.62,148.42,151.94,16832000,2557454121.09,0
1642084200000,2022-01-13,DIS,157.70,158.53,155.17,155.44,9680600,1504752487.63,0
1641997800000,2022-01-12,DIS,158.50,158.99,156.33,157.80,6995600,1103905701.35,0
1641911400000,2022-01-11,DIS,156.62,158.22,155.95,157.89,8042600,1269846109.09,0
1641825000000,2022-01-10,DIS,157.98,158.27,154.65,156.60,8672900,1358176192.94,0
1641565800000,2022-01-07,DIS,156.90,159.30,156.29,157.83,9554600,1508002535.49,0
1641479400000,2022-01-06,DIS,156.24,157.77,153.68,156.90,11095300,1740852502.28,0
1641393000000,2022-01-05,DIS,156.52,159.38,155.10,155.19,12272100,1904507228.96,0
1641306600000,2022-01-04,DIS,158.59,160.32,155.55,155.73,16582000,2582314789.15,0
1641220200000,2022-01-03,DIS,155.83,157.56,155.36,156.76,10222800,1602526071.84,0
1640961000000,2021-12-31,DIS,155.87,156.57,154.74,154.89,6410200,992875874.09,0
1640874600000,2021-12-30,DIS,155.71,157.07,155.51,155.93,7228400,1127124359.06,0
1640788200000,2021-12-29,DIS,154.56,155.92,154.18,154.87,8737000,1353099147.34,0
1640701800000,2021-12-28,DIS,152.62,156.50,152.41,155.20,12198700,1893238202.77,0
1640615400000,2021-12-27,DIS,152.88,154.02,151.40,152.80,7762000,1186033623.69,0
1640269800000,2021-12-23,DIS,152.32,154.19,151.93,153.63,6572400,1009717844.09,0
1640183400000,2021-12-22,DIS,150.42,152.20,149.87,151.88,7820400,1187762390.19,0
1640097000000,2021-12-21,DIS,147.56,151.43,147.39,151.05,10781400,1628530502.90,0
1640010600000,2021-12-20,DIS,146.98,147.73,145.08,146.47,11201900,1640742306.67,0
1639751400000,2021-12-17,DIS,148.51,149.84,146.57,148.76,13785000,2050656524.28,0
1639665000000,2021-12-16,DIS,151.35,152.06,148.58,148.75,11145600,1657908000.00,0
1639578600000,2021-12-15,DIS,148.76,150.92,147.35,150.40,12231500,1839617525.34,0
1639492200000,2021-12-14,DIS,149.26,151.62,148.52,149.10,10872000,1621015266.36,0
1639405800000,2021-12-13,DIS,152.12,152.50,149.29,150.43,10195800,1533754119.32,0
1639146600000,2021-12-10,DIS,153.58,154.66,151.45,152.71,10247900,1564956877.80,0
1639060200000,2021-12-09,DIS,152.27,154.29,151.70,152.94,11862300,1814220190.96,0
1638973800000,2021-12-08,DIS,150.91,153.66,150.56,153.34,12886300,1975985194.81,0
1638887400000,2021-12-07,DIS,151.84,152.76,149.72,150.81,14661100,2211040455.21,0
1638801000000,2021-12-06,DIS,147.28,150.74,146.67,150.37,14333900,2155388473.01,0
1638541800000,2021-12-03,DIS,147.81,148.32,144.32,146.22,14975600,2189732250.28,0
1638455400000,2021-12-02,DIS,142.84,147.65,142.77,147.20,18177700,2675757384.53,0
1638369000000,2021-12-01,DIS,146.70,148.37,142.04,142.15,16469000,2341068249.48,0
1638282600000,2021-11-30,DIS,146.72,147.28,143.11,144.90,26011100,3769008231.24,0
1638196200000,2021-11-29,DIS,148.81,149.30,144.25,147.81,21231300,3138198401.17,0
1637937000000,2021-11-26,DIS,146.80,148.85,145.85,148.11,12027700,1781422654.34,0
1637764200000,2021-11-24,DIS,150.69,151.41,148.80,151.34,14123700,2137480706.28,0
1637677800000,2021-11-23,DIS,153.84,154.25,150.19,151.03,17382900,2625339365.78,0
1637591400000,2021-11-22,DIS,153.23,155.82,152.57,154.16,12790400,1971768110.84,0
1637332200000,2021-11-19,DIS,155.02,155.21,152.77,154.00,16776500,2583581000.00,0
1637245800000,2021-11-18,DIS,157.09,157.30,153.71,155.58,14487700,2253996392.53,0
1637159400000,2021-11-17,DIS,158.73,158.89,156.75,157.33,14695500,2312043041.91,0
1637073000000,2021-11-16,DIS,159.06,160.24,158.55,158.83,15516200,2464438074.41,0
1636986600000,2021-11-15,DIS,160.09,160.72,157.66,158.43,21285300,3372229923.10,0
1636727400000,2021-11-12,DIS,163.52,163.61,158.93,159.63,25638400,4092657917.19,0
1636641000000,2021-11-11,DIS,162.89,163.96,158.33,162.11,62366500,10110233353.07,0
1636554600000,2021-11-10,DIS,174.69,176.87,173.87,174.45,11045800,1926939776.29,0
1636468200000,2021-11-09,DIS,176.95,177.12,173.21,175.11,7293300,1277129767.45,0
1636381800000,2021-11-08,DIS,178.69,179.25,176.10,176.87,10584600,1872098150.32,0
1636119000000,2021-11-05,DIS,173.50,176.99,172.33,175.63,16859200,2960981378.32,0
1636032600000,2021-11-04,DIS,170.03,170.42,168.67,170.28,7505500,1278036530.84,0
1635946200000,2021-11-03,DIS,169.70,170.19,168.37,170.08,6829300,1161527356.50,0
1635859800000,2021-11-02,DIS,170.03,170.85,168.98,169.83,6777200,1150971888.41,0
1635773400000,2021-11-01,DIS,169.21,171.25,169.09,170.19,8182900,1392647770.98,0
1635514200000,2021-10-29,DIS,169.02,170.46,168.15,169.07,7598800,1284729171.66,0
1635427800000,2021-10-28,DIS,169.48,170.35,168.60,169.68,7884500,1337841902.25,0
1635341400000,2021-10-27,DIS,171.77,172.04,169.43,169.55,7054700,1196124406.53,0
1635255000000,2021-10-26,DIS,172.95,173.12,170.71,172.04,5850200,1006468368.72,0
1635168600000,2021-10-25,DIS,169.90,172.57,169.03,172.01,9798700,1685474333.17,0
1634909400000,2021-10-22,DIS,170.57,170.80,168.60,169.42,7854300,1330675491.62,0
1634823000000,2021-10-21,DIS,170.20,172.50,170.10,171.34,7509000,1286592032.50,0
1634736600000,2021-10-20,DIS,170.97,171.02,169.88,170.55,9737600,1660747709.72,0
1634650200000,2021-10-19,DIS,171.44,171.58,170.18,171.18,9669500,1655224939.18,0
1634563800000,2021-10-18,DIS,172.36,173.34,169.80,171.14,20494800,3507480059.49,0
1634304600000,2021-10-15,DIS,175.69,178.89,174.10,176.46,13943900,2460540687.62,0
1634218200000,2021-10-14,DIS,174.07,176.02,174.00,174.41,7450200,1299389409.28,0
1634131800000,2021-10-13,DIS,173.63,173.70,170.94,172.96,8914700,1541886571.85,0
1634045400000,2021-10-12,DIS,173.62,174.49,172.55,173.13,5188400,898267717.33,0
1633959000000,2021-10-11,DIS,176.02,176.52,173.48,173.52,8046300,1396194010.38,0
1633699800000,2021-10-08,DIS,177.93,178.60,176.40,176.74,4132200,730325050.70,0
1633613400000,2021-10-07,DIS,177.70,179.63,177.33,177.71,7780000,1382583852.23,0
1633527000000,2021-10-06,DIS,173.00,175.71,171.55,175.48,6005200,1053792470.34,0
1633440600000,2021-10-05,DIS,173.83,176.24,173.61,174.61,6798200,1187033706.15,0
1633354200000,2021-10-04,DIS,175.56,175.96,172.67,173.46,7200600,1249016124.34,0
1633095000000,2021-10-01,DIS,172.28,177.32,171.97,176.01,12165000,2141161583.18,0
1633008600000,2021-09-30,DIS,173.10,173.68,169.10,169.17,13978000,2364658234.41,0
1632922200000,2021-09-29,DIS,174.25,174.96,172.59,172.68,6240800,1077661298.29,0
1632835800000,2021-09-28,DIS,177.75,178.00,173.86,174.52,9133100,1593908651.02,0
1632749400000,2021-09-27,DIS,176.63,179.45,175.96,178.26,7755000,1382406257.40,0
1632490200000,2021-09-24,DIS,175.30,176.70,175.08,176.00,5712800,1005452800.00,0
1632403800000,2021-09-23,DIS,174.94,177.19,174.37,176.25,8052900,1419323625.00,0
1632317400000,2021-09-22,DIS,172.94,175.34,171.66,173.65,14214500,2468347838.24,0
1632231000000,2021-09-21,DIS,180.32,182.23,169.03,171.17,23216000,3973882677.49,0
1632144600000,2021-09-20,DIS,179.74,180.88,176.55,178.61,8056600,1438989330.92,0
1631885400000,2021-09-17,DIS,182.91,185.90,182.73,183.47,10035100,1841139809.25,0
1631799000000,2021-09-16,DIS,183.97,184.64,182.12,183.34,5678200,1041041167.21,0
1631712600000,2021-09-15,DIS,182.06,184.66,181.10,184.41,5933400,1094178315.73,0
1631626200000,2021-09-14,DIS,184.96,185.13,182.15,182.40,6185900,1128308122.24,0
1631539800000,2021-09-13,DIS,185.12,185.80,183.50,184.98,6818200,1261230606.87,0
1631280600000,2021-09-10,DIS,186.36,187.10,184.01,184.12,5572200,1025953436.79,0
1631194200000,2021-09-09,DIS,185.15,187.58,184.57,185.91,7190700,1336823063.33,0
1631107800000,2021-09-08,DIS,184.34,187.46,183.92,185.15,8634000,1598585047.30,0
1631021400000,2021-09-07,DIS,181.02,185.55,180.05,184.34,10702900,1972972546.80,0
1630675800000,2021-09-03,DIS,181.82,181.82,179.13,181.00,6847400,1239379400.00,0
1630589400000,2021-09-02,DIS,184.16,185.30,181.55,181.86,6492600,1180744239.96,0
1630503000000,2021-09-01,DIS,181.96,184.21,181.78,183.48,7302800,1339917712.80,0
1630416600000,2021-08-31,DIS,179.25,182.98,178.53,181.30,8620000,1562806026.31,0
1630330200000,2021-08-30,DIS,180.50,181.39,178.87,179.98,6421300,1155705546.57,0
1630071000000,2021-08-27,DIS,176.28,180.54,176.28,180.14,8697000,1566677574.69,0
1629984600000,2021-08-26,DIS,178.34,178.94,176.34,176.56,4563000,805643268.86,0
1629898200000,2021-08-25,DIS,178.16,178.59,176.88,178.31,4842100,863394839.18,0
1629811800000,2021-08-24,DIS,177.92,180.08,177.76,178.47,5886900,1050635050.19,0
1629725400000,2021-08-23,DIS,177.08,178.31,175.91,177.66,7395900,1313955621.08,0
1629466200000,2021-08-20,DIS,173.00,175.21,172.65,175.12,6239600,1092678721.53,0
1629379800000,2021-08-19,DIS,174.00,174.68,172.56,173.25,8478600,1468917450.00,0
1629293400000,2021-08-18,DIS,175.90,176.79,174.50,174.74,7063500,1234276028.80,0
1629207000000,2021-08-17,DIS,177.15,178.45,174.92,175.83,8534500,1500621150.63,0
1629120600000,2021-08-16,DIS,180.51,180.59,176.51,179.09,8746700,1566446470.97,0
1628861400000,2021-08-13,DIS,186.29,187.58,180.88,181.08,32504600,5885933027.52,0
1628775000000,2021-08-12,DIS,178.09,179.72,176.45,179.29,11081300,1986766202.60,0
1628688600000,2021-08-11,DIS,177.36,178.49,176.51,178.09,5359900,954544571.37,0
1628602200000,2021-08-10,DIS,176.25,177.40,175.58,177.07,5185000,918107987.98,0
1628515800000,2021-08-09,DIS,177.00,177.31,175.06,176.72,5339000,943508086.52,0
1628256600000,2021-08-06,DIS,177.43,178.81,176.63,177.13,5505200,975136102.88,0
1628170200000,2021-08-05,DIS,172.49,177.12,172.49,176.71,8864200,1566392841.51,0
1628083800000,2021-08-04,DIS,172.50,173.25,171.34,172.58,5665800,977803774.37,0
1627997400000,2021-08-03,DIS,176.02,176.13,170.92,172.99,9931300,1718015641.55,0
1627911000000,2021-08-02,DIS,177.22,178.82,175.31,175.55,5847200,1026475977.84,0
1627651800000,2021-07-30,DIS,177.53,179.20,175.14,176.02,6813400,1199294697.11,0
1627565400000,2021-07-29,DIS,179.81,181.42,178.27,178.35,6209100,1107393022.90,0
1627479000000,2021-07-28,DIS,179.69,180.35,177.55,179.10,5926900,1061507826.17,0
1627392600000,2021-07-27,DIS,178.25,179.56,176.57,179.50,6684100,1199795950.00,0
1627306200000,2021-07-26,DIS,175.62,178.78,175.34,178.74,5641000,1008272370.99,0
1627047000000,2021-07-23,DIS,175.66,176.50,174.03,176.14,5126300,902946478.87,0
1626960600000,2021-07-22,DIS,176.70,176.72,173.90,175.13,5713700,1000640308.90,0
1626874200000,2021-07-21,DIS,176.50,177.90,175.32,176.89,6302200,1114796154.15,0
1626787800000,2021-07-20,DIS,173.70,177.51,172.87,176.75,8372400,1479821700.00,0
1626701400000,2021-07-19,DIS,175.71,176.48,172.16,172.95,14651800,2534028765.29,0
1626442200000,2021-07-16,DIS,184.94,185.29,178.92,179.31,8348800,1497023307.62,0
1626355800000,2021-07-15,DIS,183.45,185.42,183.05,184.15,7867000,1448708001.98,0
1626269400000,2021-07-14,DIS,185.20,186.29,182.08,183.42,8787300,1611766549.91,0
1626183000000,2021-07-13,DIS,184.09,185.67,181.84,183.65,12534600,2301979213.49,0
1626096600000,2021-07-12,DIS,177.71,184.99,177.37,184.38,21835500,4026029596.62,0
1625837400000,2021-07-09,DIS,174.70,177.52,173.93,177.04,7873300,1393888979.14,0
1625751000000,2021-07-08,DIS,170.18,173.75,169.81,172.80,6960100,1202705301.24,0
1625664600000,2021-07-07,DIS,172.86,174.32,171.99,172.82,6757300,1167796635.49,0
1625578200000,2021-07-06,DIS,176.76,177.00,172.22,173.69,11557900,2007491679.22,0
1625232600000,2021-07-02,DIS,177.86,178.36,174.62,177.11,11099300,1965797029.77,0
1625146200000,2021-07-01,DIS,175.35,177.60,174.60,177.26,5887100,1043547313.66,0
1625059800000,2021-06-30,DIS,173.89,175.98,173.34,175.77,7481900,1315093594.97,0
1624973400000,2021-06-29,DIS,176.64,177.02,173.80,173.93,13498300,2347759220.14,0
1624887000000,2021-06-28,DIS,178.50,178.66,174.99,176.57,9881400,1744758870.37,0
1624627800000,2021-06-25,DIS,178.83,179.09,177.49,178.35,7431800,1325461575.36,0
1624541400000,2021-06-24,DIS,176.13,178.24,175.78,177.93,7549400,1343264686.71,0
1624455000000,2021-06-23,DIS,173.62,175.45,172.94,175.33,9174200,1608512502.80,0
1624368600000,2021-06-22,DIS,174.37,174.70,172.35,173.50,8097100,1404846850.00,0
1624282200000,2021-06-21,DIS,172.13,174.26,171.31,173.97,9196900,1599984704.23,0
1624023000000,2021-06-18,DIS,173.14,173.86,172.12,172.42,12357500,2130680127.37,0
1623936600000,2021-06-17,DIS,174.59,176.26,173.84,174.65,8906000,1555432845.64,0
1623850200000,2021-06-16,DIS,176.01,176.26,173.55,174.66,8336000,1455965790.53,0
1623763800000,2021-06-15,DIS,178.18,178.70,175.62,175.86,7895000,1388414704.82,0
1623677400000,2021-06-14,DIS,177.65,178.87,176.90,178.18,10170000,1812090525.51,0
1623418200000,2021-06-11,DIS,177.45,178.49,176.81,177.38,5476300,971386120.74,0
1623331800000,2021-06-10,DIS,176.44,177.61,175.55,176.57,5253000,927522248.47,0
1623245400000,2021-06-09,DIS,176.31,177.33,175.88,176.04,5082400,894705661.88,0
1623159000000,2021-06-08,DIS,175.97,177.12,175.19,176.33,5356200,944458755.81,0
1623072600000,2021-06-07,DIS,177.97,178.07,176.40,176.99,5178100,916471947.44,0
1622813400000,2021-06-04,DIS,175.93,177.52,175.61,177.18,6343400,1123923565.54,0
1622727000000,2021-06-03,DIS,176.27,176.97,175.42,176.24,5583900,984106566.67,0
1622640600000,2021-06-02,DIS,179.04,179.10,176.93,177.00,7851700,1389750900.00,0
1622554200000,2021-06-01,DIS,180.18,181.01,178.74,178.84,7475600,1336936276.62,0
1622208600000,2021-05-28,DIS,179.51,180.14,178.08,178.65,7124800,1272845476.51,0
1622122200000,2021-05-27,DIS,177.20,179.59,176.79,179.04,13567800,2429178820.91,0
1622035800000,2021-05-26,DIS,176.62,177.90,176.20,176.47,8086200,1426971723.87,0
1621949400000,2021-05-25,DIS,175.60,177.45,175.40,176.17,8089700,1425162434.19,0
1621863000000,2021-05-24,DIS,172.45,175.11,171.75,174.31,7346700,1280603259.06,0
1621603800000,2021-05-21,DIS,172.22,173.12,171.52,172.40,8105700,1397422630.53,0
1621517400000,2021-05-20,DIS,169.21,171.90,168.98,171.36,7400700,1268183956.52,0
1621431000000,2021-05-19,DIS,167.71,169.40,167.10,169.27,9251000,1565916809.52,0
1621344600000,2021-05-18,DIS,170.26,171.26,169.45,169.68,10401000,1764841603.82,0
1621258200000,2021-05-17,DIS,172.70,172.99,168.57,170.08,17771600,3022593760.54,0
1620999000000,2021-05-14,DIS,172.93,174.91,168.78,173.70,33149400,5758050678.84,0
1620912600000,2021-05-13,DIS,178.37,180.75,175.80,178.34,12332200,2199324502.84,0
1620826200000,2021-05-12,DIS,180.70,182.46,177.58,177.85,8988100,1598533639.86,0
1620739800000,2021-05-11,DIS,181.80,182.25,178.43,181.67,10865600,1973953532.10,0
1620653400000,2021-05-10,DIS,185.70,186.97,184.03,184.30,8260300,1522373315.21,0
1620394200000,2021-05-07,DIS,182.00,185.12,181.51,184.84,6888400,1273251830.77,0
1620307800000,2021-05-06,DIS,182.78,182.99,179.81,181.79,6944900,1262513324.37,0
1620221400000,2021-05-05,DIS,185.01,185.01,181.36,181.51,5901700,1071217534.58,0
1620135000000,2021-05-04,DIS,184.87,185.63,182.31,184.25,7069300,1302518525.00,0
1620048600000,2021-05-03,DIS,187.69,189.22,185.25,185.51,7542800,1399264786.57,0
1619789400000,2021-04-30,DIS,184.29,186.32,183.54,186.02,7866300,1463289159.61,0
1619703000000,2021-04-29,DIS,184.80,185.55,182.75,185.33,5958300,1104251749.91,0
1619616600000,2021-04-28,DIS,184.79,184.79,182.82,183.39,5199300,953499623.83,0
1619530200000,2021-04-27,DIS,184.99,185.81,184.15,184.64,4870000,899196797.03,0
1619443800000,2021-04-26,DIS,183.96,185.60,183.26,184.27,6178300,1138475367.40,0
1619184600000,2021-04-23,DIS,182.35,183.90,181.96,183.02,6075500,1111938035.96,0
1619098200000,2021-04-22,DIS,184.22,184.88,181.26,182.76,7378300,1348458067.47,0
1619011800000,2021-04-21,DIS,181.29,183.38,178.86,183.11,8400200,1538160627.13,0
1618925400000,2021-04-20,DIS,187.29,188.08,181.82,182.79,10765800,1967880509.72,0
1618839000000,2021-04-19,DIS,187.51,190.33,185.65,187.43,7625800,1429303638.15,0
1618579800000,2021-04-16,DIS,187.57,189.47,186.20,187.26,9453500,1770262358.07,0
1618493400000,2021-04-15,DIS,188.09,188.90,185.70,185.93,7262500,1350316571.81,0
1618407000000,2021-04-14,DIS,185.97,190.40,185.71,187.46,9089900,1703992715.03,0
1618320600000,2021-04-13,DIS,185.59,186.44,184.60,185.49,6826500,1266247522.50,0
1618234200000,2021-04-12,DIS,187.75,187.85,185.48,186.49,6662500,1242489661.60,0
1617975000000,2021-04-09,DIS,188.17,188.22,186.15,187.89,6089300,1144118573.28,0
1617888600000,2021-04-08,DIS,187.20,188.05,185.63,187.32,7763000,1454165216.86,0
1617802200000,2021-04-07,DIS,189.80,190.33,186.95,187.56,6238700,1170130556.77,0
1617715800000,2021-04-06,DIS,188.50,191.28,187.87,189.73,7926200,1503837892.14,0
1617629400000,2021-04-05,DIS,191.47,191.67,188.09,188.50,7405300,1395899050.00,0
1617283800000,2021-04-01,DIS,186.43,189.10,185.59,188.97,7749400,1464404127.46,0
1617197400000,2021-03-31,DIS,185.83,186.90,184.42,184.52,8478000,1564360596.22,0
1617111000000,2021-03-30,DIS,183.83,186.32,183.56,185.53,5929700,1100137233.76,0
1617024600000,2021-03-29,DIS,185.24,185.94,183.15,184.85,7544700,1394637841.05,0
