https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AAPL,Volume USDT,tradecount
1626787800000,2021-07-20,AAPL,143.46,147.10,142.96,146.15,96350000,14081551911.93,0
1626701400000,2021-07-19,AAPL,143.75,144.07,141.67,142.45,121434600,17298358399.41,0
1626442200000,2021-07-16,AAPL,148.46,149.76,145.88,146.39,93251400,13651072389.08,0
1626355800000,2021-07-15,AAPL,149.24,150.00,147.09,148.48,106820300,15860677687.61,0
1626269400000,2021-07-14,AAPL,148.10,149.57,147.68,149.15,127050800,18949626044.54,0
1626183000000,2021-07-13,AAPL,144.03,147.46,143.63,145.64,100827100,14684458782.46,0
1626096600000,2021-07-12,AAPL,146.21,146.32,144.00,144.50,76299700,11025306650.00,0
1625837400000,2021-07-09,AAPL,142.75,145.65,142.65,145.11,99890800,14495154048.97,0
1625751000000,2021-07-08,AAPL,141.58,144.06,140.67,143.24,105575500,15122635199.94,0
1625664600000,2021-07-07,AAPL,143.54,144.89,142.66,144.57,104911600,15167070780.40,0
1625578200000,2021-07-06,AAPL,140.07,143.15,140.07,142.02,108181800,15363979698.20,0
1625232600000,2021-07-02,AAPL,137.90,140.00,137.75,139.96,78852600,11036210425.41,0
1625146200000,2021-07-01,AAPL,136.60,137.33,135.76,137.27,52485800,7204725990.24,0
1625059800000,2021-06-30,AAPL,136.17,137.41,135.87,136.96,63261400,8664281768.73,0
1624973400000,2021-06-29,AAPL,134.80,136.49,134.35,136.33,64556100,8800933231.21,0
1624887000000,2021-06-28,AAPL,133.41,135.25,133.35,134.78,62111300,8371360938.18,0
1624627800000,2021-06-25,AAPL,133.46,133.89,132.81,133.11,70783700,9422018350.20,0
1624541400000,2021-06-24,AAPL,134.45,134.64,132.93,133.41,68711000,9166734761.63,0
1624455000000,2021-06-23,AAPL,133.77,134.32,133.23,133.70,60214200,8050638356.24,0
1624368600000,2021-06-22,AAPL,132.13,134.08,131.62,133.98,74783600,10019506408.49,0
1624282200000,2021-06-21,AAPL,130.30,132.41,129.21,132.30,79663300,10539454833.11,0
1624023000000,2021-06-18,AAPL,130.71,131.51,130.24,130.46,108953300,14214048249.50,0
1623936600000,2021-06-17,AAPL,129.80,132.55,129.65,131.79,96721700,12746952193.62,0
1623850200000,2021-06-16,AAPL,130.37,130.89,128.46,130.15,91815000,11949721689.61,0
1623763800000,2021-06-15,AAPL,129.94,130.60,129.39,129.64,62746300,8134430293.70,0
1623677400000,2021-06-14,AAPL,127.82,130.54,127.07,130.48,96906500,12644359705.97,0
1623418200000,2021-06-11,AAPL,126.53,127.44,126.10,127.35,53522400,6816077558.33,0
1623331800000,2021-06-10,AAPL,127.02,128.19,125.94,126.11,71186400,8977316947.45,0
1623245400000,2021-06-09,AAPL,127.21,127.75,126.52,127.13,56877900,7230887270.78,0
1623159000000,2021-06-08,AAPL,126.60,128.46,126.21,126.74,74403800,9429937453.06,0
1623072600000,2021-06-07,AAPL,126.17,126.32,124.83,125.90,71057600,8946151948.43,0
1622813400000,2021-06-04,AAPL,124.07,126.16,123.85,125.89,75169300,9463063131.12,0
1622727000000,2021-06-03,AAPL,124.68,124.85,123.13,123.54,76229200,9417355437.79,0
1622640600000,2021-06-02,AAPL,124.28,125.24,124.05,125.06,59278900,7413419089.28,0
1622554200000,2021-06-01,AAPL,125.08,125.35,123.94,124.28,67637100,8405938705.44,0
1622208600000,2021-05-28,AAPL,125.57,125.80,124.55,124.61,71311100,8886076214.52,0
1622122200000,2021-05-27,AAPL,126.44,127.64,125.08,125.28,94625600,11854695052.49,0
1622035800000,2021-05-26,AAPL,126.96,127.39,126.42,126.85,56575900,7176652828.67,0
1621949400000,2021-05-25,AAPL,127.82,128.32,126.32,126.90,72009500,9138005659.88,0
1621863000000,2021-05-24,AAPL,126.01,127.94,125.94,127.10,63092900,8019107493.73,0
1621603800000,2021-05-21,AAPL,127.82,128.00,125.21,125.43,79295400,9946022046.20,0
1621517400000,2021-05-20,AAPL,125.23,127.72,125.10,127.31,76857100,9784677213.36,0
1621431000000,2021-05-19,AAPL,123.16,124.92,122.86,124.69,92612000,11547790506.10,0
1621344600000,2021-05-18,AAPL,126.56,126.99,124.78,124.85,63342900,7908360968.35,0
1621258200000,2021-05-17,AAPL,126.82,126.93,125.17,126.27,74244600,9374865392.77,0
1620999000000,2021-05-14,AAPL,126.25,127.89,125.85,127.45,81918000,10440448850.01,0
1620912600000,2021-05-13,AAPL,124.58,126.15,124.26,124.97,105861300,13229486790.23,0
1620826200000,2021-05-12,AAPL,123.40,124.64,122.25,122.77,112172300,13771392894.45,0
1620739800000,2021-05-11,AAPL,123.50,126.27,122.77,125.91,126142800,15882640409.95,0
1620653400000,2021-05-10,AAPL,129.41,129.54,126.81,126.85,88071200,11171831585.61,0
1620394200000,2021-05-07,AAPL,130.85,131.26,129.48,130.21,78973300,10283113923.22,0
1620307800000,2021-05-06,AAPL,127.89,129.75,127.13,129.74,78128300,10136366071.17,0
1620221400000,2021-05-05,AAPL,129.20,130.45,127.97,128.10,84000900,10760515802.70,0
1620135000000,2021-05-04,AAPL,131.19,131.49,126.70,127.85,137564700,17587646685.09,0
1620048600000,2021-05-03,AAPL,132.04,134.07,131.83,132.54,75135100,9958405649.55,0
1619789400000,2021-04-30,AAPL,131.78,133.56,131.07,131.46,109839500,14439501407.45,0
1619703000000,2021-04-29,AAPL,136.47,137.07,132.45,133.48,151101000,20168960834.43,0
1619616600000,2021-04-28,AAPL,134.31,135.02,133.08,133.58,107760100,14394594355.31,0
1619530200000,2021-04-27,AAPL,135.01,135.41,134.11,134.39,66015800,8871863321.71,0
1619443800000,2021-04-26,AAPL,134.83,135.06,133.56,134.72,66905100,9013455153.67,0
1619184600000,2021-04-23,AAPL,132.16,135.12,132.16,134.32,78657500,10565275976.10,0
1619098200000,2021-04-22,AAPL,133.04,134.15,131.41,131.94,84566500,11157704216.46,0
1619011800000,2021-04-21,AAPL,132.36,133.75,131.30,133.50,68847100,9191087850.00,0
1618925400000,2021-04-20,AAPL,135.02,135.53,131.81,133.11,94812300,12620465310.87,0
1618839000000,2021-04-19,AAPL,133.51,135.47,133.34,134.84,94264200,12710584382.79,0
1618579800000,2021-04-16,AAPL,134.30,134.67,133.28,134.16,84922400,11393189495.00,0
1618493400000,2021-04-15,AAPL,133.82,135.00,133.64,134.50,89347100,12017184950.00,0
1618407000000,2021-04-14,AAPL,134.94,135.00,131.66,132.03,87222800,11516026177.53,0
1618320600000,2021-04-13,AAPL,132.44,134.66,131.93,134.43,91266500,12268954926.54,0
1618234200000,2021-04-12,AAPL,132.52,132.85,130.63,131.24,91420000,11997961302.19,0
1617975000000,2021-04-09,AAPL,129.80,133.04,129.47,133.00,106686700,14189331100.00,0
1617888600000,2021-04-08,AAPL,128.95,130.39,128.52,130.36,88844600,11581782110.23,0
1617802200000,2021-04-07,AAPL,125.83,127.92,125.14,127.90,83466700,10675391057.36,0
1617715800000,2021-04-06,AAPL,126.50,127.13,125.65,126.21,80171300,10118419699.60,0
1617629400000,2021-04-05,AAPL,123.87,126.16,123.07,125.90,88651200,11161186215.27,0
1617283800000,2021-04-01,AAPL,123.66,124.18,122.49,123.00,75089100,9235959300.00,0
1617197400000,2021-03-31,AAPL,121.65,123.52,121.15,122.15,118323800,14453252350.55,0
1617111000000,2021-03-30,AAPL,120.11,120.40,118.86,119.90,85671900,10272060940.72,0
1617024600000,2021-03-29,AAPL,121.65,122.58,120.73,121.39,80819200,9810642638.67,0
