https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume COIN,Volume USDT,tradecount
1632922200000,2021-09-29,COIN,231.00,233.77,225.04,225.28,2547300,573855740.89,0
1632835800000,2021-09-28,COIN,229.68,232.51,227.52,229.84,3231200,742658996.17,0
1632749400000,2021-09-27,COIN,231.88,233.40,227.35,232.24,3234800,751249969.77,0
1632490200000,2021-09-24,COIN,231.00,235.31,229.17,231.82,3700000,857734027.10,0
1632403800000,2021-09-23,COIN,244.57,245.80,237.07,237.50,3151300,748433750.00,0
1632317400000,2021-09-22,COIN,239.91,243.20,237.76,241.85,1660200,401519380.13,0
1632231000000,2021-09-21,COIN,237.01,240.26,234.26,238.46,2174700,518578976.60,0
1632144600000,2021-09-20,COIN,234.45,237.36,231.15,236.53,4192600,991675672.88,0
1631885400000,2021-09-17,COIN,243.13,245.63,238.75,245.19,2948000,722820127.20,0
1631799000000,2021-09-16,COIN,247.38,247.46,239.61,243.21,2596800,631567745.43,0
1631712600000,2021-09-15,COIN,244.00,249.47,242.05,247.07,2148300,530780496.73,0
1631626200000,2021-09-14,COIN,247.25,248.79,241.27,243.00,2748900,667982700.00,0
1631539800000,2021-09-13,COIN,246.51,251.88,239.60,242.84,4021400,976556761.27,0
1631280600000,2021-09-10,COIN,257.31,258.87,247.40,248.32,3191300,792463639.37,0
1631194200000,2021-09-09,COIN,260.30,263.81,255.70,256.42,3074500,788363331.28,0
1631107800000,2021-09-08,COIN,257.00,262.95,253.88,258.20,4507600,1163862375.02,0
1631021400000,2021-09-07,COIN,277.00,278.87,262.60,266.81,5173000,1380208117.37,0
1630675800000,2021-09-03,COIN,272.00,280.61,270.03,278.44,4425700,1232291918.80,0
1630589400000,2021-09-02,COIN,272.54,275.66,266.00,268.18,3733200,1001169548.66,0
1630503000000,2021-09-01,COIN,260.31,272.10,258.63,265.90,4789600,1273554610.77,0
1630416600000,2021-08-31,COIN,260.02,263.40,257.18,259.00,2493800,645894200.00,0
1630330200000,2021-08-30,COIN,256.35,263.34,256.25,262.66,2687600,705925025.84,0
1630071000000,2021-08-27,COIN,249.39,259.67,248.09,259.12,3201400,829546752.37,0
1629984600000,2021-08-26,COIN,253.21,255.20,248.50,248.54,3038900,755288185.60,0
1629898200000,2021-08-25,COIN,257.00,262.11,256.00,256.77,2675100,686885397.61,0
1629811800000,2021-08-24,COIN,256.99,260.25,253.20,259.28,3982800,1032660379.14,0
1629725400000,2021-08-23,COIN,263.67,266.50,255.00,256.00,5705300,1460556800.00,0
1629466200000,2021-08-20,COIN,252.00,260.62,251.42,257.32,4031100,1037282681.52,0
1629379800000,2021-08-19,COIN,240.60,249.77,239.19,248.24,3247200,806084945.84,0
1629293400000,2021-08-18,COIN,249.00,254.40,243.76,244.39,2565000,626860348.43,0
1629207000000,2021-08-17,COIN,253.14,260.74,246.23,250.80,3102000,777981609.47,0
1629120600000,2021-08-16,COIN,265.26,265.43,253.60,256.83,3232200,830125882.60,0
1628861400000,2021-08-13,COIN,262.82,266.50,259.97,261.25,4472800,1168519000.00,0
1628775000000,2021-08-12,COIN,266.39,267.75,255.20,256.50,8247800,2115560700.00,0
1628688600000,2021-08-11,COIN,282.34,294.00,274.35,278.40,13998300,3897126634.56,0
1628602200000,2021-08-10,COIN,280.67,281.50,264.25,269.67,7723400,2082769381.71,0
1628515800000,2021-08-09,COIN,267.85,282.43,267.50,280.47,8892400,2494051438.85,0
1628256600000,2021-08-06,COIN,255.50,263.90,250.23,258.26,5579900,1441065028.49,0
1628170200000,2021-08-05,COIN,239.76,258.31,237.59,255.50,6017800,1537547900.00,0
1628083800000,2021-08-04,COIN,231.06,245.47,229.85,244.36,3684700,900393294.25,0
1627997400000,2021-08-03,COIN,233.87,235.69,226.91,230.18,2850500,656128069.12,0
1627911000000,2021-08-02,COIN,237.28,240.38,233.80,235.40,2151300,506416006.87,0
1627651800000,2021-07-30,COIN,233.28,238.07,231.90,236.58,2041100,482883441.74,0
1627565400000,2021-07-29,COIN,241.77,245.16,235.33,235.78,2453100,578391915.01,0
1627479000000,2021-07-28,COIN,240.30,242.87,238.03,241.75,2065200,499262100.00,0
1627392600000,2021-07-27,COIN,243.00,243.21,229.12,235.08,5636400,1325004922.32,0
1627306200000,2021-07-26,COIN,240.08,249.80,237.88,245.45,7615700,1869273541.76,0
1627047000000,2021-07-23,COIN,226.22,227.35,222.73,224.92,1574700,354181521.12,0
1626960600000,2021-07-22,COIN,232.00,232.32,224.50,226.08,2551700,576888340.67,0
1626874200000,2021-07-21,COIN,231.70,237.15,229.19,230.87,3677400,849001320.04,0
1626787800000,2021-07-20,COIN,216.71,226.89,213.23,224.96,3104800,698455828.85,0
1626701400000,2021-07-19,COIN,216.92,221.89,213.22,220.61,3149300,694767074.92,0
1626442200000,2021-07-16,COIN,227.20,231.30,220.66,225.01,3373100,758981212.47,0
1626355800000,2021-07-15,COIN,229.94,234.47,220.37,224.63,3635900,816732234.75,0
1626269400000,2021-07-14,COIN,244.90,247.45,229.16,229.94,4808400,1105643507.74,0
1626183000000,2021-07-13,COIN,245.51,249.15,242.93,243.31,3308000,804869471.92,0
1626096600000,2021-07-12,COIN,254.00,254.89,246.83,247.67,2222100,550347502.93,0
1625837400000,2021-07-09,COIN,245.00,256.99,244.21,253.88,4457400,1131644733.76,0
1625751000000,2021-07-08,COIN,239.00,246.60,233.61,244.29,4350000,1062661470.79,0
1625664600000,2021-07-07,COIN,238.96,252.99,232.34,251.97,4804400,1210564673.86,0
1625578200000,2021-07-06,COIN,243.00,243.00,234.02,235.41,2212600,520868174.10,0
1625232600000,2021-07-02,COIN,242.00,246.80,238.88,240.72,2325000,559674002.84,0
1625146200000,2021-07-01,COIN,251.09,255.15,240.53,241.44,3611300,871912280.82,0
1625059800000,2021-06-30,COIN,248.30,254.67,247.00,253.30,4143500,1049548562.64,0
1624973400000,2021-06-29,COIN,250.20,261.15,250.01,254.90,7867600,2005451191.98,0
1624887000000,2021-06-28,COIN,227.64,248.06,226.13,246.69,7449000,1837593828.19,0
1624627800000,2021-06-25,COIN,226.97,227.82,223.22,224.54,2507000,562921763.17,0
1624541400000,2021-06-24,COIN,228.46,230.04,226.67,229.93,2857700,657070940.07,0
1624455000000,2021-06-23,COIN,225.54,230.52,224.50,226.01,3394700,767236128.35,0
1624368600000,2021-06-22,COIN,216.25,223.15,210.77,222.47,6206100,1380671074.58,0
1624282200000,2021-06-21,COIN,223.14,224.99,218.77,222.60,4687600,1043459788.61,0
1624023000000,2021-06-18,COIN,226.92,232.69,226.50,229.29,3265200,748677686.08,0
1623936600000,2021-06-17,COIN,226.88,233.23,226.35,230.66,2589600,597317145.48,0
1623850200000,2021-06-16,COIN,231.40,234.68,226.28,228.05,2874800,655598148.77,0
1623763800000,2021-06-15,COIN,236.23,237.67,230.96,232.21,3007900,698464479.19,0
1623677400000,2021-06-14,COIN,231.27,239.76,229.76,239.10,6151700,1470871507.55,0
1623418200000,2021-06-11,COIN,223.50,225.74,221.96,223.92,2383500,533713315.64,0
1623331800000,2021-06-10,COIN,226.22,229.79,221.47,221.85,3955300,877483329.14,0
1623245400000,2021-06-09,COIN,222.80,229.79,217.40,224.32,6865900,1540158738.29,0
1623159000000,2021-06-08,COIN,227.16,229.33,217.40,220.66,6015800,1327446450.03,0
1623072600000,2021-06-07,COIN,229.92,232.56,226.50,231.45,2658300,615263526.89,0
1622813400000,2021-06-04,COIN,229.99,233.36,227.50,228.79,3775100,863705103.65,0
1622727000000,2021-06-03,COIN,241.39,241.50,233.50,233.66,3091100,722266437.32,0
1622640600000,2021-06-02,COIN,242.80,243.90,238.71,240.48,3383800,813736209.54,0
1622554200000,2021-06-01,COIN,238.51,244.71,238.10,238.93,3962700,946807881.98,0
1622208600000,2021-05-28,COIN,243.57,244.63,236.54,236.54,5091500,1204343375.82,0
1622122200000,2021-05-27,COIN,245.21,247.24,240.32,247.09,5083300,1256032578.38,0
1622035800000,2021-05-26,COIN,247.50,249.39,239.37,241.52,6602800,1594708284.21,0
1621949400000,2021-05-25,COIN,230.00,243.99,228.00,242.41,11827800,2867177041.31,0
1621863000000,2021-05-24,COIN,227.28,231.00,224.04,225.30,10185600,2294815711.08,0
1621603800000,2021-05-21,COIN,235.97,238.97,223.90,224.35,7554900,1694941861.11,0
1621517400000,2021-05-20,COIN,236.10,238.80,226.26,233.40,10386900,2424302396.60,0
1621431000000,2021-05-19,COIN,212.93,229.00,208.00,224.80,16766000,3768996851.17,0
1621344600000,2021-05-18,COIN,238.83,252.17,238.50,239.00,7852100,1876651900.00,0
1621258200000,2021-05-17,COIN,250.00,250.25,238.25,248.24,8828100,2191487592.49,0
1620999000000,2021-05-14,COIN,280.37,280.64,256.35,258.37,11751800,3036312508.62,0
1620912600000,2021-05-13,COIN,276.46,285.00,252.26,265.10,11226800,2976224748.52,0
1620826200000,2021-05-12,COIN,299.54,306.98,280.79,283.61,7214200,2046019156.32,0
1620739800000,2021-05-11,COIN,281.05,303.32,276.51,303.00,7456000,2259168000.00,0
1620653400000,2021-05-10,COIN,266.40,297.50,259.37,293.45,10268600,3013320795.35,0
1620394200000,2021-05-07,COIN,261.15,267.07,258.38,263.70,4243700,1119063741.80,0
1620307800000,2021-05-06,COIN,271.15,272.14,250.51,256.76,8342000,2141892001.46,0
1620221400000,2021-05-05,COIN,284.95,289.15,269.00,273.00,5074600,1385365800.00,0
1620135000000,2021-05-04,COIN,292.06,292.19,275.61,280.66,5707700,1601923102.90,0
1620048600000,2021-05-03,COIN,304.00,305.03,293.94,294.21,3333800,980837269.51,0
1619789400000,2021-04-30,COIN,293.00,302.74,291.00,297.64,3997400,1189786194.56,0
1619703000000,2021-04-29,COIN,298.45,300.00,292.10,294.77,2845800,838856434.74,0
1619616600000,2021-04-28,COIN,301.01,302.90,298.05,298.05,2746100,818475071.48,0
1619530200000,2021-04-27,COIN,306.70,306.70,299.50,302.00,3902000,1178404000.00,0
1619443800000,2021-04-26,COIN,304.29,306.10,296.90,304.54,6330200,1927799162.09,0
1619184600000,2021-04-23,COIN,282.75,303.00,282.07,291.60,9853800,2873368140.14,0
1619098200000,2021-04-22,COIN,305.76,313.50,287.20,293.45,14991900,4399373238.01,0
1619011800000,2021-04-21,COIN,312.52,327.47,302.10,311.92,10103900,3151608623.67,0
1618925400000,2021-04-20,COIN,333.43,334.83,312.02,320.82,18082300,5801163618.44,0
1618839000000,2021-04-19,COIN,337.26,341.01,326.79,333.00,11405600,3798064800.00,0
1618579800000,2021-04-16,COIN,327.50,345.99,321.03,342.00,22654500,7747839000.00,0
1618493400000,2021-04-15,COIN,348.90,349.20,317.27,322.75,39777900,12838317225.00,0
1618407000000,2021-04-14,COIN,381.00,429.54,310.00,328.28,81065700,26612247897.04,0
