https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume TSLA,Volume USDT,tradecount
1626442200000,2021-07-16,TSLA,218.23,218.90,214.07,214.74,49113000,10546525889.79,0
1626355800000,2021-07-15,TSLA,219.46,222.05,212.63,216.87,60628800,13148365883.35,0
1626269400000,2021-07-14,TSLA,223.58,226.20,217.61,217.79,64923600,14139927361.67,0
1626183000000,2021-07-13,TSLA,228.77,231.09,222.10,222.85,62898300,14016676353.24,0
1626096600000,2021-07-12,TSLA,220.73,229.08,220.72,228.57,77781000,17778143820.88,0
1625837400000,2021-07-09,TSLA,217.73,219.64,214.90,218.98,54421500,11917401696.44,0
1625751000000,2021-07-08,TSLA,209.46,218.14,206.82,217.60,68319900,14866637917.40,0
1625664600000,2021-07-07,TSLA,221.42,221.90,212.77,214.88,56376000,12114262685.30,0
1625578200000,2021-07-06,TSLA,227.24,228.00,217.13,219.86,69853500,15357990552.64,0
1625232600000,2021-07-02,TSLA,226.33,233.33,224.42,226.30,81163500,18367300297.69,0
1625146200000,2021-07-01,TSLA,227.97,229.33,224.27,225.97,55903500,12632699921.54,0
1625059800000,2021-06-30,TSLA,226.59,230.94,226.05,226.57,56774700,12863254472.25,0
1624973400000,2021-06-29,TSLA,228.22,229.17,225.30,226.92,52143900,11832493692.52,0
1624887000000,2021-06-28,TSLA,223.88,231.57,223.44,229.57,64884600,14895773930.40,0
1624627800000,2021-06-25,TSLA,229.86,231.27,222.90,223.96,97490100,21833557670.32,0
1624541400000,2021-06-24,TSLA,225.00,232.54,222.54,226.61,137947200,31259756206.42,0
1624455000000,2021-06-23,TSLA,210.67,219.07,210.01,218.86,93297600,20418802446.31,0
1624368600000,2021-06-22,TSLA,206.08,209.52,205.17,207.90,57476700,11949597647.63,0
1624282200000,2021-06-21,TSLA,208.16,210.46,202.96,206.94,74438100,15404468207.82,0
1624023000000,2021-06-18,TSLA,204.46,209.45,203.93,207.77,73682700,15309054893.81,0
1623936600000,2021-06-17,TSLA,200.63,207.16,200.45,205.53,68104200,13997683724.95,0
1623850200000,2021-06-16,TSLA,199.18,202.83,197.83,201.62,66432300,13394301996.77,0
1623763800000,2021-06-15,TSLA,205.56,205.60,199.41,199.79,53292300,10647090986.84,0
1623677400000,2021-06-14,TSLA,204.08,208.50,203.06,205.90,61272000,12615700609.86,0
1623418200000,2021-06-11,TSLA,203.41,204.19,200.51,203.30,48615900,9883450159.84,0
1623331800000,2021-06-10,TSLA,201.29,205.53,200.17,203.37,71758800,14593826600.19,0
1623245400000,2021-06-09,TSLA,200.72,203.93,199.21,199.59,49753800,9930527020.82,0
1623159000000,2021-06-08,TSLA,207.67,207.70,198.50,201.20,78160200,15725572008.13,0
1623072600000,2021-06-07,TSLA,197.28,203.33,194.29,201.71,67631100,13641869635.07,0
1622813400000,2021-06-04,TSLA,193.24,200.20,192.40,199.68,72110700,14399305018.35,0
1622727000000,2021-06-03,TSLA,200.60,201.52,190.41,190.95,90335700,17249301145.20,0
1622640600000,2021-06-02,TSLA,206.71,207.79,199.71,201.71,69908400,14100990222.22,0
1622554200000,2021-06-01,TSLA,209.27,211.27,206.85,207.97,54254700,11283168723.66,0
1622208600000,2021-05-28,TSLA,209.50,211.86,207.46,208.41,68211000,14215626820.82,0
1622122200000,2021-05-27,TSLA,206.75,210.38,205.40,210.28,79111800,16635893573.34,0
1622035800000,2021-05-26,TSLA,202.52,208.72,200.50,206.38,85917900,17731449511.84,0
1621949400000,2021-05-25,TSLA,202.44,204.66,198.57,201.56,84017700,16934888166.71,0
1621863000000,2021-05-24,TSLA,193.87,204.83,191.22,202.15,103674300,20957414248.37,0
1621603800000,2021-05-21,TSLA,198.70,198.89,193.33,193.63,78091800,15120654657.91,0
1621517400000,2021-05-20,TSLA,191.67,196.28,190.36,195.59,92463300,18085205490.67,0
1621431000000,2021-05-19,TSLA,184.18,188.74,182.33,187.82,118735200,22300846133.64,0
1621344600000,2021-05-18,TSLA,189.33,198.75,187.79,192.62,110491800,21283299204.15,0
1621258200000,2021-05-17,TSLA,191.85,196.58,187.07,192.28,97171200,18683754985.55,0
1620999000000,2021-05-14,TSLA,194.47,197.62,190.15,196.58,100112700,19680154749.31,0
1620912600000,2021-05-13,TSLA,200.51,202.15,186.55,190.56,132554700,25260066263.08,0
1620826200000,2021-05-12,TSLA,200.83,206.80,195.59,196.63,101470800,19952203899.46,0
1620739800000,2021-05-11,TSLA,199.75,209.03,198.53,205.73,139511700,28702207647.67,0
1620653400000,2021-05-10,TSLA,221.63,221.68,209.20,209.68,94177200,19747074606.23,0
1620394200000,2021-05-07,TSLA,221.93,230.00,220.07,224.12,70407600,15779986247.52,0
1620307800000,2021-05-06,TSLA,226.92,227.01,216.67,221.18,83353800,18436192873.50,0
1620221400000,2021-05-05,TSLA,227.02,228.43,222.45,223.65,65705700,14694860839.47,0
1620135000000,2021-05-04,TSLA,226.31,227.82,219.23,224.53,89217900,20032393115.30,0
1620048600000,2021-05-03,TSLA,234.60,235.33,226.83,228.30,81129300,18521819437.59,0
1619789400000,2021-04-30,TSLA,222.53,238.49,222.05,236.48,122276100,28915851605.58,0
1619703000000,2021-04-29,TSLA,233.17,234.08,222.83,225.67,86536200,19528336240.15,0
1619616600000,2021-04-28,TSLA,232.14,236.17,231.20,231.47,66813000,15464981924.24,0
1619530200000,2021-04-27,TSLA,239.32,241.33,234.45,234.91,88311000,20745431092.53,0
1619443800000,2021-04-26,TSLA,247.00,249.77,244.20,246.07,93115500,22912620605.28,0
1619184600000,2021-04-23,TSLA,239.93,245.79,238.49,243.13,85110000,20693077826.84,0
1619098200000,2021-04-22,TSLA,247.17,251.26,239.35,239.90,106770900,25613983093.89,0
1619011800000,2021-04-21,TSLA,234.92,248.28,232.67,248.04,93646500,23228077231.27,0
1618925400000,2021-04-20,TSLA,239.14,245.75,236.90,239.66,106827000,25602514562.26,0
1618839000000,2021-04-19,TSLA,239.87,241.80,230.60,238.21,119058600,28360949905.34,0
1618579800000,2021-04-16,TSLA,242.88,249.80,241.53,246.59,83938500,20698674902.78,0
1618493400000,2021-04-15,TSLA,247.70,247.90,240.44,246.28,83546700,20576160359.92,0
1618407000000,2021-04-14,TSLA,256.90,260.26,242.68,244.08,147052200,35892009844.63,0
1618320600000,2021-04-13,TSLA,237.57,254.33,236.89,254.11,133958400,34039723504.39,0
1618234200000,2021-04-12,TSLA,228.57,234.93,227.36,233.99,87407100,20452678561.52,0
1617975000000,2021-04-09,TSLA,225.92,226.99,223.14,225.67,64311300,14513345860.69,0
1617888600000,2021-04-08,TSLA,225.79,229.85,223.88,227.93,71772900,16359436413.01,0
1617802200000,2021-04-07,TSLA,229.00,230.46,222.61,223.66,78928200,17652817748.67,0
1617715800000,2021-04-06,TSLA,230.10,232.18,227.12,230.54,84815400,19553341746.56,0
1617629400000,2021-04-05,TSLA,235.90,236.05,228.23,230.35,125528400,28915467706.16,0
1617283800000,2021-04-01,TSLA,229.46,230.81,219.81,220.58,105895200,23358715661.39,0
1617197400000,2021-03-31,TSLA,215.54,224.00,213.70,222.64,100011900,22266982036.14,0
1617111000000,2021-03-30,TSLA,200.58,212.55,197.00,211.87,118297200,25064022497.15,0
1617024600000,2021-03-29,TSLA,205.21,205.49,198.67,203.76,85911000,17505511974.70,0
