https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MSFT,Volume USDT,tradecount
1657805400000,2022-07-14,MSFT,250.57,255.14,245.94,254.08,25102800,6378119469.96,0
1657719000000,2022-07-13,MSFT,250.19,253.55,248.11,252.72,29497400,7454582964.01,0
1657632600000,2022-07-12,MSFT,265.88,265.94,252.04,253.67,35868500,9098762329.32,0
1657546200000,2022-07-11,MSFT,265.65,266.53,262.18,264.51,19455200,5146095141.99,0
1657287000000,2022-07-08,MSFT,264.79,268.10,263.29,267.66,19658800,5261874479.99,0
1657200600000,2022-07-07,MSFT,265.12,269.06,265.02,268.40,20859900,5598797032.68,0
1657114200000,2022-07-06,MSFT,263.75,267.99,262.40,266.21,23824400,6342293320.42,0
1657027800000,2022-07-05,MSFT,256.16,262.98,254.74,262.85,22941000,6030041990.02,0
1656682200000,2022-07-01,MSFT,256.39,259.77,254.61,259.58,22837700,5928209859.34,0
1656595800000,2022-06-30,MSFT,257.05,259.53,252.90,256.83,31730900,8149446620.93,0
1656509400000,2022-06-29,MSFT,257.59,261.97,255.76,260.26,20069800,5223366343.99,0
1656423000000,2022-06-28,MSFT,263.98,266.91,256.32,256.48,27295500,7000750139.88,0
1656336600000,2022-06-27,MSFT,268.21,268.30,263.28,264.89,24615100,6520294199.57,0
1656077400000,2022-06-24,MSFT,261.81,267.98,261.72,267.70,33923200,9081241054.10,0
1655991000000,2022-06-23,MSFT,255.57,259.37,253.63,258.86,25861400,6694481625.17,0
1655904600000,2022-06-22,MSFT,251.89,257.17,250.37,253.13,25939900,6566167013.66,0
1655818200000,2022-06-21,MSFT,250.26,254.75,249.51,253.74,29928300,7594007006.40,0
1655472600000,2022-06-17,MSFT,244.70,250.50,244.03,247.65,43084800,10669950457.03,0
1655386200000,2022-06-16,MSFT,245.98,247.42,243.02,244.97,33169200,8125458964.49,0
1655299800000,2022-06-15,MSFT,248.31,255.30,246.42,251.76,33111700,8336201410.11,0
1655213400000,2022-06-14,MSFT,243.86,245.74,241.51,244.49,28651500,7005005392.39,0
1655127000000,2022-06-13,MSFT,245.11,249.02,241.53,242.26,46135800,11176858654.57,0
1654867800000,2022-06-10,MSFT,260.58,260.58,252.53,252.99,31422800,7949654344.61,0
1654781400000,2022-06-09,MSFT,267.78,272.71,264.63,264.79,26439700,7000968388.93,0
1654695000000,2022-06-08,MSFT,271.71,273.00,269.61,270.41,17372300,4697643706.62,0
1654608600000,2022-06-07,MSFT,266.64,273.13,265.94,272.50,22860700,6229540750.00,0
1654522200000,2022-06-06,MSFT,272.06,274.18,267.22,268.75,22400300,6020080625.00,0
1654263000000,2022-06-03,MSFT,270.31,273.45,268.41,270.02,28059000,7576490871.73,0
1654176600000,2022-06-02,MSFT,264.45,274.65,261.60,274.58,44008200,12083770965.07,0
1654090200000,2022-06-01,MSFT,275.20,277.69,270.04,272.42,25292200,6890101463.62,0
1654003800000,2022-05-31,MSFT,272.53,274.77,268.93,271.87,37827700,10284216614.29,0
1653658200000,2022-05-27,MSFT,268.48,273.34,267.56,273.24,26910800,7353106729.20,0
1653571800000,2022-05-26,MSFT,262.27,267.11,261.43,265.90,25002100,6648058237.40,0
1653485400000,2022-05-25,MSFT,258.14,264.58,257.13,262.52,28547900,7494394394.36,0
1653399000000,2022-05-24,MSFT,257.89,261.33,253.50,259.62,29043900,7540377176.18,0
1653312600000,2022-05-23,MSFT,255.49,261.50,253.43,260.65,33175400,8647167807.51,0
1653053400000,2022-05-20,MSFT,257.24,258.54,246.44,252.56,39199300,9900175112.30,0
1652967000000,2022-05-19,MSFT,253.90,257.67,251.88,253.14,32692300,8275728802.05,0
1652880600000,2022-05-18,MSFT,263.00,263.60,252.77,254.08,31356000,7966932537.41,0
1652794200000,2022-05-17,MSFT,266.11,268.33,262.46,266.82,28828800,7692100627.15,0
1652707800000,2022-05-16,MSFT,259.96,265.82,255.78,261.50,32550900,8512060350.00,0
1652448600000,2022-05-13,MSFT,257.35,263.04,255.35,261.12,34925100,9119641941.47,0
1652362200000,2022-05-12,MSFT,257.69,259.88,250.02,255.35,51033800,13031481141.49,0
1652275800000,2022-05-11,MSFT,265.68,271.36,259.30,260.55,48975900,12760670147.15,0
1652189400000,2022-05-10,MSFT,271.69,273.75,265.07,269.50,39336400,10601159800.00,0
1652103000000,2022-05-09,MSFT,270.06,272.36,263.32,264.58,47726000,12627344439.15,0
1651843800000,2022-05-06,MSFT,274.81,279.25,271.27,274.73,37780300,10379382234.07,0
1651757400000,2022-05-05,MSFT,285.54,286.35,274.34,277.35,43260400,11998272204.04,0
1651671000000,2022-05-04,MSFT,282.59,290.88,276.73,289.98,33599300,9743125383.13,0
1651584600000,2022-05-03,MSFT,283.96,284.13,280.15,281.78,25978600,7320249876.29,0
1651498200000,2022-05-02,MSFT,277.71,284.94,276.22,284.47,35151100,9999433459.91,0
1651239000000,2022-04-29,MSFT,288.61,289.88,276.50,277.52,37073900,10288748320.69,0
1651152600000,2022-04-28,MSFT,285.19,290.98,281.46,289.63,33646600,9745064922.29,0
1651066200000,2022-04-27,MSFT,282.10,290.97,279.16,283.22,63477700,17978154271.49,0
1650979800000,2022-04-26,MSFT,277.50,278.36,270.00,270.22,46518400,12570202104.79,0
1650893400000,2022-04-25,MSFT,273.29,281.11,270.77,280.72,35678900,10015780851.55,0
1650634200000,2022-04-22,MSFT,281.68,283.20,273.38,274.03,29405800,8058071338.10,0
1650547800000,2022-04-21,MSFT,288.58,293.30,280.06,280.81,29454600,8271146154.09,0
1650461400000,2022-04-20,MSFT,289.40,289.70,285.37,286.36,22906700,6559562276.45,0
1650375000000,2022-04-19,MSFT,279.38,286.17,278.41,285.30,22297700,6361533537.81,0
1650288600000,2022-04-18,MSFT,278.91,282.46,278.34,280.52,20778000,5828644331.73,0
1649943000000,2022-04-14,MSFT,288.09,288.31,279.32,279.83,28221600,7897249949.05,0
1649856600000,2022-04-13,MSFT,282.73,288.58,281.30,287.62,21907200,6300948757.03,0
1649770200000,2022-04-12,MSFT,289.24,290.74,280.49,282.06,30966700,8734467326.40,0
1649683800000,2022-04-11,MSFT,291.79,292.61,285.00,285.26,34569300,9861238855.59,0
1649424600000,2022-04-08,MSFT,300.44,301.12,296.28,296.97,24361900,7234753472.74,0
1649338200000,2022-04-07,MSFT,296.66,303.65,296.35,301.37,31411200,9466393190.62,0
1649251800000,2022-04-06,MSFT,305.19,307.00,296.71,299.50,40110400,12013064800.00,0
1649165400000,2022-04-05,MSFT,313.27,314.87,309.87,310.88,23156700,7198955009.07,0
1649079000000,2022-04-04,MSFT,310.09,315.11,309.71,314.97,24289600,7650495341.65,0
1648819800000,2022-04-01,MSFT,309.37,310.13,305.54,309.42,27110500,8388531274.03,0
1648733400000,2022-03-31,MSFT,313.90,315.14,307.89,308.31,33422100,10304367569.40,0
1648647000000,2022-03-30,MSFT,313.76,315.95,311.58,313.86,28163600,8839427083.45,0
1648560600000,2022-03-29,MSFT,313.91,315.82,309.05,315.41,30393400,9586382405.30,0
1648474200000,2022-03-28,MSFT,304.33,310.80,304.33,310.70,29578200,9189947101.06,0
1648215000000,2022-03-25,MSFT,305.23,305.50,299.29,303.68,22566500,6852994554.72,0
1648128600000,2022-03-24,MSFT,299.14,304.20,298.32,304.10,24484500,7445736599.44,0
1648042200000,2022-03-23,MSFT,300.51,303.23,297.72,299.49,25715400,7701504894.87,0
1647955800000,2022-03-22,MSFT,299.80,305.00,298.77,304.06,27599700,8391964714.62,0
1647869400000,2022-03-21,MSFT,298.89,300.14,294.90,299.16,28351200,8481545095.83,0
1647610200000,2022-03-18,MSFT,295.37,301.00,292.73,300.43,43390600,13035837640.20,0
1647523800000,2022-03-17,MSFT,293.29,295.61,289.37,295.22,30816600,9097676689.62,0
1647437400000,2022-03-16,MSFT,289.11,294.57,283.20,294.39,37826300,11135685011.10,0
1647351000000,2022-03-15,MSFT,280.35,287.82,278.73,287.15,34245100,9833480255.98,0
1647264600000,2022-03-14,MSFT,280.34,285.40,275.82,276.44,30660700,8475843982.86,0
1647009000000,2022-03-11,MSFT,287.96,289.51,279.43,280.07,27209300,7620508850.29,0
1646922600000,2022-03-10,MSFT,283.02,286.60,280.58,285.59,30628000,8747050407.84,0
1646836200000,2022-03-09,MSFT,283.44,289.60,280.78,288.50,35204500,10156498250.00,0
1646749800000,2022-03-08,MSFT,277.80,283.96,270.00,275.85,48159500,13284798368.94,0
1646663400000,2022-03-07,MSFT,288.53,289.69,278.53,278.91,43157200,12036974810.05,0
1646404200000,2022-03-04,MSFT,294.29,295.66,287.17,289.86,32356500,9378854616.03,0
1646317800000,2022-03-03,MSFT,302.89,303.13,294.05,295.92,27314500,8082907206.77,0
1646231400000,2022-03-02,MSFT,295.36,301.47,293.70,300.19,31873000,9567955947.81,0
1646145000000,2022-03-01,MSFT,296.40,299.97,292.15,294.95,31217800,9207690491.08,0
1646058600000,2022-02-28,MSFT,294.31,299.14,293.00,298.79,34627500,10346351020.89,0
1645799400000,2022-02-25,MSFT,295.14,297.63,291.65,297.31,32546700,9676459297.54,0
1645713000000,2022-02-24,MSFT,272.51,295.16,271.52,294.59,56989700,16788595514.30,0
1645626600000,2022-02-23,MSFT,290.18,291.70,280.10,280.27,37811200,10597344608.59,0
1645540200000,2022-02-22,MSFT,285.00,291.54,284.50,287.72,41736100,12008310742.95,0
1645194600000,2022-02-18,MSFT,293.05,293.86,286.31,287.93,34264000,9865633269.04,0
1645108200000,2022-02-17,MSFT,296.36,296.80,290.00,290.73,32461600,9437561324.63,0
1645021800000,2022-02-16,MSFT,298.37,300.87,293.68,299.50,29982100,8979638950.00,0
1644935400000,2022-02-15,MSFT,300.01,300.80,297.02,300.47,27058300,8130207434.03,0
1644849000000,2022-02-14,MSFT,293.77,296.76,291.35,295.00,36359500,10726052500.00,0
1644589800000,2022-02-11,MSFT,303.19,304.29,294.22,295.04,39175600,11558369358.75,0
1644503400000,2022-02-10,MSFT,304.04,309.12,300.70,302.38,45386200,13723879377.61,0
1644417000000,2022-02-09,MSFT,309.87,311.93,307.39,311.21,31284700,9736111219.67,0
1644330600000,2022-02-08,MSFT,301.25,305.56,299.95,304.56,32421200,9874200592.85,0
1644244200000,2022-02-07,MSFT,306.17,307.84,299.90,300.95,28533300,8587096983.31,0
1643985000000,2022-02-04,MSFT,300.21,308.80,299.97,305.94,35096500,10737423295.68,0
1643898600000,2022-02-03,MSFT,309.49,311.23,299.96,301.25,43730000,13173662500.00,0
1643812200000,2022-02-02,MSFT,309.63,315.12,308.88,313.46,36636000,11483920246.95,0
1643725800000,2022-02-01,MSFT,310.41,310.63,305.13,308.76,40950400,12643845903.91,0
1643639400000,2022-01-31,MSFT,308.95,312.38,306.37,310.98,46444500,14443311120.25,0
1643380200000,2022-01-28,MSFT,300.23,308.48,294.45,308.26,49743700,15333993447.78,0
1643293800000,2022-01-27,MSFT,302.66,307.30,297.93,299.84,53481300,16035832796.15,0
1643207400000,2022-01-26,MSFT,307.99,308.50,293.03,296.71,90428900,26831158146.29,0
1643121000000,2022-01-25,MSFT,291.52,294.99,285.17,288.49,72848600,21016091902.59,0
1643034600000,2022-01-24,MSFT,292.20,297.11,276.05,296.37,85731500,25408244236.39,0
1642775400000,2022-01-21,MSFT,302.69,304.11,295.61,296.03,57984400,17165121861.22,0
1642689000000,2022-01-20,MSFT,309.07,311.65,301.14,301.60,35380700,10670819335.95,0
1642602600000,2022-01-19,MSFT,306.29,313.91,302.70,303.33,45933900,13933129270.21,0
1642516200000,2022-01-18,MSFT,304.07,309.80,301.74,302.65,42333200,12812142721.62,0
1642170600000,2022-01-14,MSFT,304.25,310.82,303.75,310.20,39846400,12360353766.41,0
1642084200000,2022-01-13,MSFT,320.47,320.88,304.00,304.80,45366000,13827556246.22,0
1641997800000,2022-01-12,MSFT,319.67,323.41,317.08,318.27,34372200,10939639716.38,0
1641911400000,2022-01-11,MSFT,313.38,316.61,309.89,314.98,29386800,9256254586.85,0
1641825000000,2022-01-10,MSFT,309.49,314.72,304.69,314.27,44289500,13918860678.42,0
1641565800000,2022-01-07,MSFT,314.15,316.50,310.09,314.04,32720000,10275389079.59,0
1641479400000,2022-01-06,MSFT,313.15,318.70,311.49,313.88,39646100,12444118061.58,0
1641393000000,2022-01-05,MSFT,325.86,326.07,315.98,316.38,40054300,12672379629.58,0
1641306600000,2022-01-04,MSFT,334.83,335.20,326.12,329.01,32674300,10750171762.08,0
1641220200000,2022-01-03,MSFT,335.35,338.00,329.78,334.75,28865100,9662592225.00,0
1640961000000,2021-12-31,MSFT,338.51,339.36,335.85,336.32,18000800,6054029187.84,0
1640874600000,2021-12-30,MSFT,341.91,343.13,338.82,339.32,15994500,5427253857.15,0
1640788200000,2021-12-29,MSFT,341.30,344.30,339.68,341.95,15042000,5143612083.62,0
1640701800000,2021-12-28,MSFT,343.15,343.81,340.32,341.25,15661500,5344486875.00,0
1640615400000,2021-12-27,MSFT,335.46,342.48,335.43,342.45,19947000,6830850393.49,0
1640269800000,2021-12-23,MSFT,332.75,336.39,332.73,334.69,19617800,6565881529.90,0
1640183400000,2021-12-22,MSFT,328.30,333.61,325.75,333.20,24831500,8273856103.12,0
1640097000000,2021-12-21,MSFT,323.29,327.73,319.80,327.29,24740600,8097351185.41,0
1640010600000,2021-12-20,MSFT,320.05,322.80,317.57,319.91,28326500,9061930718.73,0
1639751400000,2021-12-17,MSFT,320.88,324.92,317.25,323.80,47750300,15461546557.11,0
1639665000000,2021-12-16,MSFT,335.71,336.76,323.02,324.90,35034800,11382806306.16,0
1639578600000,2021-12-15,MSFT,328.61,335.19,324.50,334.65,35381100,11840284899.05,0
1639492200000,2021-12-14,MSFT,333.22,334.64,324.11,328.34,44438700,14591002595.26,0
1639405800000,2021-12-13,MSFT,340.68,343.79,339.08,339.40,28899400,9808456183.61,0
1639146600000,2021-12-10,MSFT,334.98,343.00,334.79,342.54,38095700,13049301403.52,0
1639060200000,2021-12-09,MSFT,334.41,336.49,332.12,333.10,22214200,7399550155.58,0
1638973800000,2021-12-08,MSFT,335.31,335.50,330.80,334.97,24761000,8294192200.23,0
1638887400000,2021-12-07,MSFT,331.64,335.80,330.10,334.92,31021900,10389855164.55,0
1638801000000,2021-12-06,MSFT,323.95,327.45,319.23,326.19,30032600,9796333867.32,0
1638541800000,2021-12-03,MSFT,331.99,332.70,318.03,323.01,41779300,13495132101.00,0
1638455400000,2021-12-02,MSFT,330.30,333.49,327.80,329.49,30766000,10137089039.55,0
1638369000000,2021-12-01,MSFT,335.13,339.28,329.39,330.08,33337600,11004074560.35,0
1638282600000,2021-11-30,MSFT,335.32,337.78,328.99,330.59,42885600,14177550346.95,0
1638196200000,2021-11-29,MSFT,334.94,339.03,334.74,336.63,28563500,9615331144.47,0
1637937000000,2021-11-26,MSFT,334.35,337.93,328.12,329.68,24217200,7983926318.63,0
1637764200000,2021-11-24,MSFT,336.28,338.16,333.91,337.91,21661300,7319569962.33,0
1637677800000,2021-11-23,MSFT,337.05,339.45,333.56,337.68,30427600,10274791745.14,0
1637591400000,2021-11-22,MSFT,344.62,349.67,339.55,339.83,31031100,10545298296.32,0
1637332200000,2021-11-19,MSFT,342.64,345.10,342.20,343.11,21963400,7535861852.27,0
1637245800000,2021-11-18,MSFT,338.18,342.45,337.12,341.27,22463500,7666118398.21,0
1637159400000,2021-11-17,MSFT,338.94,342.19,338.00,339.12,19053400,6461388914.97,0
1637073000000,2021-11-16,MSFT,335.68,340.67,335.51,339.51,20886800,7091277671.97,0
1636986600000,2021-11-15,MSFT,337.54,337.88,334.03,336.07,16723000,5620098732.48,0
1636727400000,2021-11-12,MSFT,333.92,337.23,333.79,336.72,23831000,8024374349.09,0
1636641000000,2021-11-11,MSFT,331.25,333.77,330.51,332.43,16849800,5601378890.59,0
1636554600000,2021-11-10,MSFT,334.57,334.63,329.92,330.80,25500900,8435697408.71,0
1636468200000,2021-11-09,MSFT,337.11,338.72,334.53,335.95,21307400,7158221290.10,0
1636381800000,2021-11-08,MSFT,337.30,337.65,334.44,336.99,20897000,7042079825.93,0
1636119000000,2021-11-05,MSFT,338.51,338.79,334.42,336.06,22570100,7584907750.90,0
1636032600000,2021-11-04,MSFT,332.89,336.54,329.51,336.44,23992200,8071935826.57,0
1635946200000,2021-11-03,MSFT,333.90,334.90,330.65,334.00,21500100,7181033400.00,0
1635859800000,2021-11-02,MSFT,330.31,333.45,330.00,333.13,26487100,8823647752.33,0
1635773400000,2021-11-01,MSFT,331.36,331.49,326.37,329.37,27073200,8917099751.81,0
1635514200000,2021-10-29,MSFT,324.13,332.00,323.90,331.62,34766000,11529100750.24,0
1635427800000,2021-10-28,MSFT,324.33,324.87,321.36,324.35,26297900,8529724025.51,0
1635341400000,2021-10-27,MSFT,316.00,326.10,316.00,323.17,52588700,16995090885.15,0
1635255000000,2021-10-26,MSFT,311.00,312.40,308.60,310.11,28107300,8716354391.27,0
1635168600000,2021-10-25,MSFT,309.36,309.40,306.46,308.13,17554500,5409068170.72,0
1634909400000,2021-10-22,MSFT,310.40,311.09,307.80,309.16,17449300,5394625651.90,0
1634823000000,2021-10-21,MSFT,307.17,311.02,306.36,310.76,16918100,5257468921.22,0
1634736600000,2021-10-20,MSFT,309.21,309.70,306.11,307.41,16537100,5083669971.56,0
1634650200000,2021-10-19,MSFT,308.35,309.30,307.22,308.23,17682100,5450153877.26,0
1634563800000,2021-10-18,MSFT,303.57,308.21,302.69,307.29,22729300,6984486791.22,0
1634304600000,2021-10-15,MSFT,302.34,304.45,300.52,304.21,25384800,7722309791.09,0
1634218200000,2021-10-14,MSFT,299.21,303.27,297.83,302.75,27262900,8253842975.00,0
1634131800000,2021-10-13,MSFT,294.91,297.28,293.49,296.31,23416300,6938483795.83,0
1634045400000,2021-10-12,MSFT,295.34,295.44,292.35,292.88,17974100,5264254495.76,0
1633959000000,2021-10-11,MSFT,292.92,297.97,292.75,294.23,19298600,5678227290.02,0
1633699800000,2021-10-08,MSFT,296.22,296.64,293.76,294.85,17685700,5214628752.94,0
1633613400000,2021-10-07,MSFT,295.18,296.64,293.92,294.85,20430500,6023933049.70,0
1633527000000,2021-10-06,MSFT,285.78,293.63,285.51,293.11,28002600,8207841675.81,0
1633440600000,2021-10-05,MSFT,284.05,290.40,284.05,288.76,24993000,7216978924.07,0
1633354200000,2021-10-04,MSFT,287.40,287.75,280.25,283.11,31350700,8875696217.76,0
1633095000000,2021-10-01,MSFT,282.12,289.98,281.29,289.10,30086300,8697949513.63,0
1633008600000,2021-09-30,MSFT,285.71,287.83,281.62,281.92,32343600,9118308146.30,0
1632922200000,2021-09-29,MSFT,285.10,286.77,283.01,284.00,26353700,7484450800.00,0
1632835800000,2021-09-28,MSFT,289.80,290.78,282.75,283.52,43186200,12244150949.54,0
1632749400000,2021-09-27,MSFT,296.14,296.47,292.94,294.17,23571700,6934087305.51,0
1632490200000,2021-09-24,MSFT,298.23,299.80,296.93,299.35,14999000,4489950741.55,0
1632403800000,2021-09-23,MSFT,298.85,300.90,297.53,299.56,18604600,5573193930.58,0
1632317400000,2021-09-22,MSFT,296.73,300.22,294.51,298.58,26626300,7950080296.47,0
1632231000000,2021-09-21,MSFT,295.69,297.54,294.07,294.80,22364100,6592936407.00,0
1632144600000,2021-09-20,MSFT,296.33,298.72,289.52,294.30,38278700,11265420942.73,0
1631885400000,2021-09-17,MSFT,304.17,304.50,299.53,299.87,41372500,12406371372.99,0
1631799000000,2021-09-16,MSFT,303.76,305.31,300.76,305.22,19550800,5967295199.87,0
1631712600000,2021-09-15,MSFT,303.26,305.32,301.82,304.82,28356300,8643567573.69,0
1631626200000,2021-09-14,MSFT,299.56,301.39,298.10,299.79,21853400,6551430972.74,0
1631539800000,2021-09-13,MSFT,297.55,298.54,294.08,296.99,23652900,7024674540.01,0
1631280600000,2021-09-10,MSFT,298.42,299.92,295.38,295.71,19633400,5805792546.23,0
1631194200000,2021-09-09,MSFT,300.82,302.14,297.00,297.25,19927000,5923300750.00,0
1631107800000,2021-09-08,MSFT,299.78,300.61,297.47,300.21,15046800,4517199699.43,0
1631021400000,2021-09-07,MSFT,301.01,301.09,298.20,300.18,17180400,5157212346.17,0
1630675800000,2021-09-03,MSFT,300.99,302.60,300.26,301.14,14747900,4441182822.03,0
1630589400000,2021-09-02,MSFT,302.20,303.36,300.18,301.15,16285600,4904408340.60,0
1630503000000,2021-09-01,MSFT,302.87,305.19,301.49,301.83,18983800,5729880099.09,0
1630416600000,2021-08-31,MSFT,304.42,304.50,301.50,301.88,26285300,7935006492.35,0
1630330200000,2021-08-30,MSFT,301.12,304.22,301.06,303.59,16348100,4963119619.13,0
1630071000000,2021-08-27,MSFT,298.99,300.87,296.83,299.72,22605700,6775380431.59,0
1629984600000,2021-08-26,MSFT,300.99,302.43,298.95,299.09,17666100,5283753784.30,0
1629898200000,2021-08-25,MSFT,304.30,304.59,300.42,302.01,20006100,6042042456.37,0
1629811800000,2021-08-24,MSFT,305.02,305.65,302.00,302.62,18175800,5500360507.25,0
1629725400000,2021-08-23,MSFT,303.25,305.40,301.85,304.65,22830200,6955220290.66,0
1629466200000,2021-08-20,MSFT,299.72,305.84,298.06,304.36,40817600,12423244138.09,0
1629379800000,2021-08-19,MSFT,288.69,297.47,288.64,296.77,29850500,8858732557.05,0
1629293400000,2021-08-18,MSFT,292.04,294.82,290.27,290.73,21813000,6341693729.64,0
1629207000000,2021-08-17,MSFT,292.39,293.43,291.08,293.08,20075300,5883668654.43,0
1629120600000,2021-08-16,MSFT,293.19,294.82,290.02,294.60,22507600,6630739097.38,0
1628861400000,2021-08-13,MSFT,289.48,292.90,289.30,292.85,18249000,5344219761.38,0
1628775000000,2021-08-12,MSFT,286.63,289.97,286.34,289.81,14561300,4220010317.45,0
1628688600000,2021-08-11,MSFT,287.21,288.66,285.86,286.95,13955900,4004645675.36,0
1628602200000,2021-08-10,MSFT,288.80,289.25,285.20,286.44,18616600,5332538949.45,0
1628515800000,2021-08-09,MSFT,289.75,291.55,287.81,288.33,16117600,4647187391.58,0
1628256600000,2021-08-06,MSFT,288.51,289.50,287.62,289.46,16589300,4801938636.25,0
1628170200000,2021-08-05,MSFT,286.88,289.63,286.10,289.52,13900200,4024385751.29,0
1628083800000,2021-08-04,MSFT,286.22,287.59,284.65,286.51,16191300,4638969521.12,0
1627997400000,2021-08-03,MSFT,285.42,287.23,284.00,287.12,17879000,5133418392.70,0
1627911000000,2021-08-02,MSFT,286.36,286.77,283.74,284.82,16267400,4633280987.15,0
1627651800000,2021-07-30,MSFT,285.17,286.66,283.91,284.91,20944800,5967383044.70,0
1627565400000,2021-07-29,MSFT,286.24,288.62,286.08,286.50,18168300,5205217950.00,0
1627479000000,2021-07-28,MSFT,288.99,290.15,283.83,286.22,33566900,9607518158.98,0
1627392600000,2021-07-27,MSFT,289.43,289.58,282.95,286.54,33604100,9628919101.14,0
1627306200000,2021-07-26,MSFT,289.00,289.69,286.64,289.05,23176100,6699051422.09,0
1627047000000,2021-07-23,MSFT,287.37,289.99,286.50,289.67,22768100,6595235832.72,0
1626960600000,2021-07-22,MSFT,283.84,286.42,283.42,286.14,23384100,6691126716.54,0
1626874200000,2021-07-21,MSFT,278.90,281.52,277.29,281.40,24364300,6856113871.29,0
1626787800000,2021-07-20,MSFT,278.03,280.97,276.26,279.32,26259700,7334859596.33,0
1626701400000,2021-07-19,MSFT,278.93,280.37,274.45,277.01,32935600,9123490877.64,0
1626442200000,2021-07-16,MSFT,282.07,284.10,279.46,280.75,26186800,7351944100.00,0
1626355800000,2021-07-15,MSFT,282.00,282.51,279.83,281.03,22604200,6352458298.41,0
1626269400000,2021-07-14,MSFT,282.35,283.66,280.55,282.51,23113700,6529851612.72,0
1626183000000,2021-07-13,MSFT,277.52,282.85,277.39,280.98,26120100,7339225984.96,0
1626096600000,2021-07-12,MSFT,279.16,279.77,276.58,277.32,18931700,5250139182.66,0
1625837400000,2021-07-09,MSFT,275.72,278.05,275.32,277.94,23916700,6647407656.39,0
1625751000000,2021-07-08,MSFT,276.90,278.73,274.87,277.42,24618600,6829692342.57,0
1625664600000,2021-07-07,MSFT,279.40,280.69,277.15,279.93,23260000,6511171629.64,0
1625578200000,2021-07-06,MSFT,278.03,279.37,274.30,277.66,31565600,8764504611.60,0
1625232600000,2021-07-02,MSFT,272.82,278.00,272.50,277.65,26458000,7346063538.51,0
1625146200000,2021-07-01,MSFT,269.61,271.84,269.60,271.60,16725300,4542591582.08,0
1625059800000,2021-06-30,MSFT,270.69,271.36,269.60,270.90,21656500,5866745717.82,0
1624973400000,2021-06-29,MSFT,268.87,271.65,267.98,271.40,19937800,5411118798.31,0
1624887000000,2021-06-28,MSFT,266.19,268.90,265.91,268.72,19590000,5264224823.91,0
1624627800000,2021-06-25,MSFT,266.23,267.25,264.76,265.02,25611100,6787453440.63,0
1624541400000,2021-06-24,MSFT,266.16,267.85,265.47,266.69,21446900,5719673813.36,0
1624455000000,2021-06-23,MSFT,265.99,266.83,264.43,265.27,19518700,5177725334.56,0
1624368600000,2021-06-22,MSFT,262.72,265.79,262.40,265.51,24694100,6556530732.15,0
1624282200000,2021-06-21,MSFT,259.82,263.52,257.92,262.63,26696100,7011196873.35,0
1624023000000,2021-06-18,MSFT,259.63,262.30,258.75,259.43,37202200,9651366473.52,0
1623936600000,2021-06-17,MSFT,256.07,261.75,256.01,260.90,27565500,7191838781.75,0
1623850200000,2021-06-16,MSFT,259.40,260.58,254.42,257.38,27220000,7005883732.91,0
1623763800000,2021-06-15,MSFT,259.77,259.99,257.68,258.36,18038900,4660529939.76,0
1623677400000,2021-06-14,MSFT,257.90,259.95,256.80,259.89,19150500,4977023725.52,0
1623418200000,2021-06-11,MSFT,257.99,258.49,256.61,257.89,18999700,4899832911.32,0
1623331800000,2021-06-10,MSFT,254.29,257.46,253.67,257.24,24563600,6318740224.12,0
1623245400000,2021-06-09,MSFT,253.81,255.53,253.21,253.59,17937600,4548795918.31,0
1623159000000,2021-06-08,MSFT,255.16,256.01,252.51,252.57,22455000,5671459514.47,0
1623072600000,2021-06-07,MSFT,249.98,254.09,249.81,253.81,23079200,5857731695.65,0
1622813400000,2021-06-04,MSFT,247.76,251.65,247.51,250.79,25281100,6340246899.27,0
1622727000000,2021-06-03,MSFT,245.22,246.34,243.00,245.71,25307700,6218355136.91,0
1622640600000,2021-06-02,MSFT,248.13,249.27,245.84,247.30,19406700,4799276969.22,0
1622554200000,2021-06-01,MSFT,251.23,251.29,246.96,247.40,23213300,5742970278.32,0
1622208600000,2021-05-28,MSFT,251.00,252.08,249.56,249.68,18270200,4561703402.19,0
1622122200000,2021-05-27,MSFT,251.17,251.48,249.25,249.31,24426200,6089695862.37,0
1622035800000,2021-05-26,MSFT,251.43,252.94,250.75,251.49,17771600,4469379781.62,0
1621949400000,2021-05-25,MSFT,251.77,252.75,250.82,251.72,17704300,4456526417.61,0
1621863000000,2021-05-24,MSFT,247.79,251.16,247.51,250.78,21411500,5369575943.86,0
1621603800000,2021-05-21,MSFT,247.57,248.33,244.74,245.17,21863100,5360176186.97,0
1621517400000,2021-05-20,MSFT,243.96,247.95,243.86,246.48,21800700,5373436442.86,0
1621431000000,2021-05-19,MSFT,239.31,243.23,238.60,243.12,25739800,6257860050.32,0
1621344600000,2021-05-18,MSFT,246.27,246.41,242.90,243.08,20168000,4902437476.93,0
1621258200000,2021-05-17,MSFT,246.55,246.59,243.52,245.18,24970200,6122193453.11,0
1620999000000,2021-05-14,MSFT,245.58,249.18,245.49,248.15,23901100,5931057819.12,0
1620912600000,2021-05-13,MSFT,241.80,245.60,241.42,243.03,29624300,7199593592.84,0
1620826200000,2021-05-12,MSFT,242.17,244.38,238.07,239.00,36684400,8767571600.00,0
